uid,usColor,usOpacity,mexicoColor,mexicoOpacity,canadaColor,canadaOpacity
13245,green,0.224930649907,blue,0.0,blue,0.0
13247,green,0.0808656873374,blue,0.0,green,0.484990685112
13249,green,0.0739896535806,blue,0.0,blue,0.0
13251,green,0.132918531946,blue,0.0,blue,0.0
13253,green,0.112822009175,blue,0.0,blue,0.0
13255,green,0.11256423227,blue,0.0,blue,0.0
13257,green,0.204334001462,blue,0.0,blue,0.0
13259,green,0.100668134797,blue,0.0,blue,0.0
13261,green,0.252450638763,blue,0.0,blue,0.0
13263,green,0.038833348364,blue,0.0,blue,0.0
13265,green,0.0492433947552,blue,0.0,blue,0.0
13267,green,0.127949468023,blue,0.0,blue,0.0
13269,green,0.105326032676,blue,0.0,blue,0.0
13271,green,0.152818093327,blue,0.0,blue,0.0
13273,green,0.109828399642,blue,0.0,blue,0.0
13275,green,0.277791042799,blue,0.0,blue,0.0
13277,green,0.261991413357,blue,0.0,blue,0.0
13279,green,0.193068500053,blue,0.0,blue,0.0
13281,green,0.122580430795,blue,0.0,blue,0.0
13283,green,0.0867445181632,blue,0.0,blue,0.0
13285,green,0.255899006336,blue,0.0,blue,0.0
13287,green,0.135530946984,blue,0.0,blue,0.0
13289,green,0.0405892425859,blue,0.0,blue,0.0
13291,green,0.164417490103,blue,0.0,blue,0.0
13293,green,0.184769110225,blue,0.0,blue,0.0
13295,green,0.0752422043772,blue,0.0,blue,0.0
13297,green,0.0688573395919,blue,0.0,green,0.250736546843
13299,green,0.235473482538,blue,0.0,blue,0.0
13301,green,0.0797522339722,blue,0.0,blue,0.0
13303,green,0.21876518196,blue,0.0,blue,0.0
13305,green,0.194633430608,blue,0.0,blue,0.0
13307,green,0.0612063921542,blue,0.0,blue,0.0
13309,green,0.0728562490186,blue,0.0,blue,0.0
13311,green,0.104157379217,blue,0.0,blue,0.0
13313,green,0.285295502668,blue,0.0,blue,0.0
13315,green,0.0931120166722,blue,0.0,blue,0.0
13317,green,0.210714309432,blue,0.0,blue,0.0
13319,green,0.0908960236418,blue,0.0,blue,0.0
13321,green,0.0683653443452,blue,0.0,blue,0.0
16001,green,0.377333532484,blue,0.193996274045,blue,0.444732820888
16003,green,0.193083296119,blue,0.0,blue,0.0
16005,green,0.286874745825,blue,0.0,green,0.250736546843
16007,green,0.192402162228,blue,0.0,blue,0.0
16009,green,0.256827241311,blue,0.0,blue,0.0
16011,green,0.157816766125,blue,0.0,blue,0.0969981370225
16013,green,0.464179974221,blue,0.0,blue,0.0
16015,green,0.076578631383,blue,0.0,blue,0.0
16017,green,0.253743362726,blue,0.0,blue,0.54173095791
16019,green,0.322391389541,blue,0.0,blue,0.15373840982
16021,green,0.282072685151,blue,0.0,blue,0.0783119233555
16023,green,0.228040353041,blue,0.0,blue,0.0
16025,green,0.126953025635,blue,0.0,green,0.193996274045
16027,green,0.15038878361,blue,0.15373840982,blue,0.444732820888
16029,green,0.310163418766,blue,0.0,blue,0.0
16031,green,0.186356876201,blue,0.0,blue,0.0
16033,green,0.218755732865,blue,0.0,blue,0.0
16035,green,0.265990890483,blue,0.0,blue,0.0
16037,green,0.255061049947,blue,0.0,blue,0.0
16039,green,0.251866366732,blue,0.0,blue,0.0
16041,green,0.125050823598,blue,0.0,blue,0.0
16043,green,0.105158889926,blue,0.0,blue,0.0
16045,green,0.11403776843,blue,0.0,blue,0.0
16047,green,0.170753799531,blue,0.0,blue,0.0
16049,green,0.258617250339,blue,0.0,blue,0.0
16051,green,0.0903042473154,blue,0.0,blue,0.0969981370225
16053,green,0.120577704275,blue,0.0,blue,0.0
16055,green,0.219212009091,blue,0.0,blue,0.547443536031
16057,green,0.217251267486,blue,0.0,blue,0.307476819641
16059,green,0.486170078483,blue,0.0,blue,0.0
16061,green,0.136128971816,blue,0.0,blue,0.0
16063,green,0.107673125905,blue,0.0,blue,0.0
16065,green,0.23671699831,blue,0.0,green,0.432556559187
16067,green,0.148971643405,blue,0.0,blue,0.0
16069,green,0.27623763827,blue,0.0,blue,0.193996274045
16071,green,0.14658870758,blue,0.0,green,0.225222699504
16073,green,0.0949058570965,blue,0.0,blue,0.0
16075,green,0.0991637339385,blue,0.0,green,0.335558422165
16077,green,0.168611541338,blue,0.0,blue,0.0
16079,green,0.237357952811,blue,0.0,green,0.210478682618
16081,green,0.126753757056,blue,0.0,blue,0.0
16083,green,0.308989323303,blue,0.0,green,0.272308197401
16085,green,0.303031426592,blue,0.0,blue,0.0
16087,green,0.18408982473,blue,0.0,blue,0.0
17001,green,0.365437818692,blue,0.0,blue,0.0
17003,green,0.0950433503379,blue,0.0,blue,0.0
17005,green,0.110804615474,blue,0.0,blue,0.0
17007,green,0.0669268022878,blue,0.0,blue,0.0
17009,green,0.165752188216,blue,0.0,blue,0.0
17011,green,0.136376195518,green,0.272308197401,blue,0.0
17013,green,0.0916693447155,blue,0.0,blue,0.0
17015,green,0.138201661286,blue,0.0,blue,0.0
17017,green,0.142745662063,blue,0.0,blue,0.0
17019,green,0.409808504618,blue,0.0,green,0.307476819641
17021,green,0.127757840322,blue,0.0,blue,0.0
17023,green,0.126104643,blue,0.0,blue,0.0
17025,green,0.195006666386,blue,0.0,blue,0.0
17027,green,0.0981828106056,blue,0.0,blue,0.0
17029,green,0.266071810182,blue,0.0,blue,0.0
17031,green,0.297632504468,blue,0.288560632658,blue,0.615177413429
17033,green,0.250144838852,blue,0.0,blue,0.0
17035,green,0.05839264699,blue,0.0,blue,0.0
17037,green,0.144719272821,blue,0.0,blue,0.0969981370225
17039,green,0.112685974486,blue,0.0,blue,0.0
17041,green,0.129252925644,blue,0.0,blue,0.0
17043,green,0.126417104093,blue,0.0787193144184,blue,0.447786150698
17045,green,0.169493203157,blue,0.0,blue,0.0
17047,green,0.14800036746,blue,0.0,blue,0.0
17049,green,0.322188060152,blue,0.0,blue,0.0
17051,green,0.168340284763,blue,0.0,blue,0.0
17053,green,0.120343555706,blue,0.0,blue,0.0
17055,green,0.124302085784,blue,0.0,blue,0.0
17057,green,0.120429966958,blue,0.0,blue,0.0
17059,green,0.0898801739287,blue,0.0,blue,0.0
17061,green,0.0971561451236,blue,0.0,blue,0.0
17063,green,0.0937761327355,blue,0.0,blue,0.0
17065,green,0.0949362466544,blue,0.0,blue,0.0
17067,green,0.119494888079,blue,0.0,blue,0.0
17069,green,0.144910172309,blue,0.0,blue,0.0
17071,green,0.0558386367695,blue,0.0,blue,0.0
17073,green,0.119175538687,blue,0.0,blue,0.0
17075,green,0.137620677103,blue,0.0,blue,0.0
17077,green,0.241789438505,blue,0.0,blue,0.0
17079,green,0.139940575543,blue,0.0,blue,0.0
17081,green,0.240917177988,blue,0.0,blue,0.0
17083,green,0.0812231688481,blue,0.0,blue,0.0
17085,green,0.133988611684,blue,0.0,blue,0.0
17087,green,0.0878896428324,blue,0.0,blue,0.0
17089,green,0.115317515798,green,0.0470854978963,blue,0.347734683865
17091,green,0.213723289093,blue,0.0,blue,0.0
17093,green,0.0523404208031,blue,0.0,blue,0.0
17095,green,0.267462890812,green,0.290994411067,blue,0.0
17097,green,0.15582186367,blue,0.438777082443,blue,0.348418982203
17099,green,0.185470192562,blue,0.0,blue,0.0
17101,green,0.142588493109,blue,0.0,blue,0.0
17103,green,0.141418939445,blue,0.0,blue,0.0
17105,green,0.196582779447,blue,0.0,blue,0.0
17107,green,0.16974237756,blue,0.0,blue,0.0
17109,green,0.296191184949,blue,0.0,blue,0.0
17111,green,0.100687627621,blue,0.0,blue,0.171253581246
17113,green,0.348052413657,blue,0.0,blue,0.0
17115,green,0.336041035437,blue,0.0,green,0.272308197401
17117,green,0.099046026799,blue,0.0,blue,0.0
17119,green,0.135893265682,blue,0.0,blue,0.272308197401
17121,green,0.200199624503,blue,0.0,blue,0.0
17123,green,0.0939074446384,blue,0.0,blue,0.0
17125,green,0.0946561776273,blue,0.0,blue,0.0
17127,green,0.120178705607,blue,0.0,blue,0.0
17129,green,0.0569139748917,blue,0.0,blue,0.0
17131,green,0.0731272849832,blue,0.0,blue,0.0
17133,green,0.0659956681096,blue,0.0,blue,0.0
17135,green,0.165845987003,blue,0.0,blue,0.0
17137,green,0.217987737953,blue,0.0,blue,0.0
17139,green,0.104653440438,blue,0.0,blue,0.0
17141,green,0.119307196461,blue,0.0,blue,0.0
17143,green,0.264182788591,blue,0.0,blue,0.0969981370225
17145,green,0.127398279462,green,0.272308197401,blue,0.0
17147,green,0.0749404386923,blue,0.0,blue,0.0
17149,green,0.149626264614,blue,0.0,blue,0.0
17151,green,0.0727058030044,blue,0.0,blue,0.0
17153,green,0.0856818577017,blue,0.0,blue,0.0
17155,green,0.0717029045821,blue,0.0,green,0.15373840982
17157,green,0.166767102242,blue,0.0,blue,0.0
17159,green,0.235827646733,blue,0.0,blue,0.0
17161,green,0.199015371577,blue,0.0,blue,0.0969981370225
17163,green,0.136206839399,blue,0.0,blue,0.225222699504
17165,green,0.194707339547,blue,0.0,blue,0.0
17167,green,0.411940980151,blue,0.0,blue,0.0
17169,green,0.106703574592,blue,0.0,blue,0.0
17171,green,0.0695448367193,blue,0.0,blue,0.0
17173,green,0.0983508596061,blue,0.0,blue,0.0
17175,green,0.0779431781323,blue,0.0,blue,0.0
17177,green,0.222926511902,blue,0.0,blue,0.0
17179,green,0.112466201216,blue,0.0,blue,0.0969981370225
17181,green,0.141609292523,blue,0.0,blue,0.0
17183,green,0.275352311705,blue,0.0,blue,0.0
17185,green,0.135650481508,blue,0.0,blue,0.0
17187,green,0.12695925714,blue,0.0,blue,0.0
17189,green,0.123407874848,blue,0.0,blue,0.0
17191,green,0.152142486027,blue,0.0,blue,0.0
17193,green,0.14398728867,blue,0.0,blue,0.0
17195,green,0.183002406782,green,0.290994411067,blue,0.0
17197,green,0.0828352952604,blue,0.444732820888,blue,0.192092316358
17199,green,0.159452952209,blue,0.0,blue,0.0
17201,green,0.285478396166,blue,0.0,blue,0.272308197401
17203,green,0.0808205885013,blue,0.0,blue,0.0
18001,green,0.173353028784,blue,0.0,blue,0.0
18003,green,0.340400123284,green,0.225222699504,green,0.0514589391828
18005,green,0.270746878035,blue,0.0,blue,0.0
18007,green,0.0968769779402,blue,0.0,blue,0.0
18009,green,0.114008707501,blue,0.0,blue,0.0
18011,green,0.0814054030402,blue,0.0,blue,0.0
18013,green,0.067658347685,blue,0.0,blue,0.0
18015,green,0.0864028252492,blue,0.0,blue,0.0
18017,green,0.186105803743,blue,0.0,blue,0.0
18019,green,0.100557857525,blue,0.0,green,0.335558422165
18021,green,0.0937719416199,blue,0.0,blue,0.0
18023,green,0.138884431683,blue,0.0,blue,0.0
18025,green,0.0660909542227,blue,0.0,blue,0.0
18027,green,0.165236916157,blue,0.0,blue,0.0
18029,green,0.0764299904036,blue,0.0,blue,0.0
18031,green,0.193407057464,blue,0.0,green,0.272308197401
18033,green,0.155627250272,blue,0.0,blue,0.0969981370225
18035,green,0.248335956649,blue,0.0,blue,0.15373840982
18037,green,0.335497571888,blue,0.0,blue,0.0
18039,green,0.313996139584,green,0.378961109325,blue,0.193996274045
18041,green,0.169210643777,blue,0.0,blue,0.0
18043,green,0.0769976385264,blue,0.0,blue,0.0
18045,green,0.106217101135,blue,0.0,blue,0.0
18047,green,0.0596173929229,blue,0.0,blue,0.0
18049,green,0.143781863401,blue,0.0,blue,0.0
18051,green,0.133368687292,blue,0.0,blue,0.0
18053,green,0.250149981617,blue,0.0,blue,0.0
18055,green,0.0937094509612,blue,0.0,blue,0.0
18057,green,0.0863496059015,blue,0.0,blue,0.412041055011
18059,green,0.0628500221099,blue,0.0,blue,0.0
18061,green,0.0800274916059,blue,0.0,blue,0.0
18063,green,0.0648202019925,blue,0.0,blue,0.15373840982
18065,green,0.124149639902,blue,0.0,blue,0.0
18067,green,0.311241392481,blue,0.0,blue,0.0
18069,green,0.142295706922,blue,0.0,blue,0.0
18071,green,0.207805696257,blue,0.0,blue,0.0
18073,green,0.125149420764,blue,0.0,blue,0.0
18075,green,0.134158675965,blue,0.0,blue,0.0
18077,green,0.214793565452,blue,0.0,blue,0.0
18079,green,0.114683977314,blue,0.0,blue,0.0
18081,green,0.0762673304755,blue,0.0,blue,0.193996274045
18083,green,0.253622964799,blue,0.0,blue,0.0
18085,green,0.192373733871,blue,0.0,green,0.358935758824
18087,green,0.134732816796,blue,0.0,blue,0.0
18089,green,0.179481008383,blue,0.0969981370225,blue,0.196039211514
18091,green,0.189099022877,blue,0.0,blue,0.15373840982
18093,green,0.152632582843,blue,0.0,blue,0.0
18095,green,0.156233081199,blue,0.0,blue,0.193996274045
18097,green,0.284097048039,green,0.196881710936,blue,0.250736546843
18099,green,0.162837930604,blue,0.0,blue,0.0
18101,green,0.114602754748,blue,0.0,blue,0.0
18103,green,0.124437614117,blue,0.0,blue,0.0
18105,green,0.312008356278,green,0.378961109325,blue,0.0
18107,green,0.227204922703,blue,0.0,blue,0.0
18109,green,0.0707348266406,blue,0.0,blue,0.0
18111,green,0.0808289581861,blue,0.0,blue,0.0
18113,green,0.134124758663,blue,0.0,blue,0.0
18115,green,0.0578208861311,blue,0.0,blue,0.0
18117,green,0.144788354443,blue,0.0,blue,0.0
18119,green,0.0672227904329,blue,0.0,blue,0.0
18121,green,0.0942322347766,blue,0.0,green,0.250736546843
18123,green,0.129622285795,blue,0.0,blue,0.0
18125,green,0.0816218839284,blue,0.0,blue,0.0
18127,green,0.116203457715,blue,0.0,blue,0.322220836527
18129,green,0.0954299675899,blue,0.0,blue,0.0
18131,green,0.131979143451,blue,0.0,blue,0.0
18133,green,0.136175387914,blue,0.0,green,0.290994411067
18135,green,0.110349306307,blue,0.0,blue,0.0
18137,green,0.110577051745,blue,0.0,blue,0.0
18139,green,0.0970951931341,blue,0.0,blue,0.0
18141,green,0.249632862886,green,0.307476819641,blue,0.38799254809
18143,green,0.118862673799,blue,0.0,blue,0.0
18145,green,0.125195343626,blue,0.0,blue,0.0
18147,green,0.0893594866791,blue,0.0,blue,0.0
18149,green,0.0898902911724,blue,0.0,blue,0.0
18151,green,0.172959722568,blue,0.0,blue,0.0969981370225
18153,green,0.0940248226645,blue,0.0,blue,0.0
18155,green,0.0689384324304,blue,0.0,blue,0.0
18157,green,0.361357717307,blue,0.0,blue,0.0
18159,green,0.0823573959578,blue,0.0,blue,0.0
18161,green,0.0646741472603,blue,0.0,blue,0.0
18163,green,0.320485070423,blue,0.0,blue,0.0
18165,green,0.0900720327238,blue,0.0,green,0.0969981370225
18167,green,0.317516203398,blue,0.0,green,0.250736546843
18169,green,0.18618548197,blue,0.0,blue,0.0
18171,green,0.0521714635799,blue,0.0,blue,0.0
18173,green,0.063559448338,blue,0.0,blue,0.0
18175,green,0.103803165294,blue,0.0,blue,0.0
18177,green,0.280647996161,blue,0.0,blue,0.0
18179,green,0.127261305468,blue,0.0,green,0.250736546843
18181,green,0.144196153001,blue,0.0,blue,0.0
18183,green,0.104571963589,blue,0.0,blue,0.0
19001,green,0.149277432622,blue,0.0,blue,0.0
19003,green,0.161834138394,blue,0.0,blue,0.0
19005,green,0.198536726089,blue,0.0,blue,0.0
19007,green,0.226377038255,blue,0.0,blue,0.0
19009,green,0.169469003634,blue,0.0,blue,0.0
19011,green,0.0771928705959,blue,0.0,blue,0.0
19013,green,0.381858923288,blue,0.0,blue,0.0
19015,green,0.121672955885,blue,0.0,blue,0.0
19017,green,0.140422333364,blue,0.0,blue,0.0
19019,green,0.129949560981,blue,0.0,blue,0.0
19021,green,0.271873559724,blue,0.0,blue,0.0
19023,green,0.093313826801,blue,0.0,blue,0.0
19025,green,0.147028492822,blue,0.0,blue,0.0
19027,green,0.330986468364,blue,0.0,blue,0.0
19029,green,0.230981013563,blue,0.0,blue,0.0
19031,green,0.0792717489004,blue,0.0,blue,0.0
19033,green,0.339389423943,blue,0.0,blue,0.0
19035,green,0.249741461241,blue,0.0,blue,0.0
19037,green,0.176818320796,blue,0.0,blue,0.0
19039,green,0.20524944249,blue,0.0,blue,0.0
19041,green,0.286233716019,blue,0.0,blue,0.0
19043,green,0.175542934827,blue,0.0,blue,0.0
19045,green,0.206900956611,blue,0.0,blue,0.0
19047,green,0.252532428851,blue,0.0,blue,0.0
19049,green,0.0661584609515,blue,0.0,green,0.250736546843
19051,green,0.136637959303,blue,0.0,blue,0.0
19053,green,0.160888951125,blue,0.0,blue,0.0
19055,green,0.148362381328,blue,0.0,blue,0.0
19057,green,0.316970319716,blue,0.0,blue,0.0
19059,green,0.230542899591,blue,0.0,blue,0.0
19061,green,0.39114469452,blue,0.0,blue,0.0
19063,green,0.185605199447,blue,0.0,blue,0.0
19065,green,0.190789022689,blue,0.0,blue,0.0
19067,green,0.166712355911,blue,0.0,blue,0.0
19069,green,0.16144797071,blue,0.0,blue,0.0
19071,green,0.11185898943,blue,0.0,blue,0.0
19073,green,0.176124598152,blue,0.0,blue,0.0
19075,green,0.11033572266,blue,0.0,blue,0.0
19077,green,0.105854542955,blue,0.0,blue,0.0
19079,green,0.195639671681,blue,0.0,blue,0.0
19081,green,0.14694083136,blue,0.0,blue,0.0
19083,green,0.214372628274,blue,0.0,blue,0.0
19085,green,0.111514426061,blue,0.0,blue,0.0
19087,green,0.222825433888,blue,0.0,blue,0.0
19089,green,0.201916275233,blue,0.0,blue,0.0
19091,green,0.180545873728,blue,0.0,blue,0.0
19093,green,0.228862652688,blue,0.0,blue,0.0
19095,green,0.164484385241,blue,0.0,blue,0.0
19097,green,0.142624861492,blue,0.0,blue,0.0
19099,green,0.16684156412,blue,0.0,blue,0.0
19101,green,0.283659843408,blue,0.0,blue,0.0
19103,green,0.275331689585,blue,0.0,blue,0.0
19105,green,0.123960320367,blue,0.0,blue,0.0
19107,green,0.0992294617325,blue,0.0,blue,0.0
19109,green,0.230335586426,blue,0.0,blue,0.0
19111,green,0.237309714562,blue,0.0,blue,0.0
19113,green,0.351136483976,blue,0.0,blue,0.0
19115,green,0.0889372907442,blue,0.0,green,0.15373840982
19117,green,0.184205482222,blue,0.0,blue,0.0
19119,green,0.138040153088,blue,0.0,blue,0.0
19121,green,0.0900770015939,blue,0.0,blue,0.0
19123,green,0.13644888251,blue,0.0,blue,0.0
19125,green,0.221657956531,blue,0.0,blue,0.0
19127,green,0.255216778932,blue,0.0,blue,0.0
19129,green,0.0983435273041,blue,0.0,blue,0.0
19131,green,0.185887062003,blue,0.0,blue,0.0
19133,green,0.168361215151,blue,0.0,blue,0.0
19135,green,0.12391723209,blue,0.0,blue,0.0
19137,green,0.234519961485,blue,0.0,blue,0.0
19139,green,0.229856695199,blue,0.0,blue,0.0
19141,green,0.18536986807,blue,0.0,blue,0.0
19143,green,0.159577191525,blue,0.0,blue,0.0
19145,green,0.218747349177,blue,0.0,blue,0.0
19147,green,0.19725622552,blue,0.0,blue,0.0
19149,green,0.150262179999,blue,0.0,blue,0.0
19151,green,0.18112284148,blue,0.0,blue,0.0
19153,green,0.398201339486,blue,0.0,green,0.175310060378
19155,green,0.114366781496,blue,0.0,blue,0.0
19157,green,0.23503235262,blue,0.0,blue,0.0
19159,green,0.187384671017,blue,0.0,blue,0.0
19161,green,0.161095622082,blue,0.0,blue,0.0
19163,green,0.203251977079,blue,0.0,blue,0.0969981370225
19165,green,0.190506876687,blue,0.0,blue,0.0
19167,green,0.318136739606,blue,0.0,blue,0.0
19169,green,0.254436723317,blue,0.0,blue,0.0
19171,green,0.134291284834,blue,0.0,blue,0.0
19173,green,0.125137950334,blue,0.0,blue,0.0
19175,green,0.272423306999,blue,0.0,blue,0.0
19177,green,0.131128118345,blue,0.0,blue,0.0
19179,green,0.246244604663,blue,0.0,blue,0.0
19181,green,0.0597340072275,blue,0.0,blue,0.0
19183,green,0.135699847636,blue,0.0,blue,0.0
19185,green,0.155169902478,blue,0.0,blue,0.0
19187,green,0.281025018731,blue,0.0,blue,0.0
19189,green,0.216486485591,blue,0.0,blue,0.0
19191,green,0.272608405031,blue,0.0,blue,0.0
19193,green,0.217153019198,blue,0.0,blue,0.0
19195,green,0.085183218296,blue,0.0,blue,0.0
19197,green,0.21541845369,blue,0.0,blue,0.0
20001,green,0.224062922413,blue,0.0,blue,0.0
20003,green,0.132455392018,blue,0.0,blue,0.0
20005,green,0.208484961492,blue,0.0,blue,0.0
20007,green,0.274154307777,blue,0.0,blue,0.0
20009,green,0.338238877974,blue,0.0,blue,0.0
20011,green,0.271145291368,blue,0.0,blue,0.0
20013,green,0.184257477087,blue,0.0,blue,0.0
20015,green,0.0932953779956,blue,0.0,blue,0.0
20017,green,0.108906829366,blue,0.0,blue,0.0
20019,green,0.149844211233,blue,0.0,blue,0.0
20021,green,0.111376164117,blue,0.0,blue,0.0
20023,green,0.285664517724,blue,0.0,blue,0.0
20025,green,0.210415718059,blue,0.0,blue,0.0
20027,green,0.179630981967,blue,0.0,blue,0.0
20029,green,0.276256118935,blue,0.0,blue,0.0
20031,green,0.214324866544,blue,0.0,blue,0.0
20033,green,0.275843679709,blue,0.0,blue,0.0
20035,green,0.245649155227,blue,0.0,blue,0.0
20037,green,0.290429251527,blue,0.0,blue,0.0
20039,green,0.264979887949,blue,0.0,blue,0.0
20041,green,0.165769552011,blue,0.0,blue,0.0
20043,green,0.0974743064405,blue,0.0,blue,0.0
20045,green,0.200724267712,blue,0.0,blue,0.0
20047,green,0.197505047072,blue,0.0,blue,0.0
20049,green,0.131539127299,blue,0.0,blue,0.0
20051,green,0.371187041521,blue,0.0,blue,0.0
20053,green,0.212947478227,blue,0.0,blue,0.0
20055,green,0.431359745093,green,0.225222699504,blue,0.0
20057,green,0.395172436473,green,0.347734683865,blue,0.0
20059,green,0.128824169037,blue,0.0,blue,0.0
20061,green,0.12793195656,blue,0.0,blue,0.0
20063,green,0.249976008388,blue,0.0,blue,0.0
20065,green,0.240496126638,blue,0.0,blue,0.0
20067,green,0.297684162071,blue,0.0,blue,0.0
20069,green,0.180416100721,blue,0.0,blue,0.0
20071,green,0.335356344539,blue,0.0,blue,0.0
20073,green,0.150488179998,blue,0.0,blue,0.0
20075,green,0.335320431068,blue,0.0,blue,0.0
20077,green,0.219177894292,blue,0.0,blue,0.0
20079,green,0.159143427769,blue,0.0,blue,0.0
20081,green,0.210035838163,blue,0.0,blue,0.0
20083,green,0.214578954188,blue,0.0,blue,0.0
20085,green,0.10549052524,blue,0.0,blue,0.0
20087,green,0.0558288213543,blue,0.0,blue,0.0
20089,green,0.182710844198,blue,0.0,blue,0.0
20091,green,0.160337689279,blue,0.0618295147821,blue,0.412041055011
20093,green,0.171560833537,blue,0.0,blue,0.0
20095,green,0.146116610031,blue,0.0,blue,0.0
20097,green,0.244780808398,blue,0.0,blue,0.0
20099,green,0.260950822073,blue,0.0,green,0.307476819641
20101,green,0.308139723445,blue,0.0,blue,0.0
20103,green,0.133547947265,blue,0.0,blue,0.0
20105,green,0.187809295562,blue,0.0,blue,0.0
20107,green,0.093477882694,blue,0.0,blue,0.0
20109,green,0.20215035112,blue,0.0,blue,0.0
20111,green,0.324080120519,blue,0.0,blue,0.0
20113,green,0.264564523075,blue,0.0,blue,0.0
20115,green,0.16000177365,blue,0.0,blue,0.0
20117,green,0.290700337782,blue,0.0,blue,0.0
20119,green,0.191236051792,blue,0.0,blue,0.0
20121,green,0.0754781818589,blue,0.0,blue,0.0
20123,green,0.335224339687,blue,0.0,blue,0.0
20125,green,0.312689587256,blue,0.0,blue,0.0
20127,green,0.170575363127,blue,0.0,blue,0.0
20129,green,0.263881246535,blue,0.0,blue,0.0
20131,green,0.240361912166,blue,0.0,blue,0.0
20133,green,0.22428841969,blue,0.0,blue,0.0
20135,green,0.325193850072,blue,0.0,blue,0.0
20137,green,0.314449057674,blue,0.0,blue,0.0
20139,green,0.0711962905468,blue,0.0,blue,0.0
20141,green,0.263776706798,blue,0.0,blue,0.0
20143,green,0.0967695909464,blue,0.0,blue,0.0
20145,green,0.253893193422,blue,0.0,blue,0.0
20147,green,0.298128202501,blue,0.0,blue,0.0
20149,green,0.108559208175,blue,0.0,blue,0.0
20151,green,0.29176706264,blue,0.0,blue,0.0
20153,green,0.28253510692,blue,0.0,blue,0.0
20155,green,0.303921166766,blue,0.0,blue,0.0
20157,green,0.262876045446,blue,0.0,blue,0.0
20159,green,0.182142670622,blue,0.0,blue,0.0
20161,green,0.237403384677,blue,0.0,blue,0.0
20163,green,0.238831852724,blue,0.0,blue,0.0
20165,green,0.171787534834,blue,0.0,blue,0.0
20167,green,0.274451766958,blue,0.0,blue,0.0
20169,green,0.4144204896,blue,0.0,blue,0.0
20171,green,0.30999367876,blue,0.0,blue,0.0
20173,green,0.472238654415,green,0.193996274045,green,0.335558422165
20175,green,0.334147559741,green,0.250736546843,blue,0.0
20177,green,0.380414398522,blue,0.0,blue,0.0
20179,green,0.24698298143,blue,0.0,blue,0.0
20181,green,0.333310027624,blue,0.0,blue,0.0
20183,green,0.261596557213,blue,0.0,blue,0.0
20185,green,0.188062033216,blue,0.0,blue,0.0
20187,green,0.241720426203,blue,0.0,blue,0.0
20189,green,0.240811676543,blue,0.0,blue,0.0
20191,green,0.122385882838,blue,0.0,blue,0.0
20193,green,0.329802480599,blue,0.0,blue,0.0
20195,green,0.203209806175,blue,0.0,blue,0.0
20197,green,0.0619245495778,blue,0.0,blue,0.0
20199,green,0.303616196008,blue,0.0,blue,0.0
20201,green,0.18086409275,blue,0.0,blue,0.0
20203,green,0.293859300461,green,0.15373840982,blue,0.0
20205,green,0.212656583526,blue,0.0,blue,0.0
20207,green,0.129113065348,blue,0.0,blue,0.0
20209,green,0.0917633808222,green,0.404474956663,blue,0.0969981370225
21001,green,0.137288295049,blue,0.0,blue,0.0
21003,green,0.113947848996,blue,0.0,blue,0.0
21005,green,0.0627351188445,blue,0.0,blue,0.0
21007,green,0.105012159138,blue,0.0,blue,0.0
21009,green,0.227493776596,blue,0.0,blue,0.0
21011,green,0.075233067317,blue,0.0,blue,0.0
21013,green,0.229444058912,blue,0.0,blue,0.0
21015,green,0.106220063981,blue,0.0,blue,0.0969981370225
21017,green,0.104383314666,blue,0.0,blue,0.0
21019,green,0.180611403821,blue,0.0,blue,0.0
21021,green,0.186153453263,blue,0.0,blue,0.0
21023,green,0.056960302295,blue,0.0,blue,0.0
21025,green,0.154918089989,blue,0.0,blue,0.0
21027,green,0.0963000975219,blue,0.0,blue,0.0
21029,green,0.0454369770083,blue,0.0,blue,0.0
21031,green,0.130218163948,blue,0.0,blue,0.0
21033,green,0.139255159979,blue,0.0,blue,0.0
21035,green,0.245320141568,blue,0.0,blue,0.0
21037,green,0.063242752473,blue,0.0,blue,0.15373840982
21039,green,0.0683229990781,blue,0.0,blue,0.0
21041,green,0.211279815782,blue,0.0,blue,0.0
21043,green,0.112244725585,blue,0.0,blue,0.0
21045,green,0.11029436757,blue,0.0,blue,0.0
21047,green,0.294890948779,blue,0.0,blue,0.0
21049,green,0.112003552577,blue,0.0,blue,0.0
21051,green,0.144686393343,blue,0.0,blue,0.0
21053,green,0.192013303377,blue,0.0,blue,0.0
21055,green,0.11795050805,blue,0.0,blue,0.0
21057,green,0.179966492117,blue,0.0,blue,0.0
21059,green,0.27877073811,blue,0.0,blue,0.0
21061,green,0.0600613214269,blue,0.0,green,0.15373840982
21063,green,0.0629095568702,blue,0.0,blue,0.0
21065,green,0.0796340024699,blue,0.0,blue,0.0
21067,green,0.275805151064,blue,0.0,blue,0.15373840982
21069,green,0.13891134676,blue,0.0,blue,0.0
21071,green,0.163906721927,blue,0.0,blue,0.0
21073,green,0.231263893367,blue,0.0,blue,0.0
21075,green,0.128500897917,blue,0.0,blue,0.0
21077,green,0.0643128716088,blue,0.0,green,0.15373840982
21079,green,0.0557438246948,blue,0.0,blue,0.0
21081,green,0.0738401853576,blue,0.0,blue,0.0
21083,green,0.152693786246,blue,0.0,blue,0.0
