uid,distance
55059,107305.36331
40045,108219.895446
40047,108135.973524
40041,108060.486861
40043,108227.393706
48009,108511.721196
48001,108569.537917
48003,108868.922112
48005,108573.00632
48007,109020.517471
20029,107683.214928
24037,106564.83423
24035,106431.588213
24033,106638.00807
24031,106727.320449
20021,107968.674279
20023,107744.837829
20025,108079.890915
20027,107698.344295
24039,106393.644822
13135,107746.531894
13137,107687.142572
13131,107854.353489
13133,107668.011486
55051,106327.696159
40139,108213.362577
13139,107720.298971
55053,106823.047659
56017,107446.767715
54013,107451.267964
54011,107560.079501
54017,107411.736997
54015,107437.751447
54019,107429.054622
48485,108467.954558
48487,108478.332113
38019,105651.549569
48483,108351.590723
38015,106184.027337
38017,106117.393987
05049,108001.858621
38011,106562.055633
38013,105842.754332
05047,108135.671337
48169,108686.19281
30007,107287.27322
31029,107615.01265
30005,106584.364644
30003,107040.401166
30001,107649.445922
31023,107380.285084
56019,107230.498991
31021,107258.880106
31027,107117.911493
31025,107429.548547
30009,107222.260309
55027,107090.408621
51540,107005.870885
23003,102351.838549
23001,103569.479035
28069,108136.21812
23007,103414.584752
31159,107443.70968
23005,103715.492941
28065,108280.356573
28067,108234.635874
23009,102834.650053
28061,108208.333966
28063,108341.645764
27025,106494.38105
27027,106119.610162
27021,106109.493376
27023,106583.127778
47063,107645.871172
47061,107844.934171
27029,105942.233132
47065,107816.623257
40131,108079.8529
55071,106988.688268
55077,106978.269117
19139,107377.017632
55075,106643.688239
19137,107408.341089
19135,107422.388392
55079,107220.697818
19133,107220.949582
40133,108251.944834
19131,106991.589946
40135,108159.139593
50021,104828.036009
50027,104645.414773
50025,104832.642936
40137,108375.208944
02050,104968.693148
47117,107901.565895
47115,107845.84528
47113,107983.360378
13035,107755.0034
47119,107910.768575
27111,106244.25812
27113,105813.287633
27115,106346.173176
27117,106814.93205
27119,105891.53692
40035,108024.675248
28115,108074.820856
19009,107292.07518
39059,107525.317246
28111,108249.038014
28113,108341.366726
19003,107409.345639
39053,107570.15922
19001,107357.065567
39051,107569.878054
19007,107468.254882
39057,107656.766238
19005,107038.027105
39055,107537.760762
02130,106333.991396
12079,107783.996753
12077,107942.15479
12075,107744.493356
12073,107872.738449
12071,107749.935525
51177,106831.476492
49011,108227.917661
51175,106712.927257
51173,107467.775981
51171,107038.365911
49013,108195.071978
51179,106787.497801
51775,107270.914801
42093,106555.776993
51770,107255.759496
48449,108402.820067
49015,108416.518435
46083,106975.456237
46081,106969.377019
46087,106894.17295
49017,108650.033897
46085,106892.086745
49055,108550.467259
46089,106438.599484
49051,108247.696021
49053,108893.596216
02201,106346.349917
21079,107721.688871
21075,107931.634005
21077,107708.344511
21071,107597.293272
21073,107723.135253
26089,106750.191137
26085,107076.075994
26087,107410.173917
26081,107303.79949
26083,105951.623439
21219,107858.01406
05089,108030.417274
17149,107648.810778
21211,107736.034227
05083,108160.687953
21213,107840.86928
05081,108326.490013
21215,107746.0012
05087,108079.01092
21217,107766.051049
05085,108148.539764
21189,107672.126539
13309,107650.908086
21181,107683.467869
13307,107847.250332
21183,107816.080065
13305,107563.650493
21185,107737.610642
13303,107638.782774
21187,107715.094127
13301,107617.981967
12095,107585.253026
17093,107431.43937
12097,107578.772158
17091,107511.128078
12091,108088.413026
17097,107348.967197
12093,107573.189241
17095,107482.389467
17099,107454.397584
12099,107545.715859
48201,108747.087852
48479,109214.720282
48471,108672.156854
48473,108766.387481
48475,108998.831925
48477,108770.89167
55025,107138.500149
20109,107868.763451
20107,107834.571532
20105,107763.769954
20103,107700.049821
20101,107913.560085
51075,106885.089874
55021,107058.000828
51073,106573.314013
48273,109136.917159
13239,107897.132685
48277,108380.764981
48275,108558.072474
13233,107846.764553
13231,107801.239413
13237,107694.63986
13235,107731.420143
41055,108449.220521
41057,108665.787207
41051,108574.853596
01079,107971.496511
41053,108706.196378
40059,108136.732342
44005,104601.072747
40057,108419.875661
44007,104635.515819
08125,107736.876541
41059,108232.434937
08123,107735.16324
44003,104671.994805
08121,107778.103907
48019,108985.528751
29099,107804.428576
29097,107956.703832
48013,109036.628978
29095,107722.527466
48011,108456.00656
29093,107867.650727
48017,108647.982891
29091,107965.567897
48015,108795.170571
24003,106561.864088
24001,107084.409661
20039,107701.529831
24005,106571.329651
20033,108068.387357
24009,106558.858407
20031,107842.436292
20037,107926.961251
20035,107998.459796
37087,107622.627037
13127,107518.285757
37085,107064.089828
13125,107612.053875
37083,106829.883679
13123,107769.693742
37081,107217.271282
13121,107791.180486
40129,108289.470972
37089,107572.72627
13129,107808.167709
54009,107432.60175
54005,107501.943451
54007,107399.067611
54001,107306.164002
54003,106931.818564
48497,108513.791494
48495,108954.817113
48493,108978.54238
38009,105728.923108
38007,106340.56318
48167,108775.811096
38005,105858.163085
38003,106123.867611
38001,106502.904183
30033,106599.033662
30031,107391.481093
30037,107016.172624
30035,107060.618396
30039,107504.561393
18035,107649.077637
18037,107768.651232
18031,107700.603406
18033,107563.418639
48489,109234.426368
18039,107514.440293
29075,107543.7184
31149,107191.623479
29077,107935.646844
29071,107790.075179
29073,107787.34784
28079,108188.455306
28077,108298.760839
28075,108157.374615
29079,107561.227548
28073,108283.11144
23031,103943.066447
28071,108087.721356
47057,107666.673651
47055,107926.588616
47053,107962.41066
47051,107875.703755
47059,107606.986758
27051,106363.434952
40021,108120.817064
27053,106607.286177
27055,106952.164627
27057,106068.890374
27059,106474.401611
50017,104448.185821
19129,107406.35508
50015,104390.570701
50013,104617.692525
50011,104431.13406
55047,107006.910336
19121,107359.813102
55045,107208.16969
19123,107375.239129
55043,107138.151539
19125,107369.004461
50019,104159.021595
19127,107244.811096
35001,108727.714992
31035,107516.885016
35003,109005.04068
31037,107315.873008
35005,108833.564666
31031,107208.814745
35007,108382.178908
31033,107547.916946
35009,108605.908764
31039,107249.386004
48441,108725.481551
46123,107010.098406
48443,109098.752754
46125,106971.779009
47123,107738.472036
47121,107781.294714
47127,107886.347009
47125,107881.780005
48445,108741.160084
47129,107755.146614
46127,107068.158276
39067,107492.946605
19015,107232.93931
39065,107627.224704
19017,107115.983771
39063,107614.319458
19011,107251.90605
39061,107686.619744
19013,107176.112541
19019,107186.424818
39069,107591.345804
28107,108107.04658
28105,108113.247429
28103,108113.229511
28101,108185.830628
39001,107649.873102
28109,108314.151155
39003,107623.796561
45017,107373.264006
12069,107627.631852
01043,107961.727208
12061,107515.098699
12063,107955.614336
12065,107831.980784
12067,107766.071822
29211,107549.069505
51163,107181.054837
51165,107091.180408
51167,107531.379869
51169,107583.503927
29213,107997.859538
48451,108862.39715
51760,106790.098675
29215,107912.272428
