uid,distance
28027,2082.78643328
29121,1728.06135988
51595,1744.28804591
20139,1914.66791181
29129,1728.65631481
16025,2495.28706847
16027,2587.65687837
35049,2546.52764794
35045,2586.3574529
35047,2497.1185846
35041,2547.07906238
35043,2576.27945267
48391,2785.88113283
48393,2302.42163053
55139,1391.87779391
55137,1410.35335202
20137,2006.76190207
55135,1390.82142482
55133,1417.26233259
55131,1400.41183459
31105,2087.67106194
31107,1779.25707522
31101,2000.27102898
31103,1840.31400128
31109,1824.23523355
37103,1906.07606654
47013,1767.95616276
47011,1888.78953805
47017,1884.54814009
47015,1848.88674628
47019,1760.54888883
39157,1389.90611736
19165,1725.7431477
39155,1313.95135662
19167,1694.63664582
27019,1547.15849375
19161,1684.63053668
39151,1359.037681
19163,1559.45475588
27015,1598.00709278
27017,1472.21919872
27011,1623.1661814
19169,1640.64040331
27013,1580.87480609
53011,2809.94496182
55009,1358.63398084
51041,1679.44593147
55003,1409.18747456
51580,1620.22034377
37109,1832.68950322
55007,1424.37361137
55005,1464.98884154
22031,2353.10125379
22033,2419.99264987
22035,2227.60360057
22037,2391.8696379
22039,2435.14598209
06011,3166.06067564
06013,3230.14585824
06015,3117.43662733
06017,3088.43076009
06019,3170.74066063
51630,1595.78424025
02068,4181.49482735
02060,4624.74582471
06087,3294.11059754
27129,1590.96916708
16003,2511.0728355
39021,1450.75714527
16001,2571.79451992
39027,1507.53219264
16007,2380.84686526
39025,1542.57484309
16005,2404.11619999
27121,1584.86915352
27123,1517.47533541
16009,2423.75362734
27125,1568.1456938
27127,1611.70528462
48361,2528.00993155
21139,1782.11983678
21131,1697.93744633
21133,1689.8672804
21135,1572.73687631
21137,1683.30912394
12027,2649.57574355
12021,2759.98011044
12023,2344.83858084
46115,1708.68045328
19087,1625.90035209
12029,2409.41039526
46073,1749.25234592
42127,1364.97527816
30081,2341.69050199
42009,1429.88237589
46075,1834.19502772
06085,3260.85509368
42005,1352.43584126
46079,1693.53230228
42003,1380.59866009
42001,1459.90329893
42121,1302.81296513
51125,1625.60960162
42123,1268.45079104
51121,1675.05518707
48027,2556.85155263
46053,1806.80466067
40069,2260.08625127
48023,2406.62880593
12111,2636.10590629
12113,2331.00459152
12115,2649.24867633
12117,2500.01825579
12119,2495.23608271
40063,2188.64904879
26059,1355.56763366
17199,1756.87814658
17197,1481.44194921
26053,1382.45660812
17195,1529.61894143
26051,1255.03374278
17193,1709.70310859
26057,1285.14440937
17191,1690.96898702
26055,1274.27530503
48209,2659.54750217
48203,2329.95599168
40067,2318.44850152
41069,2715.604475
48207,2461.63914272
48205,2376.48283053
17175,1560.40724869
17177,1492.37624409
17171,1670.0719525
40065,2339.36513329
17173,1634.28629203
01077,1957.38259669
01075,2064.22189578
17179,1585.05226217
01071,1939.8786433
51141,1722.6003344
48339,2557.99978901
48337,2348.13034938
48335,2577.13049437
48333,2556.988356
48331,2561.87539505
48117,2441.57198167
48115,2582.5773501
48113,2388.66795084
48111,2344.2851465
40153,2199.49118438
40151,2159.87296199
48119,2301.17577542
36001,1347.85235915
48417,2481.77876371
48415,2541.39681198
13089,2009.42992217
13085,1946.22889549
13087,2288.69278245
13081,2182.83598285
13083,1924.8347922
26147,1242.00530968
13243,2204.65528162
13241,1898.59616435
13247,2018.83843295
13245,2036.76870906
36101,1263.30412392
13249,2153.14838903
48411,2593.44535569
36105,1377.27083517
36107,1296.68254146
34031,1444.70056126
48063,2312.77252
48061,2997.4855965
48067,2284.41070792
48065,2355.81103361
48069,2457.29499078
20043,1822.81240558
20041,1954.35200518
20047,2101.07298336
20045,1882.90275885
37189,1763.43583105
37187,1841.76423266
20049,2013.14501771
37185,1764.67772554
37183,1816.37089027
37181,1764.11604472
01095,1986.09649822
01097,2350.50337576
01091,2198.20423023
34039,1473.37993948
01093,2029.08172857
01099,2253.57782587
18171,1528.1077651
18173,1685.65275758
18175,1618.95113315
18177,1498.1610645
18179,1442.0782186
54035,1528.50359641
54037,1498.81721151
54031,1514.1916285
54033,1484.1202214
54039,1572.13512328
29131,1828.15822731
29133,1836.43492355
29135,1805.07380333
29137,1729.47011238
29139,1747.90921513
18085,1427.84938459
18087,1391.41363878
18081,1551.50561826
18083,1644.79977682
18089,1460.85389326
48097,2332.88523966
31009,1895.39286013
40119,2137.57387552
35059,2367.87940281
31005,1982.95595509
06083,3349.05521337
31007,2070.4615608
35055,2457.23514745
31001,1908.94133201
35053,2702.1337883
31003,1806.40151571
35051,2779.48648431
06081,3289.30280199
45069,1922.213157
40115,2005.5672337
55129,1454.37674378
11001,1549.08943967
48099,2537.96223231
55121,1477.1084035
55123,1481.2887943
55125,1378.03579816
55127,1439.95238933
28087,2099.2787987
28085,2315.54792143
28083,2133.31030741
28081,2032.31637314
31179,1769.06746886
28089,2207.60911526
48083,2549.29688199
51079,1582.71257279
47009,1829.3191319
47005,1867.32308128
47007,1854.06816455
47001,1793.8079123
47003,1881.58144766
19111,1642.4574942
39141,1502.27846887
19113,1572.01331286
39143,1348.29594303
19115,1603.40919349
39145,1543.76164308
19117,1686.4068785
27009,1532.14650999
19119,1683.57580185
27007,1533.21963539
27005,1568.19006149
27003,1515.91601345
27001,1496.49936182
30097,2155.72345212
51077,1723.20026659
49037,2582.41025004
51057,1638.26621606
39153,1336.57921906
49035,2499.951057
51051,1684.04519146
49033,2411.83616815
02070,4679.89158565
51053,1707.25320837
27139,1542.65757427
19029,1729.15501616
39039,1384.25629969
16039,2533.54422244
19025,1667.60433769
27133,1674.60886822
16035,2394.62022514
27131,1543.40570611
19021,1670.35206554
27137,1457.3729721
19023,1584.55261017
27135,1554.93113028
37139,1808.04545897
51800,1759.78851182
51059,1550.71784069
12051,2718.08757615
12053,2509.69402226
12055,2635.57775635
39159,1430.39379265
12057,2576.27859486
12059,2300.91638475
42019,1343.0493562
46049,1735.20232013
46047,1980.44324994
42011,1442.99004473
46045,1726.59449814
42013,1388.60283009
46043,1765.10163224
42015,1319.05269727
46041,1797.93357581
42017,1472.94173715
51159,1641.996135
48347,2416.62736347
51153,1559.18258936
51155,1685.09298407
51157,1550.88366491
48345,2433.99783768
48343,2293.22160751
21097,1595.31396945
21095,1716.51213552
21093,1687.68963004
21091,1694.04268842
48341,2346.73979724
55001,1432.59181893
21099,1717.42643577
26067,1314.25191966
05099,2204.24786048
26065,1308.05062666
26063,1210.6379759
26061,1345.77752381
02261,3945.61877074
26069,1200.29532268
17189,1724.67284424
17181,1785.08812356
17183,1549.22263666
17185,1673.87016414
17187,1601.79217438
01069,2267.64616798
17165,1744.87382018
17163,1731.46442077
17161,1566.6535075
01061,2279.48467283
01063,2146.6296679
01065,2148.96422943
01067,2232.66199966
49023,2601.13484485
48329,2655.34842787
54087,1534.49411933
48321,2708.13209057
48323,2853.45552849
48325,2757.97187278
48327,2653.60646358
48101,2411.10971727
48103,2710.30021168
48105,2725.77873775
48107,2488.6839097
48109,2792.85581175
48459,2331.52003871
13099,2248.14089355
13097,2021.43137485
13095,2222.4528993
13093,2160.26058738
13091,2156.06491744
48215,2992.04970859
36119,1456.35884489
13259,2175.65754743
48213,2404.3634457
13255,2057.81096584
13257,1928.57129803
13251,2096.30160865
13253,2285.50785995
37097,1802.64049724
48079,2551.1540455
48075,2375.08664837
48077,2357.07136186
48071,2586.90575224
48073,2413.65099019
24025,1508.1948402
53001,2530.86577558
24027,1519.78591819
24021,1491.69850717
20059,1904.23646679
24023,1464.63824505
20055,2148.05388735
20057,2137.09941725
24029,1538.45061963
20051,2035.67265242
20053,2005.19340132
01087,2154.85179442
01085,2189.70023042
01083,1952.74298
01081,2130.50420937
53005,2616.73161409
40149,2270.97322607
01089,1949.19238887
05149,2099.18931904
18181,1487.7393459
18183,1424.10827189
05147,2020.1682346
54025,1605.96370663
54023,1502.96628689
54021,1517.13393714
55037,1345.88134732
54029,1377.70668428
53003,2495.26195443
30015,2110.8789476
30017,1951.48328584
30011,1932.71763286
30013,2167.65048137
31019,1913.52897418
31017,1872.3893459
35061,2642.45823254
31015,1802.15884594
30019,1892.90104335
31013,2009.24539822
31011,1829.80624467
48507,2823.35421994
30065,2065.39393813
51069,1502.81106629
39023,1467.57178858
23011,1467.10613938
28091,2329.85400215
23013,1524.31296207
28093,2010.13358709
23015,1498.06664526
28095,2063.11024945
23017,1408.20249281
28097,2122.29189919
23019,1506.35265367
28099,2177.34442443
31169,1893.0195755
54053,1537.76667397
02020,4165.3800364
47079,1851.54987062
49025,2706.73861111
47071,1942.92544006
47073,1750.52763287
47075,1936.08908451
39029,1357.83328177
47077,1909.20035903
55061,1330.57207767
19103,1591.6440995
27039,1538.87258275
19101,1639.46570137
51036,1689.8229855
19107,1629.25233344
55067,1376.4171067
19105,1552.94051082
27033,1622.33960369
51735,1726.10058028
27031,1392.95334958
19109,1616.75130042
27037,1525.55448053
27035,1519.57431014
55031,1448.98945144
47105,1829.32148442
47107,1861.28689274
47101,1900.86557385
47103,1916.49848406
47109,1953.56597698
27107,1586.62993356
27105,1655.7206305
27103,1576.83003918
27101,1643.37075976
29067,1921.62262331
27109,1523.11897068
39049,1449.33102888
16029,2365.58455797
19039,1702.95861954
39041,1425.02456967
16021,2368.76706362
39043,1320.96673888
19035,1688.61219619
39045,1460.87343369
19033,1587.37129807
39047,1490.07884099
19031,1570.53121427
51810,1764.74654048
33015,1457.54616294
48373,2495.82977465
12043,2675.58860353
12041,2394.46702037
12047,2318.73771689
48395,2526.51107033
12045,2388.48933583
12049,2618.90397226
33011,1429.79260793
46059,1746.63543254
46051,1643.39755867
01009,2020.01353493
46055,1857.68337203
46057,1673.31293036
37029,1802.82484174
51149,1703.16116256
13149,2063.64408044
51143,1712.11988726
29069,1910.2294586
51147,1682.70689348
56021,2124.01810517
51145,1658.78359253
33019,1380.17981027
21081,1583.89152305
48397,2366.15510185
21083,1827.90251096
02270,4840.07444711
21085,1714.98410931
21087,1714.96538613
21089,1564.23480476
51830,1704.81350589
26071,1346.81812887
26073,1279.89073097
26075,1327.66101824
26077,1361.71248841
26079,1260.57782799
47047,1971.70495323
42103,1397.36680952
51063,1697.77024596
17153,1801.60269066
48269,2447.07869483
17151,1770.50653029
46071,1882.98722187
17157,1757.94954092
17155,1538.20716973
48181,2315.51341777
05091,2252.07274425
17159,1661.01789191
05095,2060.82199739
05097,2143.22424909
46077,1695.85764742
36047,1488.19351314
13319,2094.00689454
13315,2176.52395208
13317,1998.70468332
13311,1923.62804484
13313,1922.15579231
48185,2551.66952036
17081,1714.31475511
42007,1362.90390243
17083,1702.79805119
17085,1510.52615457
17087,1776.14468661
17089,1470.3454237
05145,2029.23292181
42109,1387.42824283
05143,2049.68542429
05141,2025.63560686
49027,2677.15074778
48469,2736.57931295
48467,2374.72544847
48465,2786.0485745
45063,1985.1516002
48463,2781.11686703
48461,2698.13440056
20119,2186.03028077
20115,1984.68334916
20117,1874.4516825
20111,1943.23229089
20113,2003.08931704
36123,1244.49305619
36121,1216.4835399
13229,2232.60604759
48263,2500.92367005
48265,2705.90139072
48267,2683.75706136
13221,1991.94502326
13223,2001.92194473
13225,2120.11902329
13227,1948.19920779
55091,1484.17291768
40049,2252.61055616
55059,1406.60015344
40045,2232.47214728
40047,2145.96896372
40041,2038.0030109
40043,2221.389776
48009,2387.82007639
48001,2429.59404916
48003,2644.76583621
48005,2448.32635564
48007,2799.02148188
20029,1934.894554
24037,1620.36217816
24035,1556.95760082
24033,1559.3992735
24031,1524.74832951
20021,1983.21082654
20023,2081.77140308
20025,2164.78358544
20027,1925.30148537
24039,1649.13346098
13135,1989.95923355
13137,1922.63949539
13131,2286.628173
13133,2020.02785767
55051,1398.7854624
40139,2266.43210111
13139,1954.66084115
55053,1457.44083881
56017,2173.82146688
54013,1524.42515714
54011,1569.26582902
54017,1486.04582465
54015,1558.44893394
54019,1596.99350842
48485,2359.52735378
48487,2371.93670786
38019,1638.55607463
48483,2312.47383935
38015,1734.04621132
38017,1619.77772234
05049,1942.44392943
38011,1873.18227994
38013,1780.30343828
05047,2074.28327559
48169,2521.93818058
30007,2207.36650597
31029,2038.21436013
30005,2035.81751323
30003,2063.53104053
30001,2321.02991566
31023,1817.80181777
56019,2077.08472038
31021,1755.90960442
31027,1756.13090235
31025,1796.59926084
30009,2137.14844234
55027,1415.19800013
51540,1606.51414353
23003,1493.20204215
23001,1450.74826375
28069,2167.63897711
23007,1409.61062774
31159,1836.80245224
23005,1458.83172097
28065,2299.38930368
28067,2280.93608607
23009,1545.86498974
28061,2243.81862237
28063,2311.1646474
27025,1499.00602122
27027,1594.24760032
27021,1521.56831233
27023,1603.87472889
47063,1774.67005932
47061,1880.24915681
27029,1547.94607997
47065,1892.90366854
40131,2066.58820324
55071,1346.14003133
55077,1425.15737276
19139,1584.67714528
55075,1340.12588681
19137,1753.78534871
19135,1670.12595124
55079,1389.67897615
19133,1732.14198711
40133,2192.93599801
19131,1559.89692889
40135,2103.02996647
50021,1330.01139189
50027,1350.39802331
50025,1376.83017917
40137,2289.81842989
02050,4728.73545217
47117,1891.17722858
47115,1901.25438014
47113,1923.60166429
13035,2052.47098465
47119,1884.46111344
27111,1576.41573615
27113,1564.85750559
27115,1482.70367938
27117,1661.67803162
27119,1579.15605546
40035,2024.60005485
28115,2045.50497277
19009,1710.67895341
39059,1422.50440307
28111,2319.14162186
28113,2346.80680602
19003,1736.72307063
39053,1535.40054922
19001,1712.62274764
39051,1357.03620237
19007,1685.64742524
39057,1487.51883781
19005,1513.10938341
39055,1302.95828202
02130,3172.76759259
12079,2324.65918887
12077,2351.01508047
12075,2438.16635092
12073,2327.48480196
12071,2714.24657381
51177,1603.88129441
49011,2492.74944057
51175,1749.04051523
51173,1706.76662576
51171,1530.70306024
49013,2447.73885579
51179,1585.29326643
51775,1665.59137344
42093,1374.10525978
51770,1666.61238811
48449,2292.49018199
49015,2539.5517337
46083,1707.10687617
46081,1945.18737226
46087,1715.57978437
49017,2651.40776708
46085,1803.01210298
49055,2600.34689412
46089,1716.24317179
49051,2481.22271247
49053,2794.10495982
02201,3229.23597587
21079,1666.81498379
21075,1855.25206872
21077,1579.59662537
21071,1649.59576592
21073,1622.12325775
26089,1282.32486174
26085,1300.18551232
26087,1250.87087261
26081,1325.68444109
26083,1333.29432676
21219,1783.72882296
05089,1977.74715255
17149,1684.22839605
21211,1628.68975661
05083,2091.54167688
21213,1779.13572898
05081,2229.49565928
21215,1647.77568077
05087,2030.37140803
21217,1702.63430622
05085,2073.75786206
21189,1672.08499683
13309,2159.59672268
21181,1598.96856355
13307,2175.76133668
21183,1724.37646944
13305,2213.46739174
21185,1620.42729822
13303,2076.28110914
21187,1600.0907708
13301,2032.87302104
12095,2517.04916784
17093,1488.58881235
12097,2563.73969928
17091,1495.05404451
12091,2329.13549403
17097,1418.72234716
12093,2633.16004233
17095,1583.58624962
17099,1516.69921354
12099,2710.98092277
48201,2594.09710074
48479,2905.06146348
48471,2521.37847197
48473,2597.9485362
48475,2728.02218062
48477,2593.50355122
55025,1453.08490426
20109,2110.61050738
20107,1911.12020035
20105,1983.92432589
20103,1855.3150012
20101,2109.1996138
51075,1642.50563414
55021,1434.72035725
51073,1695.95973033
48273,2880.5085933
13239,2197.49452509
48277,2274.91460354
48275,2427.53915488
13233,1998.72662256
13231,2074.91349779
13237,2045.55854443
13235,2150.03695472
41055,2720.73162441
41057,2904.04587818
41051,2816.55948263
01079,1983.77644571
41053,2908.76519154
