uid,population,commuters,ratio
31167,6455,2060,0.319132455461
31169,6055,466,0.0769611890999
31171,729,90,0.123456790123
31173,7171,811,0.113094408032
31175,4647,313,0.0673552829783
31177,18780,5285,0.281416400426
31179,9851,1729,0.175515176124
31181,4061,607,0.14947057375
31183,886,74,0.0835214446953
31185,14598,788,0.0539799972599
32001,23982,1682,0.0701359352848
32003,1375765,10226,0.00743295548295
32005,41259,6464,0.156668848009
32007,45291,2406,0.0531231370471
32009,971,127,0.13079299691
32011,1651,82,0.0496668685645
32013,16106,427,0.0265118589346
32015,5794,621,0.107179841215
32017,4165,150,0.0360144057623
32019,34501,7275,0.210863453233
32021,5071,227,0.0447643462828
32023,32485,2888,0.0889025704171
32027,6693,573,0.0856118332586
32029,3399,1409,0.414533686378
32031,339486,7210,0.0212379891954
32033,9181,250,0.0272301492212
32510,52457,5615,0.107040051852
33001,56325,9204,0.163408788282
33003,43666,4955,0.113475014886
33005,73825,8608,0.116600067728
33007,33111,2637,0.0796412068497
33009,81743,7441,0.0910292012772
33011,380841,56295,0.147817593169
33013,136225,21607,0.158612589466
33015,277359,69891,0.251987496349
33017,112233,24015,0.213974499479
33019,40458,7498,0.185327994463
34001,252552,16567,0.0655983718205
34003,884118,180952,0.204669512441
34005,423394,90928,0.214759774583
34007,508932,106628,0.209513255209
34009,102326,12212,0.119344057229
34011,146438,13507,0.0922369876671
34013,793633,152656,0.192350872507
34015,254673,65589,0.257542024478
34017,608975,143004,0.234827373866
34019,121989,36520,0.299371254785
34021,350761,50750,0.144685412574
34023,750162,161224,0.214918910849
34025,615301,116591,0.189486121427
34027,470212,100905,0.214594693457
34029,510916,88494,0.173206554502
34031,489049,114499,0.234125823793
34033,64285,14495,0.225480283114
34035,297490,84788,0.285011260883
34037,144166,43036,0.298516987362
34039,522541,125211,0.239619474835
34041,102437,29302,0.286048986206
35001,556678,17651,0.0317077376868
35003,3543,205,0.0578605701383
35005,61382,1252,0.020396859014
35006,25595,1878,0.0733737058019
35007,14189,367,0.0258651067729
35009,45044,1675,0.037185862712
35011,2240,106,0.0473214285714
35013,174682,12291,0.0703621437813
35015,51658,949,0.018370823493
35017,31002,541,0.0174504870654
35019,4680,170,0.0363247863248
35021,810,48,0.0592592592593
35023,5932,406,0.0684423465947
35025,55511,1236,0.0222658572175
35027,19411,936,0.0482200813971
35028,18343,343,0.0186992313144
35029,25016,734,0.0293412216182
35031,74798,3120,0.0417123452499
35033,5180,756,0.145945945946
35035,62298,3071,0.0492953224823
35037,10155,336,0.0330871491876
35039,41190,7185,0.174435542607
35041,18018,1545,0.0857475857476
35043,89908,22748,0.253014192285
35045,113801,2848,0.0250261421253
35047,30126,2845,0.0944366991967
35049,129292,10654,0.0824026235189
35051,13270,395,0.0297663903542
35053,18078,1236,0.0683703949552
35055,29979,1182,0.0394275993195
35057,16911,3235,0.19129560641
35059,4174,284,0.0680402491615
35061,66152,14381,0.217393276091
36001,294565,24119,0.0818800604281
36003,49927,6238,0.124942415927
36005,1332650,245958,0.184563088583
36007,200536,7545,0.0376241672318
36009,83955,10654,0.126901316181
36011,81963,13461,0.164232641558
36013,139750,6556,0.0469123434705
36015,91070,7263,0.0797518392445
36017,51401,7164,0.139374720336
36019,79894,2962,0.0370741232133
36021,63094,10633,0.1685263258
36023,48599,6197,0.127512911788
36025,48055,5867,0.122089272708
36027,280150,39418,0.140703194717
36029,950265,24829,0.0261285009971
36031,38851,4112,0.105840261512
36033,51134,3825,0.074803457582
36035,55073,8210,0.149074864271
36037,60370,11370,0.188338578764
36039,48195,8430,0.174914410209
36041,5379,712,0.132366610894
36043,64427,11856,0.184022226706
36045,111738,2976,0.0266337324813
36047,2465326,468705,0.190118872717
36049,26944,3900,0.144744655582
36051,64328,14248,0.221489864445
36053,69441,15768,0.227070462695
36055,735343,16392,0.0222916380519
36057,49708,8050,0.161945763257
36059,1334544,259611,0.194531615293
36061,1537195,120027,0.0780818308673
36063,219846,33270,0.151333205971
36065,235469,11725,0.0497942404308
36067,458336,12495,0.0272616595685
36069,100224,19058,0.190154054917
36071,341367,52493,0.153772918882
36073,44171,8938,0.202349958117
36075,122377,21664,0.177026728879
36077,61676,6227,0.100963097477
36079,95745,34407,0.359360802131
36081,2229379,563234,0.252641654918
36083,152538,41189,0.270024518481
36085,443728,104902,0.236410593877
36087,286753,60223,0.210016983257
36089,111931,3442,0.0307510877237
36091,200635,51392,0.256146734119
36093,146555,29114,0.198655794753
36095,31582,5575,0.176524602622
36097,19224,4585,0.238503953392
36099,33342,6344,0.190270529662
36101,98726,9530,0.0965297895185
36103,1419369,178262,0.125592428748
36105,73966,9589,0.129640645702
36107,51784,14360,0.2773057315
36109,96501,4050,0.0419684770106
36111,177749,27323,0.1537167579
36113,63303,8078,0.12760848617
36115,61042,13563,0.222191278136
36117,93765,21326,0.227440942782
36119,923459,157499,0.170553321804
36121,43424,8435,0.194247420781
36123,24621,4454,0.180902481621
37001,130800,15957,0.121995412844
37003,33603,8857,0.263577656757
37005,10677,1135,0.106303268708
37007,25275,3967,0.156953511375
37009,24384,2787,0.114296259843
37011,17167,2042,0.118949146619
37013,44958,4379,0.0974020196628
37015,19773,3045,0.153997875891
37017,32278,4537,0.140560133837
37019,73143,10810,0.147792680092
37021,206330,10483,0.0508069597247
37023,89148,13089,0.146823260197
37025,131063,30950,0.2361459756
37027,77415,12033,0.155434993218
37029,6885,2380,0.345679012346
37031,59383,6865,0.115605476315
37033,23501,7215,0.307008212416
37035,141685,11512,0.0812506616791
37037,49329,13633,0.276368870239
37039,24298,1868,0.0768787554531
37041,14526,1695,0.11668731929
37043,8775,1789,0.203874643875
37045,96287,14446,0.150030637573
37047,54749,5769,0.105371787613
37049,91436,5879,0.0642963384225
37051,302963,13065,0.0431240778577
37053,18190,5722,0.3145684442
37055,29967,1514,0.0505222411319
37057,147246,32240,0.218953316219
37059,34835,8924,0.256179130185
37061,49063,6867,0.139962904837
37063,223314,28110,0.125876568419
37065,55606,9750,0.175340790562
37067,306067,28545,0.0932638931999
37069,47260,14469,0.306157427
37071,190365,33008,0.173393218291
37073,10516,2769,0.263313046786
37075,7993,790,0.0988364819217
37077,48498,9537,0.196647284424
37079,18974,4872,0.256772425424
37081,421048,25824,0.0613326746594
37083,57370,6084,0.106048457382
37085,91025,24593,0.270178522384
37087,54033,6458,0.119519552866
37089,89173,10003,0.112175209985
37091,22601,2689,0.118977036414
37093,33646,9010,0.267788147179
37095,5826,276,0.0473738414006
37097,122660,18399,0.15
37099,33121,3950,0.119259684188
37101,121965,31695,0.259869634731
37103,10381,3092,0.297851844716
37105,49040,6481,0.132157422512
37107,59648,5120,0.0858369098712
37109,63780,16543,0.259375979931
37111,42151,4865,0.115418376788
37113,29811,2114,0.0709134212204
37115,19635,4621,0.23534504711
37117,25593,4373,0.170867033955
37119,695454,33326,0.0479197761462
37121,15687,2112,0.134633773188
37123,26822,3420,0.127507270151
37125,74769,7636,0.102127887226
37127,87420,12168,0.139190116678
37129,160307,7704,0.0480577891171
37131,22086,4511,0.20424703432
37133,150355,8081,0.0537461341492
37135,118227,25773,0.217995889264
37137,12934,2375,0.183624555435
37139,34897,3328,0.0953663638708
37141,41082,10964,0.266880872402
37143,11368,2755,0.242346938776
37145,35623,6922,0.194312663167
37147,133798,8887,0.0664210227358
37149,18324,3857,0.210488976206
37151,130454,27164,0.208226654606
37153,46564,4844,0.1040288635
37155,123339,13235,0.107305880541
37157,91928,16115,0.175300234966
37159,130340,19574,0.150176461562
37161,62899,5842,0.0928790600804
37163,60161,9574,0.159139641961
37165,35998,3630,0.100838935496
37167,58100,8736,0.150361445783
37169,44711,15379,0.343964572477
37171,71219,8634,0.12123169379
37173,12968,1489,0.114821098088
37175,29334,2650,0.0903388559351
37177,4149,604,0.14557724753
37179,123677,28579,0.231077726659
37181,42954,5347,0.124482004004
37183,627846,66066,0.105226440879
37185,19972,3941,0.197326256759
37187,13723,1731,0.126138599432
37189,42695,2887,0.0676191591521
37191,113329,9157,0.080800148241
37193,65632,6764,0.103059483179
37195,73814,6635,0.0898880971089
37197,36348,9695,0.266727192693
37199,17774,2636,0.148306515134
38001,2593,164,0.0632472040108
38003,11775,862,0.0732059447983
38005,6964,542,0.0778288340034
38007,888,143,0.161036036036
38009,7149,639,0.0893831305078
38011,3242,148,0.0456508328192
38013,2242,218,0.0972346119536
38015,69416,3903,0.0562262302639
38017,123138,7453,0.0605255891764
38019,4831,238,0.0492651624922
38021,5757,358,0.062185165885
38023,2283,106,0.0464301357862
38025,3600,427,0.118611111111
38027,2757,327,0.118607181719
38029,4331,210,0.0484876471946
38031,3759,235,0.0625166267624
38033,1924,94,0.0488565488565
38035,66109,3145,0.0475729477076
38037,2841,208,0.073213657163
38039,2754,162,0.0588235294118
38041,2715,168,0.0618784530387
38043,2753,199,0.0722847802397
38045,4701,438,0.0931716656031
38047,2308,179,0.0775563258232
38049,5987,1034,0.172707532988
38051,3390,127,0.0374631268437
38053,5737,450,0.0784382081227
38055,9311,994,0.106755450542
38057,8644,345,0.0399120777418
38059,25303,6687,0.264276963206
38061,6631,585,0.0882219876338
38063,3715,388,0.104441453567
38065,2065,391,0.189346246973
38067,8585,626,0.0729178800233
38069,4675,233,0.0498395721925
38071,12066,574,0.0475716890436
38073,5890,674,0.114431239389
38075,2610,372,0.142528735632
38077,17998,2057,0.11429047672
38079,13674,226,0.0165277168349
38081,4366,375,0.0858909757215
38083,1710,141,0.0824561403509
38085,4044,116,0.028684470821
38087,767,105,0.136897001304
38089,22636,649,0.0286711433115
38091,2258,342,0.151461470328
38093,21908,512,0.0233704582801
38095,2876,227,0.0789290681502
38097,8477,1104,0.130234752861
38099,12389,836,0.067479215433
38101,58795,1227,0.0208691215239
38103,5102,303,0.0593884751078
38105,19761,440,0.0222660796518
39001,27330,4464,0.163336992316
39003,108473,7385,0.0680814580587
39005,52523,7959,0.151533613845
39007,102728,12718,0.123802663344
39009,62223,4293,0.0689937804349
39011,46611,9152,0.196348501427
39013,70226,10042,0.142995471763
39015,42285,11920,0.28189665366
39017,332807,69798,0.209725156021
39019,28836,7347,0.254785684561
39021,38890,10036,0.258061198251
39023,144742,20741,0.143296347985
39025,177977,52907,0.297268748209
39027,40543,6059,0.149446266926
39029,112075,19536,0.174311844747
39031,36655,4504,0.122875460374
39033,46966,7377,0.157071072691
39035,1393978,56745,0.0407072421516
39037,53309,9315,0.174735973288
39039,39500,6517,0.164987341772
39041,109989,36691,0.333587904245
39043,79551,9364,0.117710651029
39045,122759,33717,0.274660106387
39047,28433,4715,0.165828438786
39049,1068978,40118,0.0375293036901
39051,42084,8124,0.193042486456
39053,31069,2982,0.0959799156716
39055,90895,25454,0.280037405798
39057,147886,32448,0.219412249976
39059,40792,4392,0.107668170229
39061,845303,62115,0.073482526384
39063,71295,6683,0.0937372887299
39065,31945,5504,0.17229613398
39067,15856,3451,0.217646316852
39069,29210,5977,0.204621704896
39071,40875,7633,0.186740061162
39073,28241,6082,0.215360645869
39075,38943,4295,0.110289397324
39077,59487,9251,0.15551296922
39079,32641,4228,0.129530345271
39081,73894,9019,0.122053211357
39083,54500,7392,0.135633027523
39085,227511,43914,0.19301923863
39087,62319,13422,0.215375728109
39089,145491,28788,0.197867909355
39091,46005,6847,0.148831648734
39093,284664,44079,0.15484571284
39095,455054,32171,0.07069710408
39097,40213,10251,0.254917563972
39099,257555,32414,0.125852730485
39101,66217,6447,0.0973617046982
39103,151095,40843,0.270313379
39105,23072,4521,0.195951803051
39107,40924,6732,0.164500048871
39109,98868,18624,0.188372375288
39111,15180,2219,0.146179183136
39113,559062,48166,0.0861550239508
39115,14897,2749,0.184533798751
39117,31628,10108,0.319590236499
39119,84585,7899,0.0933853520128
39121,14058,2276,0.161900697112
39123,40985,8510,0.207636940344
39125,20293,5104,0.251515300843
39127,34078,8395,0.246346616585
39129,52727,12137,0.230185673374
39131,27695,3542,0.127893121502
39133,152061,38667,0.254286108864
39135,42337,10940,0.258402815504
39137,34726,7239,0.208460519495
39139,128852,9341,0.0724940241517
39141,73345,8986,0.122516872316
39143,61792,9335,0.151071336095
39145,79195,6436,0.0812677568028
39147,58683,10496,0.178859294855
39149,47910,5384,0.112377374243
39151,378098,36676,0.0970013065396
39153,542899,64649,0.11908108138
39155,225116,26412,0.117326178504
39157,90914,11268,0.123941307169
39159,40909,8716,0.213058251241
39161,29659,4956,0.167099362757
39163,12806,2865,0.223723254724
39165,158383,47068,0.297178358789
39167,63251,8201,0.129658029122
39169,111564,14746,0.132175253666
39171,39188,4658,0.11886291722
39173,121065,27086,0.223731053566
39175,22908,3802,0.165968220709
40001,21038,2959,0.140650251925
40003,6105,609,0.0997542997543
40005,13879,1470,0.105915411773
40007,5857,985,0.168174833533
40009,19799,916,0.0462649628769
40011,11976,925,0.0772378089512
40013,36534,5105,0.13973285159
40015,30150,3554,0.117877280265
40017,87697,27397,0.312405213405
40019,45621,1917,0.0420201223121
40021,42521,4834,0.113685002705
40023,15342,1532,0.0998566027897
40025,3148,194,0.061626429479
40027,208016,51619,0.248149180832
40029,6031,926,0.153540043111
40031,114996,2877,0.0250182615047
40033,6614,1358,0.205322044149
40035,14950,1470,0.0983277591973
40037,67367,15858,0.235397152909
40039,26142,1973,0.0754724198608
40041,37077,6763,0.182404185883
40043,4743,653,0.137676576007
40045,4075,599,0.146993865031
40047,57813,1749,0.0302527113279
40049,27210,2832,0.10407938258
40051,45516,8446,0.185561121364
40053,5144,774,0.150466562986
40055,6061,614,0.101303415278
40057,3283,260,0.0791958574475
40059,3562,350,0.0982594048287
40061,11792,1515,0.128476933514
40063,14154,1848,0.13056379822
40065,28439,761,0.0267590280952
40067,6818,906,0.132883543561
40069,10513,1700,0.161704556264
40071,48080,1659,0.0345049916805
40073,13926,1907,0.136938101393
40075,10227,1104,0.107949545321
40077,10692,1385,0.129536101758
40079,48109,6812,0.141595127731
40081,32080,7612,0.237281795511
40083,33924,9722,0.286581771018
40085,8831,1871,0.211867285698
40087,27740,8214,0.296106705119
40089,34402,1441,0.0418870995872
40091,19456,3078,0.158203125
40093,7545,1028,0.136249171637
40095,13184,1592,0.120752427184
40097,38369,4772,0.124371237197
40099,12623,1659,0.131426760675
40101,69451,4547,0.0654706195735
40103,11411,1455,0.127508544387
40105,10569,2423,0.229255369477
40107,11814,1603,0.135686473675
40109,660448,21804,0.0330139541644
40111,39685,5817,0.146579312083
40113,44437,12393,0.278889213943
40115,33194,4021,0.121136349943
40117,16612,4351,0.26191909463
40119,68190,4026,0.0590409150902
40121,43953,1765,0.0401565308398
40123,35143,1505,0.0428250291665
40125,65521,9495,0.144915370645
40127,11667,1126,0.0965115282421
40129,3436,457,0.133003492433
40131,70641,18361,0.259919876559
40133,24894,3041,0.122157949707
40135,38972,6866,0.176177768654
40137,43182,2794,0.0647028854615
40139,20107,1376,0.0684338787487
40141,9287,857,0.0922795305265
40143,563299,15727,0.0279194530791
40145,57491,20337,0.353742324886
40147,48996,4454,0.090905380031
40149,11508,2096,0.182134167536
40151,9089,467,0.0513807899659
40153,18486,803,0.0434382776155
41001,16741,540,0.0322561376262
41003,78153,7718,0.0987550062058
41005,338391,84883,0.250842959771
41007,35630,1423,0.0399382542801
41009,43560,9929,0.227938475666
41011,62779,1210,0.0192739610379
41013,19182,1570,0.0818475654259
41015,21137,700,0.0331172824904
41017,115367,3097,0.0268447649675
41019,100399,2499,0.0248906861622
41021,1915,105,0.0548302872063
41023,7935,188,0.0236925015753
41025,7609,67,0.00880536207123
41027,20411,1500,0.0734897849199
41029,181269,3991,0.0220170023556
41031,19009,1957,0.102951233626
41033,75726,4135,0.0546047592637
41035,63775,1029,0.0161348490788
41037,7422,170,0.0229048773915
41039,322959,6207,0.0192191578498
41041,44479,1384,0.0311158074597
41043,103069,12875,0.124916318195
41045,31615,1759,0.0556381464495
41047,284834,24843,0.0872192224243
41049,10995,1594,0.144974988631
41051,660486,72342,0.10952843815
41053,62380,16137,0.25868868227
41055,1934,203,0.104963805584
41057,24262,1260,0.0519330640508
41059,70548,3764,0.053353744968
41061,24530,666,0.0271504280473
41063,7226,147,0.0203432050927
41065,23791,1876,0.0788533479047
41067,445342,73899,0.165937638938
41069,1547,124,0.0801551389787
41071,84992,13985,0.164544898343
42001,91292,20970,0.229702493099
42003,1281666,45510,0.0355084710057
42005,72392,13495,0.186415626036
42007,181412,34114,0.188047097215
42009,49984,6673,0.133502720871
42011,373638,37010,0.0990530941714
42013,129144,6142,0.0475593136344
42015,62761,6486,0.103344433645
42017,597635,135279,0.226357224727
42019,174083,29515,0.1695455616
42021,152598,12141,0.0795619863956
42023,5974,382,0.0639437562772
42025,58802,13527,0.23004319581
42027,135758,5247,0.0386496560055
42029,433501,80418,0.185508222588
42031,41765,4637,0.11102597869
42033,83382,9890,0.118610731333
42035,37914,5513,0.145408028697
42037,64151,7224,0.112609312404
42039,90366,8681,0.0960648916628
42041,213674,32760,0.153317670844
42043,251798,27244,0.108197841127
42045,550864,115802,0.210218856197
42047,35112,1714,0.0488152198679
42049,280843,4760,0.0169489714894
42051,148644,22031,0.148213180485
42053,4946,771,0.155883542256
42055,129313,17494,0.135284155499
42057,14261,3004,0.210644414838
42059,40672,5534,0.136064122738
42061,45586,6645,0.145768437678
42063,89605,8965,0.100050220412
42065,45932,6435,0.14009840634
42067,22821,4675,0.204855177249
42069,213295,15013,0.0703860849996
42071,470658,30023,0.0637894182187
42073,94643,12741,0.13462168359
42075,120327,22133,0.183940428998
42077,312090,37595,0.120462046205
42079,319250,20510,0.0642443226312
42081,120044,6677,0.0556212722002
42083,45936,3616,0.0787182166493
42085,120293,10786,0.08966440275
42087,46486,4366,0.0939207503334
42089,138687,22413,0.161608514136
42091,750097,134069,0.178735550202
42093,18236,3335,0.182880017548
42095,267066,57156,0.214014513266
42097,94556,17299,0.18294978637
42099,43602,14653,0.336062565937
42101,1517550,139767,0.0921004250272
42103,46302,13832,0.298734395922
42105,18080,1983,0.10967920354
42107,150336,18721,0.124527724564
42109,37546,5499,0.146460341981
42111,80023,9164,0.114517076341
42113,6556,979,0.14932885906
42115,42238,9684,0.229272219329
42117,41373,4321,0.104440093781
42119,41624,5490,0.131895060542
42121,57565,5501,0.0955615391297
42123,43863,3710,0.0845815379705
42125,202897,36256,0.178691651429
42127,47722,7250,0.151921545618
42129,369993,59179,0.159946269254
42131,28080,6069,0.216132478632
42133,381751,50958,0.13348491556
44001,50648,14573,0.28773100616
44003,167090,42637,0.2551738584
44005,85433,13519,0.158240960753
44007,621602,73369,0.118032117014
44009,123546,28955,0.234366147022
45001,26167,5432,0.207589712233
45003,142552,18523,0.12993854874
45005,11211,1226,0.109356881634
45007,165740,23943,0.144461204296
45009,16658,2505,0.150378196662
45011,23478,3226,0.137405230428
45013,120937,3088,0.0255339556959
45015,142651,36197,0.253745154258
45017,15185,4356,0.286862034903
45019,309969,14864,0.047953182415
45021,52537,6947,0.132230618421
45023,34068,6336,0.185980979218
45025,42768,5727,0.133908529742
45027,32502,5170,0.15906713433
45029,38264,5117,0.133728831277
45031,67394,10625,0.157654984123
45033,30722,3945,0.128409608749
45035,96413,27648,0.286766307448
45037,24595,5485,0.223012807481
45039,23454,4960,0.211477786305
45041,125761,8974,0.0713575750829
45043,55797,6035,0.108159936914
45045,379616,23455,0.0617861207115
45047,66271,4160,0.0627725551146
45049,21386,2877,0.134527260825
45051,196629,8970,0.045618906672
45053,20678,4721,0.228310281459
45055,52647,11069,0.210249396927
45057,61351,10897,0.177617316751
45059,69567,13408,0.192735061164
45061,20119,4170,0.207266762762
45063,216014,50256,0.232651587397
45065,9958,1691,0.169813215505
45067,35466,3884,0.109513336717
45069,28818,4404,0.152821153446
45071,36108,5423,0.150188323917
45073,66215,8909,0.134546552896
45075,91582,8300,0.0906291629359
45077,110757,23179,0.209277968887
45079,320677,26823,0.0836449137294
45081,19181,4776,0.24899640269
45083,253791,21581,0.0850345362917
45085,104646,6919,0.0661181507177
45087,29881,4685,0.156788594759
45089,37217,5503,0.147862535938
45091,164614,32091,0.194946966844
46003,3058,428,0.139960758666
46005,17023,620,0.0364213123421
46007,3574,227,0.0635142697258
46009,7260,793,0.109228650138
46011,28220,1876,0.0664776754075
46013,35460,641,0.0180767061478
46015,5364,452,0.0842654735272
46017,2032,93,0.0457677165354
46019,9094,1282,0.140972069496
46021,1782,187,0.104938271605
46023,9350,271,0.0289839572193
46025,4143,380,0.0917209751388
46027,13537,1732,0.127945630494
46029,25897,740,0.0285747383867
46031,4181,363,0.0868213346089
46033,7275,1178,0.161924398625
46035,18741,582,0.0310549063551
46037,6267,476,0.0759534067337
46039,4498,766,0.170297910182
46041,5972,160,0.0267916945747
46043,3458,316,0.0913823019086
46045,4367,617,0.141286924662
46047,7453,424,0.0568898430162
46049,2640,169,0.0640151515152
46051,7847,587,0.0748056582133
46053,4792,234,0.0488313856427
46055,2196,84,0.0382513661202
46057,5540,1151,0.207761732852
46059,3741,265,0.0708366746859
46061,3139,862,0.274609748327
46063,1353,69,0.0509977827051
46065,16481,662,0.0401674655664
46067,8075,826,0.102291021672
46069,1671,81,0.048473967684
46071,2930,163,0.0556313993174
46073,2295,239,0.104139433551
46075,1193,74,0.0620284995809
46077,5815,756,0.130008598452
46079,11276,1163,0.103139411139
46081,21802,1833,0.0840748555178
46083,24131,9409,0.389913389416
46085,3895,437,0.112195121951
46087,5832,1156,0.198216735254
46089,2904,190,0.0654269972452
46091,4576,343,0.0749562937063
46093,24253,6726,0.277326516307
46095,2083,211,0.101296207393
46097,2884,288,0.0998613037448
46099,148281,3851,0.0259709605411
46101,6595,1381,0.20940106141
46103,88565,2205,0.0248969683283
46105,3363,106,0.0315194766577
46107,2693,110,0.0408466394356
46109,10016,1126,0.112420127796
46111,2675,510,0.190654205607
46113,12466,206,0.0165249478582
46115,7454,465,0.062382613362
46117,2772,1082,0.390331890332
46119,1556,181,0.116323907455
46121,9050,267,0.0295027624309
46123,6430,170,0.0264385692068
46125,8849,2070,0.233924737258
46127,12584,2930,0.232835346472
46129,5974,248,0.0415132239705
46135,21652,1000,0.0461851099206
46137,2519,231,0.0917030567686
47001,71330,10654,0.149362119725
47003,37586,5413,0.144016389081
47005,16537,2540,0.153594968858
47007,12367,2534,0.204900137463
47009,105823,17894,0.169093675288
47011,87965,9634,0.109520832149
47013,39854,5621,0.141039795253
47015,12826,3659,0.285279900203
47017,29475,5507,0.186836301951
47019,56742,14139,0.249180501216
47021,35912,13051,0.363416128314
47023,15540,3744,0.240926640927
47025,29862,4080,0.136628491059
47027,7976,1374,0.172266800401
47029,33565,5577,0.166155221213
47031,48014,5248,0.109301453743
47033,14532,2693,0.185315166529
47035,46802,3141,0.0671125165591
47037,569891,36937,0.0648141486705
47039,11731,1736,0.147983974086
47041,17423,2619,0.150318544453
47043,43156,8549,0.198095282232
47045,37279,2812,0.0754312079187
47047,28806,8455,0.293515239881
47049,16625,1937,0.116511278195
47051,39270,6931,0.176496052967
47053,48152,7074,0.146909785679
47055,29447,3932,0.133528033416
47057,20659,5749,0.2782806525
47059,62909,4236,0.067335357421
47061,14332,2670,0.186296399665
47063,58128,4990,0.0858450316543
47065,307896,13133,0.0426540130434
47067,6786,980,0.144414972001
47069,28105,3461,0.123145347803
47071,25578,3255,0.127257799672
47073,53563,10708,0.199914119822
47075,19797,3318,0.16760115169
47077,25522,3738,0.146461876029
47079,31115,2622,0.0842680379238
47081,22295,5316,0.238439111908
47083,8088,1890,0.233679525223
47085,17929,2683,0.149645825199
47087,10984,2549,0.232064821559
47089,44294,11204,0.252946222965
47091,17499,2250,0.12857877593
47093,382032,26477,0.0693057126105
47095,7954,756,0.0950465174755
47097,27101,3222,0.118888601897
47099,39926,3927,0.0983569603767
47101,11367,2169,0.190815518606
47103,31340,5629,0.179610721123
47105,39086,8700,0.222586092207
47107,49015,5930,0.120983372437
47109,24653,4437,0.179978095972
47111,20386,4061,0.199205336996
47113,91837,4876,0.0530940688394
47115,27776,6170,0.22213421659
47117,26767,4116,0.153771434976
47119,69498,10063,0.144795533684
47121,11086,2919,0.263305069457
47123,38961,5626,0.144400811067
47125,134768,24923,0.184932624955
47127,5740,1746,0.304181184669
47129,19757,4432,0.224325555499
47131,32450,3600,0.11093990755
47133,20118,4026,0.200119296153
47135,7631,889,0.116498492989
47137,4945,804,0.162588473205
47139,16050,4780,0.297819314642
47141,62315,4296,0.0689400625853
47143,28400,3130,0.110211267606
47145,51910,11093,0.213696782893
47147,54433,15377,0.282494075285
47149,182023,35371,0.194321596721
47151,21127,1547,0.0732238367965
47153,11370,2421,0.212928759894
47155,71170,8985,0.126247014191
47157,897472,19168,0.0213577693789
47159,17712,3192,0.180216802168
47161,12370,2899,0.234357316087
47163,153048,18986,0.12405258481
47165,130449,32829,0.251661568889
47167,51271,13581,0.264886583059
47169,7259,2047,0.281994765119
47171,17667,3404,0.192675609894
47173,17808,4729,0.265554806828
47175,5508,1426,0.258896151053
47177,38276,3105,0.0811213292925
47179,107198,13282,0.123901565328
47181,16842,2148,0.127538297114
47183,34895,4634,0.132798395186
47185,23102,3334,0.144316509393
47187,126638,31814,0.25122001295
47189,88809,25715,0.289553986645
48001,55109,2830,0.0513527735941
48003,13004,1121,0.0862042448477
48005,80130,3194,0.0398602271309
48007,22497,3185,0.141574432147
48009,8854,2729,0.308222272419
48011,2148,532,0.247672253259
48013,38628,7864,0.203582893238
48015,23590,4975,0.210894446799
48017,6594,578,0.0876554443433
48019,17645,4470,0.253329555115
48021,57733,15456,0.267715171566
48023,4093,389,0.095040312729
48025,32359,2259,0.0698105627492
48027,237974,12101,0.0508500928673
48029,1392931,25382,0.0182220081253
48031,8418,1711,0.203254929912
48033,729,161,0.22085048011
48035,17204,3093,0.179783771216
48037,89306,7148,0.0800394150449
48039,241767,42131,0.174262823297
48041,152415,4884,0.0320440901486
48043,8866,338,0.0381231671554
48045,1790,226,0.12625698324
48047,7976,557,0.0698345035105
48049,37674,1146,0.0304188565058
48051,16470,3633,0.22058287796
48053,34147,5146,0.150701379331
48055,32194,8316,0.258309001677
48057,20647,1321,0.0639802392599
48059,12905,3481,0.269740410694
48061,335227,9341,0.0278647006357
48063,11549,1823,0.15784916443
48065,6516,1698,0.2605893186
48067,30438,4640,0.152441027663
48069,8285,782,0.0943874471937
48071,26031,6890,0.264684414736
48073,46659,4899,0.104995820742
48075,7688,195,0.0253642039542
48077,11006,3384,0.307468653462
48079,3730,364,0.0975871313673
48081,3864,527,0.136387163561
48083,9235,838,0.0907417433676
48085,491675,134999,0.274569583566
48087,3206,255,0.0795383655646
48089,20390,2473,0.1212849436
48091,78021,16480,0.211225182964
48093,14026,1725,0.122985883359
48095,3966,341,0.0859808371155
48097,36363,5437,0.149520116602
48099,74978,23535,0.313892075009
48101,1904,181,0.0950630252101
48103,3996,331,0.0828328328328
48105,4099,209,0.0509880458648
48107,7072,919,0.129949095023
48109,2975,109,0.0366386554622
48111,6222,641,0.103021536483
48113,2218899,132770,0.0598359817189
48115,14985,507,0.0338338338338
48117,18561,1175,0.0633047788373
48119,5327,1316,0.247043363995
48121,432976,131875,0.30457808285
48123,20013,2211,0.110478189177
48125,2762,186,0.0673425054308
48127,10248,654,0.0638173302108
48129,3828,453,0.118338557994
48131,13120,1592,0.121341463415
48133,18297,1322,0.0722522817948
48135,121123,7111,0.0587089157303
48137,2162,191,0.0883441258094
48139,111360,26875,0.24133441092
48141,679622,11475,0.0168843857321
48143,33001,2528,0.0766037392806
48145,18576,2838,0.152777777778
48147,31242,4880,0.156199987197
48149,21804,2567,0.117730691616
48151,4344,651,0.149861878453
48153,7771,723,0.0930382190194
48155,1622,186,0.11467324291
48157,354452,103393,0.291698170697
48159,9458,1750,0.185028547262
48161,17867,2524,0.141266021156
