source,dest,data,model
25009,Mexico,0,34
25011,Canada,2,2
25011,Mexico,0,0
25013,Canada,19,74
25013,Mexico,0,0
25015,Canada,0,12
25015,Mexico,0,0
25017,Canada,24,2365
25017,Mexico,13,225
25019,Canada,0,0
25019,Mexico,0,0
25021,Canada,20,682
25021,Mexico,0,56
25023,Canada,38,304
25023,Mexico,0,11
25025,Canada,0,469
25025,Mexico,0,23
25027,Canada,20,406
25027,Mexico,0,21
26001,Canada,0,50
26001,Mexico,0,0
26003,Canada,0,18
26003,Mexico,0,0
26005,Canada,2,7
26005,Mexico,0,0
26007,Canada,0,11
26007,Mexico,0,0
26009,Canada,0,0
26009,Mexico,0,0
26011,Canada,0,0
26011,Mexico,0,0
26013,Canada,0,0
26013,Mexico,0,0
26015,Canada,0,2
26015,Mexico,0,0
26017,Canada,4,63
26017,Mexico,0,0
26019,Canada,0,0
26019,Mexico,0,0
26021,Canada,3,3
26021,Mexico,0,0
26023,Canada,2,1
26023,Mexico,0,0
26025,Canada,0,7
26025,Mexico,7,0
26027,Canada,0,0
26027,Mexico,0,0
26029,Canada,0,3
26029,Mexico,0,0
26031,Canada,0,10
26031,Mexico,0,0
26033,Canada,42,69
26033,Mexico,0,0
26035,Canada,2,0
26035,Mexico,0,0
26037,Canada,0,15
26037,Mexico,0,0
26039,Canada,0,0
26039,Mexico,0,0
26041,Canada,0,2
26041,Mexico,0,0
26043,Canada,0,0
26043,Mexico,0,0
26045,Canada,7,27
26045,Mexico,8,0
26047,Canada,0,6
26047,Mexico,0,0
26049,Canada,22,565
26049,Mexico,7,0
26051,Canada,0,0
26051,Mexico,2,0
26053,Canada,5,0
26053,Mexico,0,0
26055,Canada,0,1
26055,Mexico,0,0
26057,Canada,0,1
26057,Mexico,2,0
26059,Canada,0,1
26059,Mexico,0,0
26061,Canada,0,8
26061,Mexico,0,0
26063,Canada,0,53
26063,Mexico,0,0
26065,Canada,14,103
26065,Mexico,0,0
26067,Canada,0,4
26067,Mexico,0,0
26069,Canada,0,38
26069,Mexico,0,0
26071,Canada,0,0
26071,Mexico,0,0
26073,Canada,0,3
26073,Mexico,0,0
26075,Canada,0,30
26075,Mexico,2,0
26077,Canada,0,18
26077,Mexico,0,0
26079,Canada,0,0
26079,Mexico,0,0
26081,Canada,0,84
26081,Mexico,0,0
26083,Canada,0,4
26083,Mexico,0,0
26085,Canada,0,0
26085,Mexico,0,0
26087,Canada,0,87
26087,Mexico,0,0
26089,Canada,0,0
26089,Mexico,0,0
26091,Canada,0,22
26091,Mexico,0,0
26093,Canada,10,154
26093,Mexico,9,0
26095,Canada,0,58
26095,Mexico,0,0
26097,Canada,0,8
26097,Mexico,0,0
26099,Canada,95,6966
26099,Mexico,44,58
26101,Canada,0,0
26101,Mexico,0,0
26103,Canada,2,21
26103,Mexico,0,0
26105,Canada,0,0
26105,Mexico,0,0
26107,Canada,0,0
26107,Mexico,0,0
26109,Canada,0,0
26109,Mexico,0,0
26111,Canada,0,15
26111,Mexico,0,0
26113,Canada,0,0
26113,Mexico,0,0
26115,Canada,7,207
26115,Mexico,0,0
26117,Canada,0,2
26117,Mexico,0,0
26119,Canada,0,0
26119,Mexico,0,0
26121,Canada,8,9
26121,Mexico,0,0
26123,Canada,0,0
26123,Mexico,0,0
26125,Canada,219,7815
26125,Mexico,45,114
26127,Canada,0,0
26127,Mexico,0,0
26129,Canada,0,0
26129,Mexico,0,0
26131,Canada,0,1
26131,Mexico,0,0
26133,Canada,0,0
26133,Mexico,0,0
26135,Canada,0,0
26135,Mexico,0,0
26137,Canada,4,0
26137,Mexico,1,0
26139,Canada,7,42
26139,Mexico,0,0
26141,Canada,1,59
26141,Mexico,0,0
26143,Canada,0,0
26143,Mexico,0,0
26145,Canada,24,83
26145,Mexico,0,0
26147,Canada,36,889
26147,Mexico,0,0
26149,Canada,0,0
26149,Mexico,0,0
26151,Canada,7,278
26151,Mexico,0,0
26153,Canada,0,1
26153,Mexico,0,0
26155,Canada,0,21
26155,Mexico,0,0
26157,Canada,0,37
26157,Mexico,0,0
26159,Canada,0,2
26159,Mexico,0,0
26161,Canada,21,287
26161,Mexico,0,0
26163,Canada,228,40867
26163,Mexico,39,283
26165,Canada,0,0
26165,Mexico,0,0
27001,Canada,0,0
27001,Mexico,0,0
27003,Canada,6,125
27003,Mexico,0,1
27005,Canada,3,2
27005,Mexico,0,0
27007,Canada,2,30
27007,Mexico,0,0
27009,Canada,0,1
27009,Mexico,0,0
27011,Canada,0,0
27011,Mexico,0,0
27013,Canada,0,0
27013,Mexico,0,0
27015,Canada,0,0
27015,Mexico,0,0
27017,Canada,0,1
27017,Mexico,0,0
27019,Canada,0,1
27019,Mexico,9,0
27021,Canada,0,2
27021,Mexico,0,0
27023,Canada,0,0
27023,Mexico,2,0
27025,Canada,0,1
27025,Mexico,0,0
27027,Canada,0,56
27027,Mexico,0,0
27029,Canada,0,1
27029,Mexico,0,0
27031,Canada,3,0
27031,Mexico,0,0
27033,Canada,0,0
27033,Mexico,0,0
27035,Canada,3,2
27035,Mexico,0,0
27037,Canada,2,123
27037,Mexico,0,2
27039,Canada,7,0
27039,Mexico,3,0
27041,Canada,0,1
27041,Mexico,0,0
27043,Canada,3,0
27043,Mexico,0,0
27045,Canada,0,0
27045,Mexico,0,0
27047,Canada,0,0
27047,Mexico,0,0
27049,Canada,0,0
27049,Mexico,0,0
27051,Canada,0,0
27051,Mexico,0,0
27053,Canada,52,475
27053,Mexico,20,37
27055,Canada,2,0
27055,Mexico,0,0
27057,Canada,2,1
27057,Mexico,0,0
27059,Canada,4,1
27059,Mexico,0,0
27061,Canada,0,13
27061,Mexico,0,0
27063,Canada,0,0
27063,Mexico,0,0
27065,Canada,0,0
27065,Mexico,0,0
27067,Canada,0,0
27067,Mexico,0,0
27069,Canada,0,63
27069,Mexico,0,0
27071,Canada,59,13
27071,Mexico,2,0
27073,Canada,0,0
27073,Mexico,0,0
27075,Canada,0,2
27075,Mexico,0,0
27077,Canada,4,10
27077,Mexico,0,0
27079,Canada,0,0
27079,Mexico,0,0
27081,Canada,0,0
27081,Mexico,0,0
27083,Canada,0,0
27083,Mexico,0,0
27085,Canada,0,0
27085,Mexico,0,0
27087,Canada,0,0
27087,Mexico,0,0
27089,Canada,0,44
27089,Mexico,0,0
27091,Canada,0,0
27091,Mexico,0,0
27093,Canada,0,0
27093,Mexico,0,0
27095,Canada,0,0
27095,Mexico,0,0
27097,Canada,0,1
27097,Mexico,0,0
27099,Canada,0,0
27099,Mexico,0,0
27101,Canada,0,0
27101,Mexico,0,0
27103,Canada,0,0
27103,Mexico,0,0
27105,Canada,0,0
27105,Mexico,0,0
27107,Canada,0,2
27107,Mexico,0,0
27109,Canada,0,0
27109,Mexico,0,0
27111,Canada,0,4
27111,Mexico,0,0
27113,Canada,0,7
27113,Mexico,0,0
27115,Canada,0,0
27115,Mexico,0,0
27117,Canada,0,0
27117,Mexico,0,0
27119,Canada,0,93
27119,Mexico,0,0
27121,Canada,1,0
27121,Mexico,0,0
27123,Canada,16,214
27123,Mexico,0,12
27125,Canada,0,1
27125,Mexico,0,0
27127,Canada,0,0
27127,Mexico,0,0
27129,Canada,0,0
27129,Mexico,0,0
27131,Canada,0,0
27131,Mexico,0,0
27133,Canada,0,0
27133,Mexico,0,0
27135,Canada,5,86
27135,Mexico,0,0
27137,Canada,0,315
27137,Mexico,0,0
27139,Canada,0,3
27139,Mexico,0,0
27141,Canada,0,7
27141,Mexico,0,0
27143,Canada,0,0
27143,Mexico,0,0
27145,Canada,0,13
27145,Mexico,4,0
27147,Canada,0,0
27147,Mexico,0,0
27149,Canada,0,0
27149,Mexico,0,0
27151,Canada,0,0
27151,Mexico,0,0
27153,Canada,0,1
27153,Mexico,0,0
27155,Canada,0,0
27155,Mexico,0,0
27157,Canada,3,0
27157,Mexico,0,0
27159,Canada,0,0
27159,Mexico,0,0
27161,Canada,0,0
27161,Mexico,0,0
27163,Canada,0,48
27163,Mexico,10,0
27165,Canada,0,0
27165,Mexico,0,0
27167,Canada,0,0
27167,Mexico,0,0
27169,Canada,0,0
27169,Mexico,0,0
27171,Canada,0,8
27171,Mexico,13,0
27173,Canada,0,0
27173,Mexico,5,0
28001,Canada,0,0
28001,Mexico,9,0
28003,Canada,0,0
28003,Mexico,2,0
28005,Canada,0,0
28005,Mexico,0,0
28007,Canada,0,0
28007,Mexico,0,0
28009,Canada,0,0
28009,Mexico,0,0
28011,Canada,0,0
28011,Mexico,0,0
28013,Canada,0,0
28013,Mexico,0,0
28015,Canada,0,0
28015,Mexico,0,0
28017,Canada,0,0
28017,Mexico,0,0
28019,Canada,0,0
28019,Mexico,0,0
28021,Canada,0,0
28021,Mexico,0,0
28023,Canada,0,0
28023,Mexico,0,0
28025,Canada,0,0
28025,Mexico,0,0
28027,Canada,0,0
28027,Mexico,0,0
28029,Canada,0,0
28029,Mexico,13,0
28031,Canada,0,0
28031,Mexico,0,0
28033,Canada,0,0
28033,Mexico,0,0
28035,Canada,0,0
28035,Mexico,12,0
28037,Canada,0,0
28037,Mexico,0,0
28039,Canada,0,0
28039,Mexico,0,0
28041,Canada,0,0
28041,Mexico,0,0
28043,Canada,0,0
28043,Mexico,6,0
28045,Canada,0,0
28045,Mexico,14,0
28047,Canada,11,0
28047,Mexico,0,0
28049,Canada,0,0
28049,Mexico,12,0
28051,Canada,0,0
28051,Mexico,0,0
28053,Canada,0,0
28053,Mexico,0,0
28055,Canada,0,0
28055,Mexico,0,0
28057,Canada,0,0
28057,Mexico,0,0
28059,Canada,0,0
28059,Mexico,0,0
28061,Canada,0,0
28061,Mexico,0,0
28063,Canada,0,0
28063,Mexico,0,0
28065,Canada,0,0
28065,Mexico,0,0
28067,Canada,0,0
28067,Mexico,0,0
28069,Canada,0,0
28069,Mexico,0,0
28071,Canada,0,0
28071,Mexico,0,0
28073,Canada,0,0
28073,Mexico,0,0
28075,Canada,0,0
28075,Mexico,0,0
28077,Canada,0,0
28077,Mexico,0,0
28079,Canada,0,0
28079,Mexico,0,0
28081,Canada,0,0
28081,Mexico,12,0
28083,Canada,0,0
28083,Mexico,0,0
28085,Canada,6,0
28085,Mexico,0,0
28087,Canada,0,0
28087,Mexico,0,0
28089,Canada,0,0
28089,Mexico,0,0
28091,Canada,0,0
28091,Mexico,0,0
28093,Canada,0,0
28093,Mexico,0,0
28095,Canada,0,0
28095,Mexico,0,0
28097,Canada,0,0
28097,Mexico,0,0
28099,Canada,0,0
28099,Mexico,0,0
28101,Canada,0,0
28101,Mexico,0,0
28103,Canada,0,0
28103,Mexico,0,0
28105,Canada,0,0
28105,Mexico,0,0
28107,Canada,0,0
28107,Mexico,0,0
28109,Canada,0,0
28109,Mexico,0,0
28111,Canada,0,0
28111,Mexico,0,0
28113,Canada,0,0
28113,Mexico,0,0
28115,Canada,0,0
28115,Mexico,0,0
28117,Canada,0,0
28117,Mexico,0,0
28119,Canada,0,0
28119,Mexico,0,0
28121,Canada,0,0
28121,Mexico,0,0
28123,Canada,0,0
28123,Mexico,0,0
28125,Canada,0,0
28125,Mexico,0,0
28127,Canada,0,0
28127,Mexico,0,0
28129,Canada,0,0
28129,Mexico,0,0
28131,Canada,0,0
28131,Mexico,17,0
28133,Canada,0,0
28133,Mexico,0,0
28135,Canada,4,0
28135,Mexico,0,0
28137,Canada,0,0
28137,Mexico,0,0
28139,Canada,0,0
28139,Mexico,0,0
28141,Canada,0,0
28141,Mexico,2,0
28143,Canada,0,0
28143,Mexico,0,0
28145,Canada,0,0
28145,Mexico,0,0
28147,Canada,5,0
28147,Mexico,6,0
28149,Canada,0,0
28149,Mexico,0,0
28151,Canada,0,0
28151,Mexico,0,0
28153,Canada,0,0
28153,Mexico,0,0
28155,Canada,0,0
28155,Mexico,0,0
28157,Canada,0,0
28157,Mexico,0,0
28159,Canada,0,0
28159,Mexico,0,0
28161,Canada,0,0
28161,Mexico,0,0
28163,Canada,0,0
28163,Mexico,0,0
29001,Canada,0,0
29001,Mexico,0,0
29003,Canada,0,0
29003,Mexico,0,0
29005,Canada,0,0
29005,Mexico,0,0
29007,Canada,0,0
29007,Mexico,0,0
29009,Canada,0,0
29009,Mexico,0,0
29011,Canada,0,0
29011,Mexico,0,0
29013,Canada,0,0
29013,Mexico,0,0
29015,Canada,0,0
29015,Mexico,0,0
29017,Canada,0,0
29017,Mexico,0,0
29019,Canada,0,0
29019,Mexico,0,0
29021,Canada,0,0
29021,Mexico,0,0
29023,Canada,0,0
29023,Mexico,0,0
29025,Canada,0,0
29025,Mexico,0,0
29027,Canada,0,0
29027,Mexico,0,0
29029,Canada,3,0
29029,Mexico,0,0
29031,Canada,0,0
29031,Mexico,0,0
29033,Canada,0,0
29033,Mexico,0,0
29035,Canada,0,0
29035,Mexico,0,0
29037,Canada,0,0
29037,Mexico,0,0
29039,Canada,0,0
29039,Mexico,0,0
29041,Canada,0,0
29041,Mexico,0,0
29043,Canada,0,0
29043,Mexico,0,0
29045,Canada,0,0
29045,Mexico,0,0
29047,Canada,3,1
29047,Mexico,0,0
29049,Canada,0,0
29049,Mexico,0,0
29051,Canada,0,0
29051,Mexico,0,0
29053,Canada,0,0
29053,Mexico,0,0
29055,Canada,5,0
29055,Mexico,0,0
29057,Canada,0,0
29057,Mexico,0,0
29059,Canada,0,0
29059,Mexico,0,0
29061,Canada,0,0
29061,Mexico,0,0
29063,Canada,0,0
29063,Mexico,0,0
29065,Canada,0,0
29065,Mexico,0,0
29067,Canada,0,0
29067,Mexico,0,0
29069,Canada,0,0
29069,Mexico,0,0
29071,Canada,0,0
29071,Mexico,0,0
29073,Canada,0,0
29073,Mexico,0,0
29075,Canada,0,0
29075,Mexico,0,0
29077,Canada,10,0
29077,Mexico,0,0
29079,Canada,0,0
29079,Mexico,0,0
29081,Canada,0,0
29081,Mexico,0,0
29083,Canada,0,0
29083,Mexico,0,0
29085,Canada,0,0
29085,Mexico,0,0
29087,Canada,0,0
29087,Mexico,0,0
29089,Canada,0,0
29089,Mexico,0,0
29091,Canada,0,0
29091,Mexico,0,0
29093,Canada,0,0
29093,Mexico,0,0
29095,Canada,9,28
29095,Mexico,24,22
29097,Canada,0,0
29097,Mexico,0,0
29099,Canada,7,4
29099,Mexico,0,0
29101,Canada,0,0
29101,Mexico,0,0
29103,Canada,0,0
29103,Mexico,0,0
29105,Canada,3,0
29105,Mexico,0,0
29107,Canada,0,0
29107,Mexico,0,0
29109,Canada,0,0
29109,Mexico,0,0
29111,Canada,0,0
29111,Mexico,0,0
29113,Canada,0,0
29113,Mexico,0,0
29115,Canada,4,0
29115,Mexico,0,0
29117,Canada,0,0
29117,Mexico,0,0
29119,Canada,0,0
29119,Mexico,0,0
29121,Canada,2,0
29121,Mexico,0,0
29123,Canada,0,0
29123,Mexico,0,0
29125,Canada,0,0
29125,Mexico,0,0
29127,Canada,0,0
29127,Mexico,0,0
29129,Canada,0,0
29129,Mexico,0,0
29131,Canada,0,0
29131,Mexico,0,0
29133,Canada,0,0
29133,Mexico,0,0
29135,Canada,0,0
29135,Mexico,0,0
29137,Canada,0,0
29137,Mexico,0,0
29139,Canada,0,0
29139,Mexico,0,0
29141,Canada,0,0
29141,Mexico,0,0
29143,Canada,0,0
29143,Mexico,0,0
29145,Canada,7,0
29145,Mexico,0,0
29147,Canada,0,0
29147,Mexico,0,0
29149,Canada,0,0
29149,Mexico,0,0
29151,Canada,0,0
29151,Mexico,0,0
29153,Canada,0,0
29153,Mexico,0,0
29155,Canada,0,0
29155,Mexico,0,0
29157,Canada,8,0
29157,Mexico,0,0
29159,Canada,0,0
29159,Mexico,0,0
29161,Canada,0,0
29161,Mexico,0,0
29163,Canada,0,0
29163,Mexico,0,0
29165,Canada,0,0
29165,Mexico,0,0
29167,Canada,0,0
29167,Mexico,0,0
29169,Canada,6,0
29169,Mexico,0,0
29171,Canada,0,0
29171,Mexico,0,0
29173,Canada,0,0
29173,Mexico,0,0
29175,Canada,0,0
29175,Mexico,0,0
29177,Canada,0,0
29177,Mexico,0,0
29179,Canada,0,0
29179,Mexico,0,0
29181,Canada,0,0
29181,Mexico,0,0
29183,Canada,9,13
29183,Mexico,0,1
29185,Canada,0,0
29185,Mexico,0,0
29186,Canada,0,0
29186,Mexico,0,0
29187,Canada,0,0
29187,Mexico,0,0
29189,Canada,23,111
29189,Mexico,0,74
29195,Canada,0,0
29195,Mexico,0,0
29197,Canada,0,0
29197,Mexico,0,0
29199,Canada,0,0
29199,Mexico,0,0
29201,Canada,0,0
29201,Mexico,0,0
29203,Canada,0,0
29203,Mexico,0,0
29205,Canada,0,0
29205,Mexico,0,0
29207,Canada,6,0
29207,Mexico,0,0
29209,Canada,0,0
29209,Mexico,0,0
29211,Canada,0,0
29211,Mexico,0,0
29213,Canada,0,0
29213,Mexico,0,0
29215,Canada,2,0
29215,Mexico,0,0
29217,Canada,0,0
29217,Mexico,0,0
29219,Canada,0,0
29219,Mexico,0,0
29221,Canada,0,0
29221,Mexico,0,0
29223,Canada,0,0
29223,Mexico,0,0
29225,Canada,7,0
29225,Mexico,0,0
29227,Canada,0,0
29227,Mexico,0,0
29229,Canada,0,0
29229,Mexico,0,0
29510,Canada,0,13
29510,Mexico,0,0
30001,Canada,7,0
30001,Mexico,0,0
30003,Canada,0,0
30003,Mexico,0,0
30005,Canada,0,13
30005,Mexico,0,0
30007,Canada,0,0
30007,Mexico,0,0
30009,Canada,2,0
30009,Mexico,0,0
30011,Canada,0,0
30011,Mexico,0,0
30013,Canada,3,53
30013,Mexico,4,0
30015,Canada,0,7
30015,Mexico,0,0
30017,Canada,0,0
30017,Mexico,0,0
30019,Canada,2,2
30019,Mexico,0,0
30021,Canada,0,2
30021,Mexico,0,0
30023,Canada,0,0
30023,Mexico,0,0
30025,Canada,0,0
30025,Mexico,0,0
30027,Canada,0,0
30027,Mexico,0,0
30029,Canada,0,197
30029,Mexico,0,0
30031,Canada,8,7
30031,Mexico,0,0
30033,Canada,0,0
30033,Mexico,0,0
30035,Canada,6,22
30035,Mexico,0,0
30037,Canada,0,0
30037,Mexico,0,0
30039,Canada,0,0
30039,Mexico,0,0
30041,Canada,0,124
30041,Mexico,0,0
30043,Canada,0,5
30043,Mexico,4,0
30045,Canada,0,0
30045,Mexico,0,0
30047,Canada,0,22
30047,Mexico,0,0
30049,Canada,0,36
30049,Mexico,0,0
30051,Canada,0,0
30051,Mexico,0,0
30053,Canada,10,12
30053,Mexico,0,0
30055,Canada,0,0
30055,Mexico,0,0
30057,Canada,0,0
30057,Mexico,0,0
30059,Canada,0,0
30059,Mexico,0,0
30061,Canada,0,0
30061,Mexico,0,0
30063,Canada,0,61
30063,Mexico,0,0
30065,Canada,0,0
30065,Mexico,0,0
30067,Canada,0,2
30067,Mexico,0,0
30069,Canada,0,0
30069,Mexico,0,0
30071,Canada,0,3
30071,Mexico,0,0
30073,Canada,0,4
30073,Mexico,0,0
30075,Canada,0,0
30075,Mexico,0,0
30077,Canada,0,0
30077,Mexico,0,0
30079,Canada,0,0
30079,Mexico,0,0
30081,Canada,0,13
30081,Mexico,0,0
30083,Canada,0,9
30083,Mexico,0,0
30085,Canada,0,24
30085,Mexico,0,0
30087,Canada,0,0
30087,Mexico,0,0
30089,Canada,0,1
30089,Mexico,0,0
30091,Canada,0,5
30091,Mexico,0,0
30093,Canada,0,2
30093,Mexico,0,0
30095,Canada,0,0
30095,Mexico,0,0
30097,Canada,0,0
30097,Mexico,0,0
30099,Canada,0,4
30099,Mexico,0,0
30101,Canada,20,17
30101,Mexico,0,0
30103,Canada,0,0
30103,Mexico,0,0
30105,Canada,0,29
30105,Mexico,0,0
30107,Canada,0,0
30107,Mexico,2,0
30109,Canada,0,0
30109,Mexico,0,0
30111,Canada,0,45
30111,Mexico,0,0
31001,Canada,0,0
31001,Mexico,0,0
31003,Canada,0,0
31003,Mexico,0,0
31005,Canada,0,0
31005,Mexico,0,0
31007,Canada,0,0
31007,Mexico,0,0
31009,Canada,0,0
31009,Mexico,0,0
31011,Canada,0,0
31011,Mexico,0,0
31013,Canada,0,0
31013,Mexico,0,0
31015,Canada,0,0
31015,Mexico,0,0
31017,Canada,0,0
31017,Mexico,0,0
31019,Canada,0,0
31019,Mexico,0,0
31021,Canada,0,0
31021,Mexico,0,0
31023,Canada,0,0
31023,Mexico,0,0
31025,Canada,0,0
31025,Mexico,0,0
31027,Canada,0,0
31027,Mexico,0,0
31029,Canada,0,0
31029,Mexico,0,0
31031,Canada,0,0
31031,Mexico,0,0
31033,Canada,0,0
31033,Mexico,0,0
31035,Canada,0,0
31035,Mexico,0,0
31037,Canada,0,0
31037,Mexico,0,0
31039,Canada,0,0
31039,Mexico,0,0
31041,Canada,0,0
31041,Mexico,0,0
31043,Canada,0,0
31043,Mexico,0,0
31045,Canada,0,0
31045,Mexico,0,0
31047,Canada,0,0
31047,Mexico,0,0
31049,Canada,0,0
31049,Mexico,0,0
31051,Canada,0,0
31051,Mexico,0,0
31053,Canada,0,0
31053,Mexico,0,0
31055,Canada,5,5
31055,Mexico,24,1
31057,Canada,0,0
31057,Mexico,0,0
31059,Canada,0,0
31059,Mexico,0,0
31061,Canada,0,0
31061,Mexico,0,0
31063,Canada,0,0
31063,Mexico,0,0
31065,Canada,0,0
31065,Mexico,0,0
31067,Canada,0,0
31067,Mexico,0,0
31069,Canada,0,0
31069,Mexico,0,0
31071,Canada,0,0
31071,Mexico,0,0
31073,Canada,0,0
31073,Mexico,0,0
31075,Canada,0,0
31075,Mexico,0,0
31077,Canada,0,0
31077,Mexico,0,0
31079,Canada,0,0
31079,Mexico,0,0
31081,Canada,0,0
31081,Mexico,0,0
31083,Canada,0,0
31083,Mexico,0,0
31085,Canada,0,0
31085,Mexico,0,0
31087,Canada,0,0
31087,Mexico,0,0
31089,Canada,0,0
31089,Mexico,0,0
31091,Canada,0,0
31091,Mexico,0,0
31093,Canada,0,0
31093,Mexico,0,0
31095,Canada,0,0
31095,Mexico,0,0
31097,Canada,0,0
31097,Mexico,0,0
31099,Canada,0,0
31099,Mexico,0,0
31101,Canada,0,0
31101,Mexico,0,0
31103,Canada,0,0
31103,Mexico,0,0
31105,Canada,0,0
31105,Mexico,0,0
31107,Canada,0,0
31107,Mexico,0,0
31109,Canada,0,0
31109,Mexico,0,0
31111,Canada,0,0
31111,Mexico,0,0
31113,Canada,0,0
31113,Mexico,0,0
31115,Canada,0,0
31115,Mexico,0,0
31117,Canada,0,0
31117,Mexico,0,0
31119,Canada,0,0
31119,Mexico,0,0
31121,Canada,0,0
31121,Mexico,0,0
31123,Canada,0,0
31123,Mexico,0,0
31125,Canada,0,0
31125,Mexico,0,0
31127,Canada,0,0
31127,Mexico,0,0
31129,Canada,0,0
31129,Mexico,0,0
31131,Canada,0,0
31131,Mexico,0,0
31133,Canada,0,0
31133,Mexico,0,0
31135,Canada,0,0
31135,Mexico,0,0
31137,Canada,0,0
31137,Mexico,0,0
31139,Canada,0,0
31139,Mexico,0,0
31141,Canada,7,0
31141,Mexico,0,0
31143,Canada,0,0
31143,Mexico,0,0
31145,Canada,0,0
31145,Mexico,0,0
31147,Canada,0,0
31147,Mexico,0,0
31149,Canada,0,0
31149,Mexico,0,0
31151,Canada,0,0
31151,Mexico,0,0
31153,Canada,0,2
31153,Mexico,0,0
31155,Canada,0,0
31155,Mexico,0,0
31157,Canada,0,0
31157,Mexico,0,0
31159,Canada,6,0
31159,Mexico,0,0
31161,Canada,0,0
31161,Mexico,0,0
31163,Canada,0,0
31163,Mexico,0,0
31165,Canada,0,0
31165,Mexico,0,0
31167,Canada,0,0
31167,Mexico,0,0
31169,Canada,0,0
31169,Mexico,0,0
31171,Canada,0,0
31171,Mexico,0,0
31173,Canada,0,0
31173,Mexico,0,0
31175,Canada,0,0
31175,Mexico,0,0
31177,Canada,0,0
31177,Mexico,0,0
31179,Canada,0,0
31179,Mexico,0,0
31181,Canada,0,0
31181,Mexico,0,0
31183,Canada,0,0
31183,Mexico,0,0
31185,Canada,0,0
31185,Mexico,0,0
32001,Canada,0,0
32001,Mexico,0,0
32003,Canada,67,9
32003,Mexico,19,86
32005,Canada,0,0
32005,Mexico,5,0
32007,Canada,4,0
32007,Mexico,0,0
32009,Canada,0,0
32009,Mexico,0,0
32011,Canada,0,0
32011,Mexico,0,0
32013,Canada,0,0
32013,Mexico,0,0
32015,Canada,0,0
32015,Mexico,0,0
32017,Canada,0,0
32017,Mexico,0,0
32019,Canada,0,0
32019,Mexico,0,0
32021,Canada,0,0
32021,Mexico,0,0
32023,Canada,0,0
32023,Mexico,0,0
32027,Canada,0,0
32027,Mexico,0,0
32029,Canada,0,0
32029,Mexico,0,0
32031,Canada,8,3
32031,Mexico,0,3
32033,Canada,0,0
32033,Mexico,0,0
32510,Canada,0,0
32510,Mexico,0,0
33001,Canada,0,5
33001,Mexico,0,0
33003,Canada,0,3
33003,Mexico,0,0
33005,Canada,1,1
33005,Mexico,0,0
33007,Canada,0,276
33007,Mexico,0,0
33009,Canada,2,44
33009,Mexico,2,0
33011,Canada,4,175
33011,Mexico,11,0
33013,Canada,1,37
33013,Mexico,0,0
33015,Canada,37,196
33015,Mexico,0,0
33017,Canada,0,37
33017,Mexico,0,0
33019,Canada,1,2
33019,Mexico,5,0
34001,Canada,0,4
34001,Mexico,0,0
34003,Canada,56,550
34003,Mexico,14,82
34005,Canada,0,95
34005,Mexico,0,8
34007,Canada,2,138
34007,Mexico,0,11
34009,Canada,0,1
34009,Mexico,0,0
34011,Canada,0,1
34011,Mexico,0,0
34013,Canada,28,392
34013,Mexico,25,59
34015,Canada,4,31
34015,Mexico,5,0
34017,Canada,5,277
34017,Mexico,0,36
34019,Canada,21,6
34019,Mexico,0,0
34021,Canada,9,38
34021,Mexico,0,0
34023,Canada,81,373
34023,Mexico,6,59
34025,Canada,11,211
34025,Mexico,2,24
34027,Canada,9,144
34027,Mexico,0,10
34029,Canada,2,117
34029,Mexico,8,9
34031,Canada,0,178
34031,Mexico,25,13
34033,Canada,0,0
34033,Mexico,0,0
34035,Canada,10,61
34035,Mexico,8,0
34037,Canada,0,11
34037,Mexico,0,0
34039,Canada,19,198
34039,Mexico,0,19
34041,Canada,0,4
34041,Mexico,0,0
35001,Canada,0,0
35001,Mexico,65,1251
35003,Canada,0,0
35003,Mexico,0,0
35005,Canada,0,0
35005,Mexico,6,17
35006,Canada,0,0
35006,Mexico,0,7
35007,Canada,0,0
35007,Mexico,4,0
35009,Canada,20,0
35009,Mexico,3,4
35011,Canada,0,0
35011,Mexico,0,0
35013,Canada,0,0
35013,Mexico,86,11031
35015,Canada,20,0
35015,Mexico,13,22
35017,Canada,0,0
35017,Mexico,6,30
35019,Canada,0,0
35019,Mexico,0,0
35021,Canada,0,0
35021,Mexico,0,0
35023,Canada,0,0
35023,Mexico,0,9
35025,Canada,0,0
35025,Mexico,33,14
35027,Canada,0,0
35027,Mexico,0,3
35028,Canada,0,0
35028,Mexico,0,0
35029,Canada,0,0
35029,Mexico,20,61
35031,Canada,0,0
35031,Mexico,3,20
35033,Canada,0,0
35033,Mexico,0,0
35035,Canada,0,0
35035,Mexico,9,131
35037,Canada,0,0
35037,Mexico,0,0
35039,Canada,0,0
35039,Mexico,3,5
35041,Canada,0,0
35041,Mexico,0,2
35043,Canada,0,0
35043,Mexico,0,129
35045,Canada,0,0
35045,Mexico,11,3
35047,Canada,0,0
35047,Mexico,8,4
35049,Canada,0,0
35049,Mexico,10,83
35051,Canada,0,0
35051,Mexico,0,13
35053,Canada,6,0
35053,Mexico,0,7
35055,Canada,0,0
35055,Mexico,0,1
35057,Canada,0,0
35057,Mexico,0,7
35059,Canada,0,0
35059,Mexico,0,0
35061,Canada,0,0
35061,Mexico,12,131
36001,Canada,10,28
36001,Mexico,0,0
36003,Canada,0,48
