uid,name,region,population,latitude,longitude
30015,Chouteau,MT,5813,47.886837,-110.436189
30017,Custer,MT,11699,46.261481,-105.550508
30019,Daniels,MT,1751,48.794429,-105.541739
30021,Dawson,MT,8966,47.272425,-104.901027
30023,Deer Lodge,MT,9298,46.099059,-113.139108
30025,Fallon,MT,2890,46.318184,-104.405718
30027,Fergus,MT,11586,47.222997,-109.22328
30029,Flathead,MT,90928,48.314696,-114.054319
30031,Gallatin,MT,89513,45.535559,-111.173443
30033,Garfield,MT,1206,47.281174,-106.982212
30035,Glacier,MT,13399,48.705671,-112.990502
30037,Golden Valley,MT,884,46.380624,-109.174586
30039,Granite,MT,3079,46.395358,-113.425683
30041,Hill,MT,16096,48.628331,-110.106372
30043,Jefferson,MT,11406,46.126557,-112.056771
30045,Judith Basin,MT,2072,47.032558,-110.30532
30047,Lake,MT,28746,47.642901,-114.083687
30049,Lewis and Clark,MT,63395,47.122133,-112.382954
30051,Liberty,MT,2339,48.559654,-111.036924
30053,Lincoln,MT,19687,48.542232,-115.404343
30055,McCone,MT,1734,47.629628,-105.757222
30057,Madison,MT,7691,45.319288,-111.917328
30059,Meagher,MT,1891,46.585706,-110.921781
30061,Mineral,MT,4223,47.155213,-115.06455
30063,Missoula,MT,109299,47.027263,-113.892681
30065,Musselshell,MT,4538,46.505665,-108.436982
30067,Park,MT,15636,45.421905,-110.532798
30069,Petroleum,MT,494,47.141917,-108.226575
30071,Phillips,MT,4253,48.250155,-107.928833
30073,Pondera,MT,6153,48.230312,-112.219928
30075,Powder River,MT,1743,45.40889,-105.555259
30077,Powell,MT,7027,46.844225,-112.9311
30079,Prairie,MT,1179,46.852434,-105.375808
30081,Ravalli,MT,40212,46.079298,-114.119065
30083,Richland,MT,9746,47.785513,-104.563387
30085,Roosevelt,MT,10425,48.282747,-104.99517
30087,Rosebud,MT,9233,46.161734,-106.701953
30089,Sanders,MT,11413,47.756469,-115.180225
30091,Sheridan,MT,3384,48.705523,-104.533913
30093,Silver Bow,MT,34200,45.895959,-112.660222
30095,Stillwater,MT,9117,45.663496,-109.391752
30097,Sweet Grass,MT,3651,45.81306,-109.941312
30099,Teton,MT,6073,47.819035,-112.281725
30101,Toole,MT,5324,48.645052,-111.733493
30103,Treasure,MT,718,46.209636,-107.280494
30105,Valley,MT,7369,48.365713,-106.687883
30107,Wheatland,MT,2168,46.497047,-109.857147
30109,Wibaux,MT,1017,46.962866,-104.274466
30111,Yellowstone,MT,147972,45.936987,-108.276656
31001,Adams,NE,31364,40.520632,-98.500044
31003,Antelope,NE,6685,42.183225,-98.058037
31005,Arthur,NE,460,41.570856,-101.697045
31007,Banner,NE,690,41.53975,-103.726263
31009,Blaine,NE,478,41.92523,-99.990771
31011,Boone,NE,5505,41.7054,-98.066794
31013,Box Butte,NE,11308,42.215665,-103.087821
31015,Boyd,NE,2099,42.894448,-98.773022
31017,Brown,NE,3145,42.34939,-99.923176
31019,Buffalo,NE,46102,40.855226,-99.074983
31021,Burt,NE,6858,41.854179,-96.337746
31023,Butler,NE,8395,41.226072,-97.13204
31025,Cass,NE,25241,40.909878,-96.140609
31027,Cedar,NE,8852,42.604511,-97.256824
31029,Chase,NE,3966,40.53039,-101.694192
31031,Cherry,NE,5713,42.566985,-101.072622
31033,Cheyenne,NE,9998,41.214236,-103.011929
31035,Clay,NE,6542,40.523669,-98.05105
31037,Colfax,NE,10515,41.574675,-97.089455
31039,Cuming,NE,9139,41.915865,-96.788517
31041,Custer,NE,10939,41.393893,-99.726866
31043,Dakota,NE,21006,42.390456,-96.562549
31045,Dawes,NE,9182,42.711214,-103.134872
31047,Dawson,NE,24326,40.867378,-99.815154
31049,Deuel,NE,1941,41.112988,-102.332604
31051,Dixon,NE,6000,42.48528,-96.855862
31053,Dodge,NE,36691,41.577008,-96.645853
31055,Douglas,NE,517110,41.297091,-96.154066
31057,Dundy,NE,2008,40.180165,-101.681133
31059,Fillmore,NE,5890,40.52504,-97.596705
31061,Franklin,NE,3225,40.183203,-98.96208
31063,Frontier,NE,2756,40.530947,-100.406683
31065,Furnas,NE,4959,40.191991,-99.909661
31067,Gage,NE,22311,40.255234,-96.683453
31069,Garden,NE,2057,41.659381,-102.328229
31071,Garfield,NE,2049,41.905572,-98.922998
31073,Gosper,NE,2044,40.509838,-99.824078
31075,Grant,NE,614,41.915867,-101.756875
31077,Greeley,NE,2538,41.5676,-98.530566
31079,Hall,NE,58607,40.866023,-98.498004
31081,Hamilton,NE,9124,40.877145,-98.021943
31083,Harlan,NE,3423,40.178766,-99.403418
31085,Hayes,NE,967,40.535786,-101.05558
31087,Hitchcock,NE,2908,40.176896,-101.044217
31089,Holt,NE,10435,42.459287,-98.784766
31091,Hooker,NE,736,41.9187,-101.11681
31093,Howard,NE,6274,41.219403,-98.513303
31095,Jefferson,NE,7547,40.175736,-97.143103
31097,Johnson,NE,5217,40.395457,-96.268562
31099,Kearney,NE,6489,40.506269,-98.948461
31101,Keith,NE,8368,41.194404,-101.644474
31103,Keya Paha,NE,824,42.87548,-99.718351
31105,Kimball,NE,3821,41.199155,-103.711105
31107,Knox,NE,8701,42.634405,-97.891349
31109,Lancaster,NE,285407,40.783547,-96.688658
31111,Lincoln,NE,36288,41.050322,-100.744481
31113,Logan,NE,763,41.542156,-100.443665
31115,Loup,NE,632,41.897714,-99.509764
31117,McPherson,NE,539,41.596473,-101.060237
31119,Madison,NE,34876,41.909929,-97.606856
31121,Merrick,NE,7845,41.169801,-98.031051
31123,Morrill,NE,5042,41.732205,-102.990599
31125,Nance,NE,3735,41.402386,-97.991408
31127,Nemaha,NE,7248,40.387448,-95.850954
31129,Nuckolls,NE,4500,40.176492,-98.046842
31131,Otoe,NE,15740,40.637992,-96.131027
31133,Pawnee,NE,2773,40.13785,-96.245225
31135,Perkins,NE,2970,40.856065,-101.636443
31137,Phelps,NE,9188,40.516365,-99.406557
31139,Pierce,NE,7266,42.271413,-97.610992
31141,Platte,NE,32237,41.576866,-97.513467
31143,Polk,NE,5406,41.187925,-97.570663
31145,Red Willow,NE,11055,40.16942,-100.468576
31147,Richardson,NE,8363,40.123743,-95.718603
31149,Rock,NE,1526,42.413325,-99.45853
31151,Saline,NE,14200,40.516802,-97.131755
31153,Sarpy,NE,158840,41.115064,-96.109125
31155,Saunders,NE,20780,41.223152,-96.640923
31157,Scotts Bluff,NE,36970,41.851589,-103.70586
31159,Seward,NE,16750,40.871944,-97.140383
31161,Sheridan,NE,5469,42.507074,-102.389698
31163,Sherman,NE,3152,41.218743,-98.972849
31165,Sioux,NE,1311,42.483806,-103.742605
31167,Stanton,NE,6129,41.904793,-97.174724
31169,Thayer,NE,5228,40.173845,-97.596263
31171,Thomas,NE,647,41.84862,-100.506911
31173,Thurston,NE,6940,42.154061,-96.533943
31175,Valley,NE,4260,41.564094,-98.983484
31177,Washington,NE,20234,41.533979,-96.224574
31179,Wayne,NE,9595,42.210746,-97.126243
31181,Webster,NE,3812,40.180646,-98.49859
31183,Wheeler,NE,818,41.937859,-98.522289
31185,York,NE,13665,40.873056,-97.596742
32001,Churchill,NV,24877,39.525701,-118.270419
32003,Clark,NV,1951269,36.214236,-115.013819
32005,Douglas,NV,46997,38.905129,-119.609019
32007,Elko,NV,48818,41.141133,-115.351424
32009,Esmeralda,NV,783,37.778966,-117.632382
32011,Eureka,NV,1987,39.977788,-116.272208
32013,Humboldt,NV,16528,41.407914,-118.127592
32015,Lander,NV,5775,39.900211,-117.04724
32017,Lincoln,NV,5345,37.634605,-114.863037
32019,Lyon,NV,51980,39.022214,-119.197417
32021,Mineral,NV,4772,38.516647,-118.416279
32023,Nye,NV,43946,37.966379,-116.459047
32027,Pershing,NV,6753,40.439639,-118.409477
32029,Storey,NV,4010,39.438385,-119.524646
32031,Washoe,NV,421407,40.703311,-119.710315
32033,White Pine,NV,10030,39.417804,-114.900945
32510,Carson City,NV,55274,39.153447,-119.743442
33001,Belknap,NH,60088,43.519109,-71.425366
33003,Carroll,NH,47818,43.867567,-71.201665
33005,Cheshire,NH,77117,42.925455,-72.248217
33007,Coos,NH,33055,44.652419,-71.289383
33009,Grafton,NH,89118,43.926488,-71.842264
33011,Hillsborough,NH,400721,42.911643,-71.723101
33013,Merrimack,NH,146445,43.299485,-71.68013
33015,Rockingham,NH,295223,42.98936,-71.099437
33017,Strafford,NH,123143,43.293177,-71.035927
33019,Sullivan,NH,43742,43.361188,-72.222084
34001,Atlantic,NJ,274549,39.469354,-74.633758
34003,Bergen,NJ,905116,40.95909,-74.074522
34005,Burlington,NJ,448734,39.875786,-74.663006
34007,Camden,NJ,513657,39.802352,-74.961251
34009,Cape May,NJ,97265,39.086143,-74.847716
34011,Cumberland,NJ,156898,39.328387,-75.121644
34013,Essex,NJ,783969,40.787217,-74.246136
34015,Gloucester,NJ,288288,39.721019,-75.143708
34017,Hudson,NJ,634266,40.731384,-74.078627
34019,Hunterdon,NJ,128349,40.565283,-74.91197
34021,Mercer,NJ,366513,40.282503,-74.703724
34023,Middlesex,NJ,809858,40.439593,-74.407585
34025,Monmouth,NJ,630380,40.287056,-74.152446
34027,Morris,NJ,492276,40.858581,-74.547427
34029,Ocean,NJ,576567,39.86585,-74.263027
34031,Passaic,NJ,501226,41.033763,-74.300308
34033,Salem,NJ,66083,39.573828,-75.357356
34035,Somerset,NJ,323444,40.565522,-74.61993
34037,Sussex,NJ,149265,41.137424,-74.691855
34039,Union,NJ,536499,40.659871,-74.308696
34041,Warren,NJ,108692,40.853524,-75.009542
35001,Bernalillo,NM,662564,35.054002,-106.669065
35003,Catron,NM,3725,33.901814,-108.392097
35005,Chaves,NM,65645,33.361605,-104.469837
35006,Cibola,NM,27213,34.93205,-108.000255
35007,Colfax,NM,13750,36.612963,-104.640126
35009,Curry,NM,48376,34.572984,-103.346055
35011,De Baca,NM,2022,34.351429,-104.401527
35013,Dona Ana,NM,209233,32.350912,-106.832182
35015,Eddy,NM,53829,32.457858,-104.306471
35017,Grant,NM,29514,32.732087,-108.381504
35019,Guadalupe,NM,4687,34.869782,-104.784968
35021,Harding,NM,695,35.863152,-103.829931
35023,Hidalgo,NM,4894,31.899658,-108.745729
35025,Lea,NM,64727,32.795687,-103.413271
35027,Lincoln,NM,20497,33.740941,-105.449083
35028,Los Alamos,NM,17950,35.870047,-106.307968
35029,Luna,NM,25095,32.184482,-107.746639
35031,McKinley,NM,71492,35.573732,-108.255307
35033,Mora,NM,4881,35.982841,-104.921898
35035,Otero,NM,63797,32.588776,-105.781079
35037,Quay,NM,9041,35.107018,-103.548071
35039,Rio Arriba,NM,40246,36.509669,-106.693983
35041,Roosevelt,NM,19846,34.021457,-103.482725
35043,Sandoval,NM,131561,35.685073,-106.882618
35045,San Juan,NM,130044,36.511625,-108.324578
35047,San Miguel,NM,29393,35.476876,-104.803515
35049,Santa Fe,NM,144170,35.513722,-105.966441
35051,Sierra,NM,11988,33.119479,-107.188161
35053,Socorro,NM,17866,33.991614,-106.939003
35055,Taos,NM,32937,36.576529,-105.637987
35057,Torrance,NM,16383,34.634644,-105.846836
35059,Union,NM,4549,36.488085,-103.475723
35061,Valencia,NM,76569,34.71684,-106.806582
36001,Albany,NY,304204,42.588271,-73.974014
36003,Allegany,NY,48946,42.247894,-78.026176
36005,Bronx,NY,1385108,40.848711,-73.852939
36007,Broome,NY,200600,42.161977,-75.830291
36009,Cattaraugus,NY,80317,42.244853,-78.681006
36011,Cayuga,NY,80026,43.008546,-76.574587
36013,Chautauqua,NY,134905,42.304216,-79.407595
36015,Chemung,NY,88830,42.155281,-76.747179
36017,Chenango,NY,50477,42.489732,-75.604905
36019,Clinton,NY,82128,44.75271,-73.705648
36021,Columbia,NY,63096,42.247729,-73.626805
36023,Cortland,NY,49336,42.593824,-76.076265
36025,Delaware,NY,47980,42.193987,-74.966728
36027,Dutchess,NY,297488,41.755009,-73.739951
36029,Erie,NY,919040,42.752759,-78.778192
36031,Essex,NY,39370,44.108971,-73.777573
36033,Franklin,NY,51599,44.594374,-74.31067
36035,Fulton,NY,55531,43.115609,-74.423678
36037,Genesee,NY,60079,43.00091,-78.192778
36039,Greene,NY,49221,42.286951,-74.149495
36041,Hamilton,NY,4836,43.657879,-74.502456
36043,Herkimer,NY,64519,43.461635,-74.894694
36045,Jefferson,NY,116229,43.995371,-76.053522
36047,Kings,NY,2504700,40.635133,-73.950777
36049,Lewis,NY,27087,43.786397,-75.442617
36051,Livingston,NY,65393,42.727485,-77.76978
36053,Madison,NY,73442,42.910026,-75.663575
36055,Monroe,NY,744344,43.464475,-77.664656
36057,Montgomery,NY,50219,42.900891,-74.435358
36059,Nassau,NY,1339532,40.729687,-73.589384
36061,New York,NY,1585873,40.776557,-73.970174
36063,Niagara,NY,216469,43.456731,-78.792143
36065,Oneida,NY,234878,43.242727,-75.434282
36067,Onondaga,NY,467026,43.00653,-76.196117
36069,Ontario,NY,107931,42.856695,-77.303277
36071,Orange,NY,372813,41.40241,-74.306252
36073,Orleans,NY,42883,43.502287,-78.229726
36075,Oswego,NY,122109,43.461443,-76.209258
36077,Otsego,NY,62259,42.629776,-75.028841
36079,Putnam,NY,99710,41.427904,-73.743882
36081,Queens,NY,2230722,40.658557,-73.837929
36083,Rensselaer,NY,159429,42.710421,-73.513845
36085,Richmond,NY,468730,40.563855,-74.137063
36087,Rockland,NY,311687,41.154785,-74.024772
36089,St. Lawrence,NY,111944,44.488113,-75.074311
36091,Saratoga,NY,219607,43.106135,-73.855387
36093,Schenectady,NY,154727,42.817542,-74.043583
36095,Schoharie,NY,32749,42.591294,-74.438172
36097,Schuyler,NY,18343,42.419776,-76.938604
36099,Seneca,NY,35251,42.782294,-76.827088
36101,Steuben,NY,98990,42.266725,-77.385525
36103,Suffolk,NY,1493350,40.943554,-72.692218
36105,Sullivan,NY,77547,41.720176,-74.76468
36107,Tioga,NY,51125,42.178057,-76.29745
36109,Tompkins,NY,101564,42.453281,-76.473712
36111,Ulster,NY,182493,41.947232,-74.265447
36113,Warren,NY,65707,43.555105,-73.838139
36115,Washington,NY,63216,43.312377,-73.439428
36117,Wayne,NY,93772,43.458758,-77.063164
36119,Westchester,NY,949113,41.15277,-73.745912
36121,Wyoming,NY,42155,42.701363,-78.228567
36123,Yates,NY,25348,42.638237,-77.104324
37001,Alamance,NC,151131,36.041974,-79.399935
37003,Alexander,NC,37198,35.920951,-81.177467
37005,Alleghany,NC,11155,36.489356,-81.132299
37007,Anson,NC,26948,34.974996,-80.109959
37009,Ashe,NC,27281,36.436305,-81.49877
37011,Avery,NC,17797,36.072894,-81.920363
37013,Beaufort,NC,47759,35.482313,-76.842014
37015,Bertie,NC,21282,36.06133,-76.962367
37017,Bladen,NC,35190,34.591949,-78.539513
37019,Brunswick,NC,107431,34.038708,-78.227688
37021,Buncombe,NC,238318,35.609371,-82.530426
37023,Burke,NC,90912,35.746182,-81.70618
37025,Cabarrus,NC,178011,35.387845,-80.552868
37027,Caldwell,NC,83029,35.957857,-81.530076
37029,Camden,NC,9980,36.342344,-76.162488
37031,Carteret,NC,66469,34.858313,-76.526967
37033,Caswell,NC,23719,36.393097,-79.332546
37035,Catawba,NC,154358,35.663182,-81.214151
37037,Chatham,NC,63505,35.704994,-79.251454
37039,Cherokee,NC,27444,35.136233,-84.061308
37041,Chowan,NC,14793,36.127288,-76.60207
37043,Clay,NC,10587,35.052997,-83.752264
37045,Cleveland,NC,98078,35.33463,-81.557115
37047,Columbus,NC,58098,34.260471,-78.636378
37049,Craven,NC,103505,35.118179,-77.082541
37051,Cumberland,NC,319431,35.050192,-78.828719
37053,Currituck,NC,23547,36.372174,-75.941224
37055,Dare,NC,33920,35.606269,-75.767536
37057,Davidson,NC,162878,35.795123,-80.206525
37059,Davie,NC,41240,35.929356,-80.542542
37061,Duplin,NC,58505,34.934403,-77.933543
37063,Durham,NC,267587,36.036589,-78.877919
37065,Edgecombe,NC,56552,35.917055,-77.602655
37067,Forsyth,NC,350670,36.131667,-80.257289
37069,Franklin,NC,60619,36.088241,-78.28309
37071,Gaston,NC,206086,35.293344,-81.177256
37073,Gates,NC,12197,36.442135,-76.702355
37075,Graham,NC,8861,35.348111,-83.830909
37077,Granville,NC,59916,36.299884,-78.657634
37079,Greene,NC,21362,35.481933,-77.681667
37081,Guilford,NC,488406,36.079065,-79.788665
37083,Halifax,NC,54691,36.251438,-77.644842
37085,Harnett,NC,114678,35.368635,-78.87161
37087,Haywood,NC,59036,35.557097,-82.972807
37089,Henderson,NC,106740,35.336424,-82.479634
37091,Hertford,NC,24669,36.363517,-76.981616
37093,Hoke,NC,46952,35.017233,-79.241964
37095,Hyde,NC,5810,35.408157,-76.153687
37097,Iredell,NC,159437,35.806356,-80.874545
37099,Jackson,NC,40271,35.286463,-83.130641
37101,Johnston,NC,168878,35.513405,-78.367267
37103,Jones,NC,10153,35.03216,-77.356443
37105,Lee,NC,57866,35.476075,-79.17222
37107,Lenoir,NC,59495,35.238062,-77.639023
37109,Lincoln,NC,78265,35.487825,-81.225176
37111,McDowell,NC,44996,35.682232,-82.048029
37113,Macon,NC,33922,35.152959,-83.421901
37115,Madison,NC,20764,35.86408,-82.712731
37117,Martin,NC,24505,35.841059,-77.112867
37119,Mecklenburg,NC,919628,35.246862,-80.833832
37121,Mitchell,NC,15579,36.013102,-82.163554
37123,Montgomery,NC,27798,35.338071,-79.904196
37125,Moore,NC,88247,35.310163,-79.480664
37127,Nash,NC,95840,35.965945,-77.987555
37129,New Hanover,NC,202667,34.177466,-77.871378
37131,Northampton,NC,22099,36.421774,-77.398352
37133,Onslow,NC,177772,34.76346,-77.503297
37135,Orange,NC,133801,36.062499,-79.119355
37137,Pamlico,NC,13144,35.147462,-76.665069
37139,Pasquotank,NC,40661,36.265276,-76.260355
37141,Pender,NC,52217,34.512581,-77.888029
37143,Perquimans,NC,13453,36.178261,-76.404269
37145,Person,NC,39464,36.386387,-78.965471
37147,Pitt,NC,168148,35.591065,-77.372404
37149,Polk,NC,20510,35.278928,-82.167667
37151,Randolph,NC,141752,35.709915,-79.806215
37153,Richmond,NC,46639,35.001957,-79.747809
37155,Robeson,NC,134168,34.63921,-79.100881
37157,Rockingham,NC,93643,36.380927,-79.782889
37159,Rowan,NC,138428,35.639218,-80.525344
37161,Rutherford,NC,67810,35.402747,-81.919583
37163,Sampson,NC,63431,34.990575,-78.371382
37165,Scotland,NC,36157,34.840023,-79.477337
37167,Stanly,NC,60585,35.310523,-80.254355
37169,Stokes,NC,47401,36.404195,-80.239271
37171,Surry,NC,73673,36.415416,-80.686463
37173,Swain,NC,13981,35.568849,-83.465614
37175,Transylvania,NC,33090,35.210095,-82.816696
37177,Tyrrell,NC,4407,35.87042,-76.165345
37179,Union,NC,201292,34.991501,-80.530131
37181,Vance,NC,45422,36.365481,-78.405434
37183,Wake,NC,900993,35.789846,-78.650624
37185,Warren,NC,20972,36.397979,-78.099924
37187,Washington,NC,13228,35.844589,-76.572334
37189,Watauga,NC,51079,36.235371,-81.709919
37191,Wayne,NC,122623,35.362741,-78.004826
37193,Wilkes,NC,69340,36.209303,-81.165354
37195,Wilson,NC,81234,35.704125,-77.918982
37197,Yadkin,NC,38406,36.158765,-80.665164
37199,Yancey,NC,17818,35.889504,-82.30398
38001,Adams,ND,2343,46.096815,-102.533198
38003,Barnes,ND,11066,46.94255,-98.070195
38005,Benson,ND,6660,48.071738,-99.361987
38007,Billings,ND,783,47.009283,-103.364924
38009,Bottineau,ND,6429,48.794412,-100.831257
38011,Bowman,ND,3151,46.107807,-103.506586
38013,Burke,ND,1968,48.786453,-102.520087
38015,Burleigh,ND,81308,46.971843,-100.462001
38017,Cass,ND,149778,46.927003,-97.252375
38019,Cavalier,ND,3993,48.768439,-98.46379
38021,Dickey,ND,5289,46.107756,-98.496518
38023,Divide,ND,2071,48.818142,-103.497653
38025,Dunn,ND,3536,47.35461,-102.612365
38027,Eddy,ND,2385,47.723436,-98.900475
38029,Emmons,ND,3550,46.284255,-100.237842
38031,Foster,ND,3343,47.464327,-98.872817
38033,Golden Valley,ND,1680,46.938924,-103.844612
38035,Grand Forks,ND,66861,47.926003,-97.450851
38037,Grant,ND,2394,46.357827,-101.639049
38039,Griggs,ND,2420,47.463463,-98.232444
38041,Hettinger,ND,2477,46.434939,-102.458385
38043,Kidder,ND,2435,46.935385,-99.742727
38045,LaMoure,ND,4139,46.464195,-98.526057
38047,Logan,ND,1990,46.469278,-99.504585
38049,McHenry,ND,5395,48.233842,-100.633267
38051,McIntosh,ND,2809,46.117034,-99.443041
38053,McKenzie,ND,6360,47.742475,-103.403215
38055,McLean,ND,8962,47.653055,-101.421794
38057,Mercer,ND,8424,47.303279,-101.820765
38059,Morton,ND,27471,46.713789,-101.279743
38061,Mountrail,ND,7673,48.210291,-102.364756
38063,Nelson,ND,3126,47.918667,-98.204428
38065,Oliver,ND,1846,47.118079,-101.33142
38067,Pembina,ND,7413,48.766896,-97.545405
38069,Pierce,ND,4357,48.238883,-99.966497
38071,Ramsey,ND,11451,48.265551,-98.737329
38073,Ransom,ND,5457,46.449276,-97.647554
38075,Renville,ND,2470,48.712782,-101.658152
38077,Richland,ND,16321,46.265219,-96.93796
38079,Rolette,ND,13937,48.768272,-99.840463
38081,Sargent,ND,3829,46.108206,-97.63003
38083,Sheridan,ND,1321,47.581373,-100.341499
38085,Sioux,ND,4153,46.109282,-101.047525
38087,Slope,ND,727,46.445834,-103.462462
38089,Stark,ND,24199,46.817031,-102.662026
38091,Steele,ND,1975,47.458288,-97.718895
38093,Stutsman,ND,21100,46.971103,-98.957592
38095,Towner,ND,2246,48.682183,-99.248158
38097,Traill,ND,8121,47.446215,-97.164754
38099,Walsh,ND,11119,48.376979,-97.72223
38101,Ward,ND,61675,48.216686,-101.540537
38103,Wells,ND,4207,47.580851,-99.671502
38105,Williams,ND,22398,48.345867,-103.4874
39001,Adams,OH,28550,38.841681,-83.474173
39003,Allen,OH,106331,40.771528,-84.106546
39005,Ashland,OH,53139,40.843274,-82.270121
39007,Ashtabula,OH,101497,41.906644,-80.745641
39009,Athens,OH,64757,39.333848,-82.046008
39011,Auglaize,OH,45949,40.561309,-84.224018
39013,Belmont,OH,70400,40.017682,-80.967727
39015,Brown,OH,44846,38.931377,-83.866772
39017,Butler,OH,368130,39.439915,-84.565397
39019,Carroll,OH,28836,40.579884,-81.090787
39021,Champaign,OH,40097,40.132759,-83.767543
39023,Clark,OH,138333,39.917032,-83.783676
39025,Clermont,OH,197363,39.052084,-84.149614
39027,Clinton,OH,42040,39.414041,-83.814542
39029,Columbiana,OH,107841,40.768462,-80.777231
39031,Coshocton,OH,36901,40.29672,-81.930112
39033,Crawford,OH,43784,40.848508,-82.924771
39035,Cuyahoga,OH,1280122,41.760392,-81.724217
39037,Darke,OH,52959,40.132176,-84.620438
39039,Defiance,OH,39037,41.321679,-84.486433
39041,Delaware,OH,174214,40.278941,-83.007462
39043,Erie,OH,77079,41.554006,-82.525897
39045,Fairfield,OH,146156,39.752935,-82.628276
39047,Fayette,OH,29030,39.553845,-83.459327
39049,Franklin,OH,1163414,39.969447,-83.008258
39051,Fulton,OH,42698,41.597264,-84.124267
39053,Gallia,OH,30934,38.817046,-82.301746
39055,Geauga,OH,93389,41.499322,-81.173505
39057,Greene,OH,161573,39.687479,-83.894894
39059,Guernsey,OH,40087,40.056665,-81.497875
39061,Hamilton,OH,802374,39.196927,-84.544187
39063,Hancock,OH,74782,41.000471,-83.666034
39065,Hardin,OH,32058,40.660415,-83.664077
39067,Harrison,OH,15864,40.292318,-81.091565
39069,Henry,OH,28215,41.335072,-84.065882
39071,Highland,OH,43589,39.184488,-83.603668
39073,Hocking,OH,29380,39.490343,-82.483445
39075,Holmes,OH,42366,40.565309,-81.929869
39077,Huron,OH,59626,41.14508,-82.594641
39079,Jackson,OH,33225,39.013477,-82.614142
39081,Jefferson,OH,69709,40.399188,-80.76141
39083,Knox,OH,60921,40.40362,-82.422393
39085,Lake,OH,230041,41.924116,-81.392643
39087,Lawrence,OH,62450,38.603866,-82.517186
39089,Licking,OH,166492,40.093609,-82.481251
39091,Logan,OH,45858,40.387553,-83.766343
39093,Lorain,OH,301356,41.438805,-82.179722
39095,Lucas,OH,441815,41.682321,-83.468867
39097,Madison,OH,43435,39.896607,-83.400885
39099,Mahoning,OH,238823,41.01088,-80.770396
39101,Marion,OH,66501,40.588208,-83.172927
39103,Medina,OH,172332,41.116051,-81.899566
39105,Meigs,OH,23770,39.089807,-82.028397
39107,Mercer,OH,40814,40.535333,-84.632059
39109,Miami,OH,102506,40.053326,-84.228414
39111,Monroe,OH,14642,39.725969,-81.090658
39113,Montgomery,OH,535153,39.755218,-84.290546
39115,Morgan,OH,15054,39.624946,-81.861699
39117,Morrow,OH,34827,40.525266,-82.797729
39119,Muskingum,OH,86074,39.966046,-81.943506
39121,Noble,OH,14645,39.767232,-81.452604
39123,Ottawa,OH,41428,41.544467,-83.009253
39125,Paulding,OH,19614,41.119141,-84.576967
39127,Perry,OH,36058,39.743187,-82.237953
39129,Pickaway,OH,55698,39.648947,-83.052827
39131,Pike,OH,28709,39.071365,-83.052921
39133,Portage,OH,161419,41.16864,-81.196932
39135,Preble,OH,42270,39.737906,-84.645358
39137,Putnam,OH,34499,41.024533,-84.129879
39139,Richland,OH,124475,40.774167,-82.542715
39141,Ross,OH,78064,39.323763,-83.059585
39143,Sandusky,OH,60944,41.355291,-83.142735
39145,Scioto,OH,79499,38.815019,-82.999028
39147,Seneca,OH,56745,41.120008,-83.127436
39149,Shelby,OH,49423,40.33668,-84.204143
39151,Stark,OH,375586,40.814131,-81.365667
39153,Summit,OH,541781,41.121851,-81.534936
39155,Trumbull,OH,210312,41.308936,-80.767656
39157,Tuscarawas,OH,92582,40.447441,-81.471157
39159,Union,OH,52300,40.295901,-83.367042
39161,Van Wert,OH,28744,40.85552,-84.585775
39163,Vinton,OH,13435,39.252014,-82.485961
39165,Warren,OH,212693,39.425652,-84.169906
39167,Washington,OH,61778,39.450684,-81.490653
39169,Wayne,OH,114520,40.829661,-81.887194
39171,Williams,OH,37642,41.564958,-84.584323
39173,Wood,OH,125488,41.360183,-83.622682
39175,Wyandot,OH,22615,40.840122,-83.313172
40001,Adair,OK,22683,35.8975,-94.651671
40003,Alfalfa,OK,5642,36.729703,-98.323445
40005,Atoka,OK,14182,34.374813,-96.034705
40007,Beaver,OK,5636,36.748334,-100.483056
40009,Beckham,OK,22119,35.273945,-99.671638
40011,Blaine,OK,11943,35.877782,-98.428934
40013,Bryan,OK,42416,33.964004,-96.264137
40015,Caddo,OK,29600,35.16792,-98.381045
40017,Canadian,OK,115541,35.543416,-97.979836
40019,Carter,OK,47557,34.251848,-97.287927
40021,Cherokee,OK,46987,35.904367,-94.996796
40023,Choctaw,OK,15205,34.027645,-95.554208
40025,Cimarron,OK,2475,36.755276,-102.508735
40027,Cleveland,OK,255755,35.203117,-97.328332
40029,Coal,OK,5925,34.582861,-96.288039
40031,Comanche,OK,124098,34.662628,-98.476597
40033,Cotton,OK,6193,34.290676,-98.373438
40035,Craig,OK,15029,36.76389,-95.201553
40037,Creek,OK,69967,35.907732,-96.379793
40039,Custer,OK,27469,35.645601,-98.997386
40041,Delaware,OK,41487,36.393369,-94.808206
40043,Dewey,OK,4810,35.978433,-99.014094
40045,Ellis,OK,4151,36.224258,-99.750139
40047,Garfield,OK,60580,36.378273,-97.787729
40049,Garvin,OK,27576,34.70935,-97.312723
40051,Grady,OK,52431,35.021058,-97.88689
40053,Grant,OK,4527,36.788254,-97.788151
40055,Greer,OK,6239,34.935263,-99.552968
40057,Harmon,OK,2922,34.745971,-99.844194
40059,Harper,OK,3685,36.800456,-99.662842
40061,Haskell,OK,12769,35.232294,-95.109578
40063,Hughes,OK,14003,35.052934,-96.251183
