source,cor,p-value
U27167,0.0561878627137,0.00172642278153
U27169,0.0714685263026,6.66811228418e-05
U27171,0.369113065774,6.34966583129e-101
U27173,0.0493375074864,0.00593941735778
U28001,0.00639692231971,0.721477365628
U28003,-0.00108023333056,0.951997783273
U28005,-0.0695857018856,0.000103383730542
U28007,-0.00926393199811,0.605671194542
U28009,-0.0566966550968,0.00156647138444
U28011,0.161124185168,1.59446059964e-19
U28013,0.0298796592809,0.0958178246319
U28015,0.0262994129711,0.142691535753
U28017,0.111104998696,5.27199812101e-10
U28019,0.0533407415769,0.00293334548858
U28021,-0.000572782608735,0.974536274269
U28023,0.0222125656569,0.215718775249
U28025,0.06644950251,0.000209621383844
U28027,0.128183642164,7.34258206749e-13
U28029,0.0629720916497,0.000443522669836
U28031,-0.0398094395393,0.0264635406982
U28033,0.357658319622,1.93094972651e-94
U28035,0.0838470007836,2.85775789832e-06
U28037,-0.0492279563591,0.00605125091812
U28039,-0.0795162460675,9.07009770159e-06
U28041,-0.121822601563,9.47879601952e-12
U28043,-0.00164213224244,0.927086417249
U28045,0.0320260323684,0.0742332539354
U28047,0.170740533409,9.2167912264e-22
U28049,0.3925378005,4.99835756912e-115
U28051,0.0112600753567,0.530324810409
U28053,-0.0105868027658,0.55519907427
U28055,-0.014652391476,0.414169717113
U28057,0.0809141667515,6.28666307196e-06
U28059,0.240249096945,4.72775488876e-42
U28061,0.0310977808876,0.0830235907483
U28063,0.0461325486112,0.0101054904974
U28065,-0.060116844608,0.000798930315458
U28067,0.0909603595181,3.78466225471e-07
U28069,0.0223962119073,0.211946636703
U28071,0.00535078877983,0.765561501552
U28073,0.0885343235188,7.67468950144e-07
U28075,0.0778902835197,1.37887566017e-05
U28077,-0.0845795440218,2.33734374573e-06
U28079,0.00396895239145,0.824953266415
U28081,0.12612076575,1.70715784519e-12
U28083,0.09540949475,9.87297567588e-08
U28085,-0.0283350767076,0.114256649281
U28087,0.097305067327,5.4666624104e-08
U28089,0.313642508559,6.54510982926e-72
U28091,-0.064838280847,0.000297979699972
U28093,0.131858484521,1.57904278384e-13
U28095,0.158671398615,5.64987528854e-19
U28097,0.0629070636886,0.000449628289179
U28099,0.0604741582803,0.000743184212963
U28101,0.0750385055024,2.81948987049e-05
U28103,-1.61158086964e-05,0.999283431291
U28105,0.0825053387758,4.11219499858e-06
U28107,0.0799342612373,8.13355137901e-06
U28109,0.0276217093133,0.123665422425
U28111,-0.0579928829675,0.00121859137508
U28113,-0.0355899074587,0.0472616658693
U28115,0.104608036499,5.04936877906e-09
U28117,0.095225371432,1.04502513235e-07
U28119,-0.00307736454312,0.863836337227
U28121,0.353507845746,3.71330515045e-92
U28123,0.0845283649905,2.37052840951e-06
U28125,-0.0193465142283,0.280933640669
U28127,0.0448711230942,0.0123565887556
U28129,-0.0313857496761,0.0802106620237
U28131,-0.0625396204764,0.000485627295362
U28133,0.136015874437,2.63340226618e-14
U28135,0.0417817063748,0.019838579903
U28137,0.0903361855366,4.54751042926e-07
U28139,0.0383583480714,0.0324856608238
U28141,-0.0260674098739,0.146249917315
U28143,-0.0197683701803,0.270574771749
U28145,0.0803933989268,7.21150632336e-06
U28147,-0.0314609978983,0.079488520284
U28149,0.0528445639211,0.00320947068512
U28151,0.0961042782742,7.95999298552e-08
U28153,-0.0271559562787,0.130127457991
U28155,-0.0018419690613,0.918242724971
U28157,-0.0514163921211,0.00414149423577
U28159,0.0695432606553,0.000104397931598
U28161,0.0379273602038,0.0344863050894
U28163,0.0988485308642,3.35045190937e-08
U29001,0.0347078870809,0.0530210081567
U29003,0.116051834029,8.63172879311e-11
U29005,-0.0297025322091,0.0978031180921
U29007,0.0313858306399,0.0802098821773
U29009,0.0394812161706,0.0277340130576
U29011,-0.0586480668775,0.00107131031299
U29013,-0.0779585481317,1.35505769011e-05
U29015,0.0241292798685,0.178674165819
U29017,0.0258383408257,0.149829494756
U29019,0.209121407497,4.70678081379e-32
U29021,0.125305584852,2.37378174829e-12
U29023,0.0698653539997,9.69298385729e-05
U29025,-0.104627142657,5.01690372591e-09
U29027,0.177314316588,2.27563341052e-23
U29029,0.00636029983573,0.723006089912
U29031,0.0872640504061,1.10328036529e-06
U29033,-0.0711624714022,7.16597841549e-05
U29035,-0.0392404683327,0.0286989971658
U29037,0.344011636042,4.65370634288e-87
U29039,-0.0634125098683,0.000404163499289
U29041,-0.0596471968462,0.000878108152409
U29043,0.273948379214,1.25819930236e-54
U29045,-0.0187643226341,0.295666437258
U29047,0.496442103885,4.07660002947e-193
U29049,-0.0668071588612,0.000193674333887
U29051,0.155897084389,2.30702450347e-18
U29053,0.0106946726181,0.55117575512
U29055,0.0153420332106,0.39254228429
U29057,-0.0368604915709,0.0398960672149
U29059,0.0421656391632,0.0187325653793
U29061,-0.0731774575356,4.4374555519e-05
U29063,-0.0612621068313,0.000632771363008
U29065,-0.0231174854171,0.197592634811
U29067,-0.000908861418117,0.959605899436
U29069,0.0449156957919,0.0122700397166
U29071,0.274164838554,1.0301261694e-54
U29073,-0.0431677608675,0.0160959660819
U29075,-0.0420541249192,0.0190481158009
U29077,0.27385066114,1.37700338871e-54
U29079,0.0475463728331,0.00802261138232
U29081,-0.0194866181315,0.277463885337
U29083,-0.0255017318109,0.155210241084
U29085,-0.0648375946851,0.000298023845484
U29087,-0.0497938347573,0.00549334245711
U29089,0.0282031904441,0.115952347239
U29091,0.0502085662713,0.00511438982824
U29093,-0.0996671867855,2.57646008615e-08
U29095,0.579398540701,3.32296038376e-278
U29097,0.236973685416,6.28709861354e-41
U29099,0.438110524934,5.92740967088e-146
U29101,0.0581613608677,0.00117903039486
U29103,-0.000433631791386,0.980720991259
U29105,0.0206397069496,0.250015490951
U29107,0.014623204393,0.415100312664
U29109,0.177331454204,2.25335103172e-23
U29111,0.0812110130345,5.81143375528e-06
U29113,0.125371009593,2.31198268194e-12
U29115,-0.00533356570781,0.766294124056
U29117,-0.0630173801695,0.000439316220173
U29119,0.0715461588454,6.54713025767e-05
U29121,0.0533059102969,0.00295199805544
U29123,-0.0368424688634,0.0399933098078
U29125,-0.0375455496858,0.0363456462544
U29127,0.101102188199,1.61758635039e-08
U29129,-0.0794529487881,9.22059554087e-06
U29131,0.116246980784,8.02428716008e-11
U29133,0.0746713992448,3.08590702055e-05
U29135,0.0549429252127,0.00218311560884
U29137,-0.0172684260669,0.335853952148
U29139,-0.0440454342105,0.0140605698417
U29141,0.0292334019596,0.103220243231
U29143,0.0876862548361,9.78440806629e-07
U29145,0.221384973463,8.20937383524e-36
U29147,-0.0178466430519,0.319921444428
U29149,-0.0332687678948,0.0636701759
U29151,0.0582941605678,0.00114868683781
U29153,0.0281289523894,0.116915506268
U29155,0.0590211430635,0.000994981643621
U29157,0.0075569464544,0.673658644449
U29159,0.0157706578709,0.379452071957
U29161,0.0311238340297,0.0827658558839
U29163,-0.0176692293386,0.324756589477
U29165,0.320065559354,5.69475325571e-75
U29167,0.0947369555548,1.2144221399e-07
U29169,0.0736283750374,3.97949656336e-05
U29171,0.00235427453531,0.895619571343
U29173,0.0229108977053,0.201629255048
U29175,0.0481788819798,0.00722211073574
U29177,0.0556628797897,0.00190708631979
U29179,-0.0500545831568,0.0052522418521
U29181,0.0362193158324,0.0434813219394
U29183,0.473815394782,9.98523397059e-174
U29185,-0.0594054624719,0.000921639929761
U29186,0.00278524116109,0.876653027108
U29187,0.0791877667829,9.87742198523e-06
U29189,0.570338758097,1.05198850342e-267
U29195,-0.00985641727295,0.58281191051
U29197,-0.0549779988728,0.00216886245593
U29199,-0.0343739362409,0.0553494377349
U29201,0.181213518506,2.3640178858e-24
U29203,-0.0151617348538,0.398129393637
U29205,-0.067700894447,0.000158663393514
U29207,0.122787264203,6.48477982125e-12
U29209,0.0720835814221,5.76483194327e-05
U29211,-0.00232727531688,0.896809891633
U29213,0.047470573215,0.00812368638975
U29215,0.0195827194052,0.275100819538
U29217,-0.0247014285667,0.168590514011
U29219,0.0202140030875,0.259919624065
U29221,0.00317533283694,0.859545887058
U29223,-0.0282510889709,0.11533423089
U29225,0.172035360834,4.49737030493e-22
U29227,-0.0734541460826,4.15086034373e-05
U29229,0.0345520554294,0.0540971407993
U29510,0.457933575994,5.79065888155e-161
U30001,0.000360613245362,0.983966870914
U30003,0.0564777888025,0.00163352792699
U30005,0.0229654921244,0.200556710572
U30007,-0.0336848572691,0.0604236775376
U30009,0.0636560809149,0.000383821666899
U30011,-0.0327956446649,0.0675352867881
U30013,0.118881336007,2.96114240284e-11
U30015,-0.0259817848847,0.147580214591
U30017,0.0446928251947,0.0127082280785
U30019,-0.0478976098556,0.00756879419797
U30021,0.0349493180335,0.0513890917253
U30023,0.0209559045724,0.24283168467
U30025,-0.0276180911412,0.123714639164
U30027,0.00268053611066,0.881254943918
U30029,0.0479670173488,0.0074818871163
U30031,0.107290991315,2.01836941269e-09
U30033,-0.00687460672806,0.701641297874
U30035,0.0283266823602,0.114363993076
U30037,0.00893855448679,0.618393193845
U30039,-0.0852393340085,1.94750953209e-06
U30041,0.0699299116039,9.54949577477e-05
U30043,0.163125857218,5.5950762604e-20
U30045,0.0440617135771,0.0140250655913
U30047,0.0920639784613,2.727391382e-07
U30049,0.126578089738,1.41759129943e-12
U30051,-0.0545993770225,0.00232733259383
U30053,-0.0389290372051,0.0299900627901
U30055,-0.00139806416669,0.93789966157
U30057,-0.0296262010312,0.0986687281597
U30059,-0.0650376642653,0.00028540814776
U30061,-0.0674538540971,0.000167693613848
U30063,0.157966725072,8.09624946464e-19
U30065,-0.0909224274191,3.82726342005e-07
U30067,0.0651267893584,0.000279950789488
U30069,-0.042709327749,0.0172586943869
U30071,0.0208770976014,0.24460840921
U30073,0.00876666487315,0.625160715837
U30075,-0.0414600270372,0.0208087117904
U30077,-0.0381500691686,0.0334397293633
U30079,-0.0325381174038,0.0697189445561
U30081,0.243614428291,3.17784342863e-43
U30083,0.0533186358739,0.00294517085147
U30085,0.101556737493,1.39396263966e-08
U30087,-0.0399219314276,0.0260398313878
U30089,-0.113151582568,2.51720710156e-10
U30091,-0.0489053402526,0.00639168561787
U30093,0.119088709813,2.73509083833e-11
U30095,0.022907707074,0.20169206622
U30097,-0.0602170776919,0.00078291327347
U30099,-0.0267884303901,0.135409139212
U30101,-0.0584121559058,0.00112233292268
U30103,-0.0792911574312,9.61619065802e-06
U30105,0.148554056716,8.45408913471e-17
U30107,-0.010290196722,0.566335228877
U30109,-0.0469296895773,0.00887861133729
U30111,0.22604602671,2.65872790309e-37
U31001,0.146038596173,2.78716047158e-16
U31003,0.0242781650428,0.176008012422
U31005,-0.0107441862265,0.549333811909
U31007,-0.085539689814,1.7914883932e-06
U31009,0.0358017125778,0.0459598019705
U31011,-0.0185745675962,0.300578095713
U31013,0.0104225653081,0.561352194046
U31015,-0.0543653457321,0.00243051429558
U31017,0.0268258331404,0.134864177599
U31019,0.16031051349,2.43129528911e-19
U31021,-0.0711156674669,7.24514568255e-05
U31023,-0.0176604392048,0.324997381131
U31025,0.13957662177,5.43220827897e-15
U31027,0.070463402607,8.43815397475e-05
U31029,0.0112095019653,0.53217342634
U31031,0.0625541122483,0.000484158045352
U31033,-0.0633501576086,0.000409530335206
U31035,0.0478596962053,0.00761664801154
U31037,-0.00202471994931,0.910163976565
U31039,0.00417352016276,0.816088469694
U31041,-0.0186688010186,0.298132185141
U31043,0.249661050042,2.23665585361e-45
U31045,-0.033433218466,0.0623702540895
U31047,0.116269898539,7.95575204147e-11
U31049,-0.0151800614216,0.397559310622
U31051,0.0473350136463,0.00830729246334
U31053,0.122543831293,7.13869444789e-12
U31055,0.555427250178,4.06146492921e-251
U31057,0.0261113690096,0.1455705267
U31059,-0.0324249100181,0.0706970317452
U31061,-0.0417246284615,0.0200077810316
U31063,-0.0566641142451,0.00157627829274
U31065,0.0150853035462,0.400512238812
U31067,0.0622709834573,0.000513627075405
U31069,-0.000373141847241,0.983409918998
U31071,-0.0334609347271,0.0621533428708
U31073,-0.00714076710845,0.690675373392
U31075,-0.00283893315853,0.874294802675
U31077,-0.0570385976344,0.00146676137047
U31079,0.170637119648,9.75803601299e-22
U31081,0.0846900688655,2.26719332562e-06
U31083,0.0142330050797,0.427659535486
U31085,-0.00756882507901,0.673175342544
U31087,0.0479898368475,0.00745351018129
U31089,0.0192279485854,0.283892897611
U31091,-0.00753504772798,0.67454998403
U31093,0.124679196917,3.05368021743e-12
U31095,0.0466566957235,0.00928292440732
U31097,-0.0639377578383,0.000361491193791
U31099,0.0837623695544,2.92459439641e-06
U31101,0.0478308833317,0.00765319611698
U31103,-0.062128092096,0.000529126336172
U31105,-0.041728130968,0.0199973620992
U31107,0.0432570897357,0.0158775890017
U31109,0.32333664503,1.47141243658e-76
U31111,0.137959172226,1.1183854701e-14
U31113,-0.0150030442696,0.403086325448
U31115,-0.00561799609587,0.754222455168
U31117,0.0310218488512,0.0837784701381
U31119,0.0948419926602,1.17588768523e-07
U31121,0.0728928813722,4.75173168473e-05
U31123,0.069303403271,0.000110308380982
U31125,-0.0463731179531,0.00972022370698
U31127,-0.00592555288223,0.741236558145
U31129,0.00332956010614,0.852800054483
U31131,-0.0165897957287,0.355193062086
U31133,-0.10533033439,3.9535670971e-09
U31135,0.00304283084297,0.865349679439
U31137,0.0188792386166,0.292718187227
U31139,0.10403020664,6.133711496e-09
U31141,0.0733488583009,4.25778468864e-05
U31143,-0.0544043266933,0.00241304263503
U31145,0.0591327823797,0.00097313881237
U31147,0.00867680792007,0.628711162755
U31149,-0.0243669697234,0.174431928186
U31151,0.00276044476984,0.877742488664
U31153,0.526102839601,7.54099601656e-221
U31155,0.0919819545781,2.79497703676e-07
U31157,0.00595028210353,0.740195558778
U31159,-0.0203641180569,0.256396618206
U31161,0.101316072777,1.50833443624e-08
U31163,-0.0284166255065,0.11321795473
U31165,-0.023473229782,0.190780648097
U31167,0.0843164418183,2.51281544049e-06
U31169,-0.0208096709011,0.246135786289
U31171,-0.0290163318916,0.105806195027
U31173,-0.0726901642737,4.98834763439e-05
U31175,-0.0208799096824,0.244544853577
U31177,0.110482778969,6.58336633507e-10
U31179,-0.0233862247861,0.192430485909
U31181,-0.00292965067256,0.870312913307
U31183,-0.0326053248451,0.0691435582079
U31185,0.011972167727,0.504646267102
U32001,0.0587348020028,0.00105309682019
U32003,0.0648797249261,0.000295324640133
U32005,0.0857086963932,1.7090508784e-06
U32007,0.0834465550615,3.18748574502e-06
U32009,-0.0650551096739,0.000284332140417
U32011,-0.0505264538146,0.00484009273629
U32013,-0.0520751316809,0.00368472954177
U32015,0.031457642195,0.0795206113423
U32017,-0.0475912772413,0.00796326584147
U32019,0.136384851607,2.24030634913e-14
U32021,0.000954505420201,0.957579129965
U32023,0.109717855871,8.63615563541e-10
U32027,-0.0113182021584,0.528204127278
U32029,-0.0171166573472,0.34011903892
U32031,0.18014270196,4.42550505573e-24
U32033,0.000380474014111,0.983083975389
U32510,0.105550185871,3.66866999823e-09
U33001,0.00809939235234,0.651728414013
U33003,-0.0444669701096,0.0131663514285
U33005,-0.0661807306364,0.000222407781188
U33007,-0.00515879298547,0.773740189903
U33009,0.0401164563834,0.0253209636264
U33011,0.313283611772,9.6538735322e-72
U33013,0.173238149604,2.29770160028e-22
U33015,0.326868215267,2.69949648338e-78
U33017,0.19067960896,7.80704768126e-27
U33019,0.0165122864799,0.357445711692
U34001,0.0716754448791,6.35024820622e-05
U34003,0.415408241685,6.00064671233e-130
U34005,0.241244299484,2.13700248064e-42
U34007,0.3069499174,8.41396262879e-69
U34009,0.00326569955349,0.855592010998
U34011,0.0874540169987,1.04532264846e-06
U34013,0.397108363642,6.45736407608e-118
U34015,0.163145520274,5.53744682155e-20
U34017,0.361165250441,2.1336183857e-96
U34019,0.00779663303125,0.663932888868
U34021,0.131784054446,1.62967003529e-13
U34023,0.408148004755,4.38607400005e-125
U34025,0.325390789289,1.44726604205e-77
U34027,0.280614588702,2.4452608627e-57
U34029,0.290719899994,1.35812301946e-61
U34031,0.339191734569,1.54275514419e-84
U34033,-0.0811474182207,5.91025776072e-06
U34035,0.217909831667,1.00676138189e-34
U34037,0.0504921351038,0.0048690511595
U34039,0.349234373537,7.68823585379e-90
U34041,0.027112466777,0.130743976732
U35001,0.412093497927,1.03229585925e-127
U35003,-0.076276844042,2.07296553169e-05
U35005,0.0795984466687,8.87815352028e-06
U35006,-0.0331576878977,0.0645608185326
U35007,-0.0482705179363,0.00711228050769
U35009,0.0816241632756,5.20687807096e-06
U35011,-0.0810576883842,6.05243271515e-06
U35013,0.261341133576,1.05456880451e-49
U35015,-0.00106912019495,0.952491029744
U35017,-0.0272331505478,0.129038688557
U35019,0.0114129626533,0.524756192401
U35021,-0.0547464295917,0.0022645664597
U35023,-0.125833776979,1.91770489316e-12
U35025,0.0324931358445,0.0701062377619
U35027,-0.103102845758,8.36309625701e-09
U35028,-0.00196452091483,0.912824171944
U35029,-0.0918085589823,2.94321261727e-07
U35031,0.00358791312714,0.841524122417
U35033,-0.0439611842534,0.0142455834162
U35035,0.0359826671078,0.0448716018729
U35037,-0.0358351105601,0.0457573020605
U35039,0.216024487922,3.85207609735e-34
U35041,0.087860727924,9.309233254e-07
U35043,0.331890912427,8.34621159462e-81
U35045,0.103890571215,6.42793932712e-09
U35047,0.189904104572,1.26115516552e-26
U35049,0.284359848234,6.78744266563e-59
U35051,-0.119165030991,2.6562205245e-11
U35053,-0.0604419485443,0.000748057250141
U35055,0.0739141283199,3.71288715588e-05
U35057,-0.038783375549,0.0306108464324
U35059,0.0500924603491,0.00521802499761
U35061,0.284801088913,4.43332942176e-59
U36001,0.191638568425,4.30220309696e-27
U36003,-0.017733657464,0.322995228058
U36005,0.461645844878,6.91132822435e-164
U36007,0.0866922054401,1.29700582903e-06
U36009,0.0929691578491,2.07888905524e-07
U36011,0.109123550155,1.06499841077e-09
U36013,0.0572021885577,0.00142115606361
U36015,0.133195106511,8.93191405693e-14
U36017,-0.0757640083237,2.35589383994e-05
U36019,0.0734994488595,4.10564136379e-05
U36021,-0.107957302302,1.60168829556e-09
U36023,0.0495166392475,0.00576055931065
U36025,-0.114307549495,1.64830782074e-10
U36027,0.119755501911,2.11678963251e-11
U36029,0.290199930162,2.27096302399e-61
U36031,0.0268115052187,0.135072736231
U36033,0.116393688162,7.59533698937e-11
U36035,0.110189596589,7.30669829056e-10
U36037,0.127824035078,8.51435123594e-13
U36039,-0.0735077382504,4.09741803369e-05
U36041,-0.126438661575,1.5003495304e-12
U36043,0.145602951423,3.41960540667e-16
U36045,0.0177583847083,0.322320881255
U36047,0.5343180018,4.97917159169e-229
U36049,-0.00895399644593,0.617786792859
U36051,0.205277349375,6.35710461854e-31
U36053,0.151648620967,1.89381784672e-17
U36055,0.266226682903,1.40182250278e-51
U36057,0.041289026229,0.0213410549041
U36059,0.499313428612,1.10628446512e-195
U36061,0.350860975094,1.01977648603e-90
U36063,0.296274626194,5.22790402432e-64
U36065,0.183722568127,5.35740708062e-25
U36067,0.152853819815,1.04857377068e-17
U36069,0.238242288939,2.31858266471e-41
U36071,0.0894559053384,5.87969567579e-07
U36073,0.133011819764,9.6610528581e-14
U36075,0.211259925107,1.08145019913e-32
U36077,-0.0444880892458,0.0131229033057
U36079,0.0137777254309,0.442589416926
U36081,0.525953001867,1.05814806442e-220
U36083,0.202908424049,3.08140606129e-30
U36085,0.304404430924,1.22001454379e-67
U36087,0.139517404673,5.57857555377e-15
U36089,0.0234858585514,0.190542041842
U36091,0.272583049472,4.42379166092e-54
U36093,0.25656882655,6.5742642099e-48
U36095,-0.102221688929,1.1200064665e-08
U36097,-0.0180278433818,0.315031927679
U36099,0.0236233338457,0.18795879695
U36101,0.104423810639,5.37307134128e-09
U36103,0.448379167786,1.32346929072e-153
U36105,-0.0319535038249,0.0748915207039
U36107,0.173483696832,2.00212253738e-22
U36109,0.0237892691324,0.184875291077
U36111,0.0862775393809,1.45751998884e-06
U36113,0.0436688837352,0.0149042281703
U36115,0.108903611494,1.15057281259e-09
U36117,0.21540409633,5.97392130373e-34
U36119,0.402075063184,4.157413318e-121
U36121,0.0644232252127,0.000325830586576
U36123,0.028264306295,0.115164121965
U37001,0.189168576009,1.98373742985e-26
U37003,0.103185739079,8.13540796153e-09
U37005,-0.0556299197731,0.00191898838827
U37007,-0.0123511817806,0.491250831732
U37009,0.010988741361,0.540280929316
U37011,-0.0151736623762,0.397758309278
U37013,0.0719261292387,5.98434885534e-05
U37015,-0.0343788179745,0.0553147967908
U37017,0.0463447025826,0.0097650384216
U37019,0.0261301456109,0.145281070627
U37021,0.153981795849,6.00383189805e-18
U37023,0.187676725233,4.94310439471e-26
U37025,0.294868557262,2.16095361198e-63
U37027,0.193995687738,9.81119128332e-28
U37029,-0.0548934105028,0.00220338340375
U37031,0.0768530298734,1.79370911238e-05
U37033,0.022443073528,0.210991763225
U37035,0.160012544415,2.83593348046e-19
U37037,0.129476549869,4.29704367172e-13
U37039,-0.0516422445856,0.00397940569472
U37041,-0.0518211730884,0.0038551045217
U37043,-0.0210502153604,0.240717367593
U37045,0.175671185395,5.81876457709e-23
U37047,-0.00251888602733,0.888367487081
U37049,0.137276554767,1.51301100029e-14
U37051,0.168696986642,2.8275959214e-21
U37053,-0.0362539869773,0.0432807206184
U37055,-0.0468218949526,0.00903634161162
U37057,0.327288426525,1.6715527524e-78
U37059,0.0473459558206,0.00829233553946
U37061,0.0350475792138,0.0507370493764
U37063,0.315618894018,7.62512862909e-73
U37065,0.179958844931,4.92660884643e-24
U37067,0.317671731593,8.03361216154e-74
U37069,0.160402201697,2.31867001526e-19
U37071,0.316027407007,4.87946422674e-73
U37073,-0.0972992675343,5.47665188308e-08
U37075,-0.07077606442,7.84483375445e-05
U37077,0.131109375488,2.1676230252e-13
U37079,0.0465919361204,0.00938121292519
U37081,0.291710761149,5.0835602999e-62
U37083,0.0807153469554,6.62550454317e-06
U37085,0.225137021252,5.22214780947e-37
U37087,0.0736205119356,3.98708355042e-05
U37089,0.155531794982,2.77127640479e-18
U37091,-0.0189663605689,0.29049620525
U37093,0.104009287596,6.17694120871e-09
U37095,-0.00786971307733,0.660978648018
U37097,0.216063759816,3.74637955873e-34
U37099,0.00459852025328,0.797747645313
U37101,0.267163973556,6.05577792593e-52
U37103,-0.0536521293188,0.00277130859504
U37105,0.0194981865138,0.277178697197
U37107,0.00547370348148,0.760339165856
U37109,0.167068219795,6.84049804013e-21
U37111,0.0422982796496,0.0183631937063
U37113,0.025648049565,0.152853581209
U37115,0.0225112922401,0.209607272702
U37117,0.0525263757907,0.00339879265649
U37119,0.336165759229,5.59631650958e-83
U37121,-0.0188573410559,0.29327845753
U37123,-0.0605612840841,0.000730150144961
U37125,0.0270615001996,0.1314693719
U37127,0.170410492655,1.10565098711e-21
U37129,0.0827003009475,3.90171396603e-06
U37131,-0.0238233250726,0.184247097249
U37133,0.0831299393759,3.47370360891e-06
U37135,0.245309763117,8.02722779439e-44
U37137,0.0383323025602,0.0326036785918
U37139,0.000770998634667,0.965729069132
U37141,0.125322042217,2.3580856566e-12
U37143,-0.0177247818525,0.323237502576
U37145,0.0891563531928,6.41340413109e-07
U37147,0.108027088616,1.56323817617e-09
U37149,-0.0210131692622,0.241546338861
U37151,0.27420785811,9.89961842993e-55
U37153,0.021366874254,0.233713249083
U37155,0.118071388622,4.03264477291e-11
U37157,0.212107687051,6.00982212483e-33
U37159,0.242787634226,6.19271897622e-43
U37161,0.00759640320657,0.672053800163
U37163,0.0882658503432,8.29000024744e-07
U37165,0.0573876184638,0.00137104451872
U37167,0.0832752239587,3.3394358738e-06
U37169,0.196734825382,1.7188391199e-28
U37171,0.0914414482071,3.28250531091e-07
U37173,-0.00204138901825,0.90942754703
U37175,0.00251924330564,0.888351756841
U37177,-0.0212123912668,0.237111981459
U37179,0.258646875153,1.0988651293e-48
U37181,0.062054750642,0.00053724973429
U37183,0.432685747694,5.12430635366e-142
U37185,-0.00361035022071,0.840546342315
U37187,-0.00509330089562,0.776535843149
U37189,0.00476483413523,0.790600059591
U37191,0.121442183362,1.10004694598e-11
U37193,0.0979162232263,4.50731153487e-08
U37195,0.10659096766,2.56952032545e-09
U37197,0.0793329243783,9.51254241427e-06
U37199,-0.00700745244219,0.696160060022
U38001,0.00640184919528,0.721271788832
U38003,-0.029865628048,0.0959739056775
U38005,0.143864558364,7.68596621912e-16
U38007,-0.0668281203019,0.000192775996348
U38009,0.0396829464415,0.0269470852938
U38011,0.0268869917917,0.133976742417
U38013,-0.0412472334566,0.0214729488177
U38015,0.402731154275,1.56018273509e-121
U38017,0.418257613145,6.85805650238e-132
U38019,0.0100080743546,0.577025994678
U38021,-0.0254242569635,0.15646919996
U38023,-0.0404680098154,0.0240652787201
U38025,0.0110174916649,0.539221577895
U38027,-0.022268338025,0.214568122353
U38029,0.0108969663384,0.543669475154
U38031,0.0198207244889,0.269307682274
U38033,0.0124211360869,0.488799481561
U38035,0.324338233399,4.7600983786e-77
U38037,-0.0838012522958,2.89370315881e-06
U38039,-0.0476403755115,0.00789882768022
U38041,-0.0176478213248,0.325343230693
U38043,-0.128215565028,7.24655927543e-13
U38045,-0.058102734214,0.00119266018207
U38047,-0.0495757970759,0.00570256708424
U38049,0.0301460402035,0.0928929975299
U38051,-0.0221217168912,0.21760259711
U38053,-0.0437083509689,0.0148137580431
U38055,-0.0124625151241,0.487352577723
U38057,-0.0573498393128,0.00138112006487
U38059,0.410856059003,6.94916507288e-127
U38061,0.0137939154453,0.442053443565
U38063,-0.0732802546286,4.32885445558e-05
U38065,-0.0222656071773,0.214624359936
U38067,0.0260813993957,0.146033445989
U38069,0.0209253067141,0.243520441685
U38071,0.141002061007,2.85452147132e-15
U38073,0.0071999046637,0.688247567228
U38075,5.33122108418e-05,0.997629544028
U38077,0.0932055700779,1.93576725604e-07
U38079,0.129795596305,3.76178229114e-13
U38081,-0.0460574571379,0.0102285004914
U38083,-0.0981718634004,4.15636201481e-08
U38085,-0.0231390590428,0.197174530075
U38087,-0.0550196109512,0.0021520628501
U38089,0.121138094964,1.2386590409e-11
U38091,-0.100928983876,1.7116525904e-08
U38093,0.0833452717197,3.27649114343e-06
U38095,-0.0229950726786,0.199977321913
U38097,0.0344728641783,0.0546509594693
U38099,0.106073961802,3.06804535426e-09
U38101,0.205920122055,4.12847441582e-31
U38103,-0.0363077856774,0.0429709981623
U38105,0.0605882500942,0.000726159228178
U39001,-0.0214351926912,0.232221255934
U39003,0.114881422723,1.33373654047e-10
U39005,-0.0200849038203,0.262976091691
U39007,0.0993007427546,2.89867520734e-08
U39009,-0.00784524586759,0.661967143455
U39011,0.156262599756,1.91948039658e-18
U39013,0.0601989804579,0.000785782954358
U39015,0.120868344404,1.37583155094e-11
U39017,0.384186918813,7.24516045664e-110
U39019,0.020360951971,0.256470578333
U39021,0.0365390314893,0.0416609411523
U39023,0.214796528114,9.16873721024e-34
U39025,0.325955173842,7.62861068558e-78
U39027,-0.0436617320163,0.0149206739168
U39029,0.0816843139529,5.12404622056e-06
U39031,0.0197274270456,0.271568527665
U39033,0.0614345578664,0.000610735442463
U39035,0.400569077076,3.91046716504e-120
U39037,0.0635021330397,0.000396564322936
U39039,0.0690929821423,0.000115751944689
U39041,0.247677852353,1.15374308099e-44
U39043,0.0150033956931,0.40307530755
U39045,0.272688362656,4.01594721379e-54
U39047,-0.0532794136264,0.00296625971609
U39049,0.378000550109,3.86948163223e-106
U39051,0.0563088240129,0.00168709067761
U39053,-0.0292025751908,0.103584392266
U39055,0.154229980792,5.30762338262e-18
U39057,0.277086175166,6.80585458976e-56
U39059,-0.0310319934582,0.0836772970565
U39061,0.437469317006,1.74558719318e-145
U39063,0.0595979059969,0.000886826769422
U39065,-0.0120506953838,0.501855159072
U39067,-0.062154061819,0.00052627742726
