uid,region,name,population,latitude,longitude
M17017,Mexico,Puente de Ixtla,54149,18.61733,-99.32004
M17018,Mexico,Temixco,92850,18.85509,-99.22754
M17019,Mexico,Tepalcingo,24133,18.59705,-98.84392
M17020,Mexico,Tepoztlan,32921,18.98592,-99.10003
M17021,Mexico,Tetecala,6917,18.72983,-99.39894
M17022,Mexico,Tetela del Volcan,16428,18.89259,-98.72975
M17023,Mexico,Tlalnepantla,5626,19.00731,-98.99725
M17024,Mexico,Tlaltizapan,45272,18.68316,-99.11975
M17025,Mexico,Tlaquiltenango,30017,18.62955,-99.1606
M17026,Mexico,Tlayacapan,13851,18.95621,-98.98142
M17027,Mexico,Totolapan,8742,18.98759,-98.92003
M17028,Mexico,Xochitepec,45643,18.78232,-99.23004
M17029,Mexico,Yautepec,84405,18.88426,-99.06337
M17030,Mexico,Yecapixtla,36582,18.88176,-98.85224
M17031,Mexico,Zacatepec de Hidalgo,33331,18.65705,-99.19143
M17032,Mexico,Zacualpan de Amilpas,7962,18.78455,-98.76614
M17033,Mexico,Temoac,12065,18.77372,-98.77587
M18001,Mexico,Acaponeta,36512,22.4927,-105.36104
M18002,Mexico,Ahuacatlan,15371,21.05471,-104.48463
M18003,Mexico,Amatlan de Cañas,12088,20.80833,-104.40713
M18004,Mexico,Compostela,65943,21.23747,-104.90103
M18005,Mexico,Huajicori,10294,22.63686,-105.31993
M18006,Mexico,Ixtlan del Rio,25382,21.03443,-104.36796
M18007,Mexico,Jala,16171,21.10387,-104.43629
M18008,Mexico,Xalisco,37664,21.44442,-104.90186
M18009,Mexico,Del Nayar,26649,22.25188,-104.51768
M18010,Mexico,Rosamorada,34683,22.12244,-105.20409
M18011,Mexico,Ruiz,21722,21.9505,-105.14576
M18012,Mexico,San Blas,42762,21.53996,-105.28576
M18013,Mexico,San Pedro Lagunillas,7753,21.22136,-104.75102
M18014,Mexico,Santa Maria del Oro,20849,21.33414,-104.58852
M18015,Mexico,Santiago Ixcuintla,94979,21.81162,-105.20687
M18016,Mexico,Tecuala,42237,22.39742,-105.45743
M18017,Mexico,Tepic,305176,21.51663,-104.89436
M18018,Mexico,Tuxpan,31202,21.94383,-105.29965
M18019,Mexico,La Yesca,12940,21.31859,-104.00906
M18020,Mexico,Bahia de Banderas,59808,20.80666,-105.24826
M19001,Mexico,Abasolo,2514,25.94536,-100.39898
M19002,Mexico,Agualeguas,4390,26.31091,-99.53923
M19003,Mexico,Los Aldamas,2464,26.06453,-99.19672
M19004,Mexico,Allende,27773,25.28371,-100.02035
M19005,Mexico,Anahuac,18524,27.24059,-100.13231
M19006,Mexico,Apodaca,283497,25.78175,-100.18897
M19007,Mexico,Aramberri,14840,24.09987,-99.81757
M19008,Mexico,Bustamante,3499,26.53451,-100.50287
M19009,Mexico,Cadereyta Jimenez,75059,25.59065,-100.00146
M19010,Mexico,Carmen,6644,25.9348,-100.36314
M19011,Mexico,Cerralvo,9343,26.09008,-99.61534
M19012,Mexico,Cienega de Flores,11204,25.95342,-100.16703
M19013,Mexico,China,11540,25.70593,-99.24006
M19014,Mexico,Dr. Arroyo,33721,23.67266,-100.18064
M19015,Mexico,Dr. Coss,2246,25.92647,-99.18477
M19016,Mexico,Dr. Gonzalez,3185,25.85925,-99.94203
M19017,Mexico,Galeana,39519,24.82429,-100.0773
M19018,Mexico,Garcia,28974,25.8123,-100.59926
M19019,Mexico,San Pedro Garza Garcia,125978,25.66426,-100.40176
M19020,Mexico,Gral. Bravo,5799,25.79315,-99.18116
M19021,Mexico,Gral. Escobedo,233457,25.80869,-100.32703
M19022,Mexico,Gral. Teran,15475,25.25817,-99.68367
M19023,Mexico,Gral. Treviño,1699,26.22757,-99.48451
M19024,Mexico,Gral. Zaragoza,5576,23.97265,-99.77117
M19025,Mexico,Gral. Zuazua,6033,25.89564,-100.10786
M19026,Mexico,Guadalupe,670162,25.67926,-100.23508
M19027,Mexico,Los Herreras,2795,25.90508,-99.40256
M19028,Mexico,Higueras,1371,25.95869,-100.01564
M19029,Mexico,Hualahuises,6413,24.88596,-99.67313
M19030,Mexico,Iturbide,3484,24.7254,-99.90035
M19031,Mexico,Juarez,66497,25.64759,-100.09479
M19032,Mexico,Lampazos de Naranjo,5305,27.02365,-100.50704
M19033,Mexico,Linares,69205,24.86012,-99.56701
M19034,Mexico,Marin,4719,25.87953,-100.03203
M19035,Mexico,Melchor Ocampo,1215,26.05869,-99.54228
M19036,Mexico,Mier y Noriega,7078,23.42239,-100.11702
M19037,Mexico,Mina,5049,26.00064,-100.53037
M19038,Mexico,Montemorelos,52741,25.18733,-99.82674
M19039,Mexico,Monterrey,1110997,25.67148,-100.30869
M19040,Mexico,Paras,1226,26.49895,-99.52256
M19041,Mexico,Pesqueria,11321,25.78508,-100.05118
M19042,Mexico,Los Ramones,6237,25.69481,-99.62563
M19043,Mexico,Rayones,2613,25.01817,-100.07229
M19044,Mexico,Sabinas Hidalgo,32329,26.50312,-100.18454
M19045,Mexico,Salinas Victoria,19024,25.96286,-100.29204
M19046,Mexico,San Nicolas de los Garza,496878,25.74176,-100.3023
M19047,Mexico,Hidalgo,14275,25.97564,-100.45093
M19048,Mexico,Santa Catarina,227026,25.67565,-100.4623
M19049,Mexico,Santiago,36812,25.42705,-100.15258
M19050,Mexico,Vallecillo,2169,26.66005,-99.9873
M19051,Mexico,Villaldama,4247,26.50145,-100.42759
M20001,Mexico,Abejones,1540,17.43572,-96.60692
M20002,Mexico,Acatlan de Perez Figueroa,44579,18.53956,-96.60581
M20003,Mexico,Asuncion Cacalotepec,2567,17.03546,-95.95717
M20004,Mexico,Asuncion Cuyotepeji,883,17.93181,-97.67388
M20005,Mexico,Asuncion Ixtaltepec,14249,16.5027,-95.05938
M20006,Mexico,Asuncion Nochixtlan,13745,17.45794,-97.22526
M20007,Mexico,Asuncion Ocotlan,3655,16.75908,-96.72108
M20008,Mexico,Asuncion Tlacolulita,918,16.30021,-95.72605
M20009,Mexico,Ayotzintepec,5660,17.67432,-96.12801
M20010,Mexico,El Barrio de la Soledad,13186,16.80464,-95.11243
M20011,Mexico,Calihuala,1317,17.53265,-98.27807
M20012,Mexico,Candelaria Loxicha,9566,15.92635,-96.49191
M20013,Mexico,Cienega de Zimatlan,2942,16.89463,-96.76997
M20014,Mexico,Ciudad Ixtepec,22675,16.56354,-95.10021
M20015,Mexico,Coatecas Altas,5803,16.53659,-96.66497
M20016,Mexico,Coicoyan de las Flores,5733,17.27295,-98.2739
M20017,Mexico,La Compañia,3998,16.5577,-96.81915
M20018,Mexico,Concepcion Buenavista,946,17.87848,-97.39916
M20019,Mexico,Concepcion Papalo,3077,17.84237,-96.88082
M20020,Mexico,Constancia del Rosario,3295,17.03963,-97.94056
M20021,Mexico,Cosolapa,14467,18.59928,-96.68358
M20022,Mexico,Cosoltepec,931,18.14236,-97.79056
M20023,Mexico,Cuilapam de Guerrero,12812,16.99657,-96.78082
M20024,Mexico,Cuyamecalco Villa de Zaragoza,4298,17.96458,-96.83081
M20025,Mexico,Chahuites,9799,16.28689,-94.19518
M20026,Mexico,Chalcatongo de Hidalgo,7828,17.02991,-97.56972
M20027,Mexico,Chiquihuitlan de Benito Juarez,2501,17.99513,-96.7444
M20028,Mexico,Ejutla de Crespo,17573,16.5672,-96.7308
M20029,Mexico,Eloxochitlan de Flores Magon,4149,18.17652,-96.87581
M20030,Mexico,El Espinal,7705,16.48549,-95.0444
M20031,Mexico,Tamazulapam del Espiritu Santo,6704,17.05574,-96.06551
M20032,Mexico,Fresnillo de Trujano,1138,17.90819,-98.1364
M20033,Mexico,Guadalupe Etla,2004,17.17129,-96.81053
M20034,Mexico,Guadalupe de Ramirez,1400,17.75514,-98.16307
M20035,Mexico,Guelatao de Juarez,754,17.31878,-96.4933
M20036,Mexico,Guevea de Humboldt,5610,16.79325,-95.3227
M20037,Mexico,Mesones Hidalgo,4185,16.9167,-97.9667
M20038,Mexico,Villa Hidalgo,2132,17.18545,-96.17802
M20039,Mexico,Heroica Ciudad de Huajuapan de Leon,53219,17.80542,-97.766667
M20040,Mexico,Huautepec,6567,18.10069,-96.79747
M20041,Mexico,Huautla de Jimenez,31040,18.13125,-96.84332
M20042,Mexico,Ixtlan de Juarez,7287,17.33129,-96.48746
M20043,Mexico,Juchitan de Zaragoza,78512,16.4341,-95.01965
M20044,Mexico,Loma Bonita,40877,18.10763,-95.88079
M20045,Mexico,Magdalena Apasco,3942,17.24156,-96.82109
M20046,Mexico,Magdalena Jaltepec,3717,17.32183,-97.22026
M20047,Mexico,Santa Magdalena Jicotlan,109,17.80737,-97.47138
M20048,Mexico,Magdalena Mixtepec,946,16.89657,-96.90497
M20049,Mexico,Magdalena Ocotlan,1029,16.70908,-96.71053
M20050,Mexico,Magdalena Peñasco,3473,17.2349,-97.55305
M20051,Mexico,Magdalena Teitipac,3604,16.90435,-92.92596559
M20052,Mexico,Magdalena Tequisistlan,6011,16.39994,-95.60355
M20053,Mexico,Magdalena Tlacotepec,1116,16.5,-95.20243
M20054,Mexico,Magdalena Zahuatlan,434,17.390961,-97.225708
M20055,Mexico,Mariscala de Juarez,3383,17.85903,-98.14112
M20056,Mexico,Martires de Tacubaya,1275,16.53659,-98.25251
M20057,Mexico,Matias Romero Avendaño,40709,16.87297,-95.04188
M20058,Mexico,Mazatlan Villa de Flores,13947,18.016667,-96.916667
M20059,Mexico,Miahuatlan de Porfirio Diaz,32555,16.32855,-96.59331
M20060,Mexico,Mixistlan de la Reforma,2666,17.14656,-96.11274
M20061,Mexico,Monjas,2392,16.36744,-96.63775
M20062,Mexico,Natividad,579,17.29712,-96.43218
M20063,Mexico,Nazareno Etla,3368,17.17906,-96.82414
M20064,Mexico,Nejapa de Madero,7607,16.60854,-95.97856
M20065,Mexico,Ixpantepec Nieves,1835,17.50766,-98.04501
M20066,Mexico,Santiago Niltepec,5308,16.56243,-94.6127
M20067,Mexico,Oaxaca de Juarez,256130,17.06852,-96.72025
M20068,Mexico,Ocotlan de Morelos,18183,16.79242,-96.67553
M20069,Mexico,La Pe,2032,16.63048,-96.80026
M20070,Mexico,Pinotepa de Don Luis,6226,16.42854,-97.97584
M20071,Mexico,Pluma Hidalgo,3828,15.92579,-96.4183
M20072,Mexico,San Jose del Progreso,5661,16.68631,-96.68636
M20073,Mexico,Putla Villa de Guerrero,26406,17.02657,-97.92945
M20074,Mexico,Santa Catarina Quioquitani,424,16.31466,-96.28635
M20075,Mexico,Reforma de Pineda,2675,16.40077,-94.45769
M20076,Mexico,La Reforma,3548,16.62576,-97.8475
M20077,Mexico,Reyes Etla,2423,17.20573,-96.81053
M20078,Mexico,Rojas de Cuauhtemoc,1061,17.00685,-96.63303
M20079,Mexico,Salina Cruz,76452,16.18328,-95.19604
M20080,Mexico,San Agustin Amatengo,1796,16.51104,-96.78914
M20081,Mexico,San Agustin Atenango,2318,17.61071,-98.01418
M20082,Mexico,San Agustin Chayuco,4594,16.40216,-97.80806
M20083,Mexico,San Agustin de las Juntas,4970,17.01185,-96.71192
M20084,Mexico,San Agustin Etla,3206,17.19017,-96.76442
M20085,Mexico,San Agustin Loxicha,22495,16.03273,-96.61719
M20086,Mexico,San Agustin Tlacotepec,751,17.20073,-97.51833
M20087,Mexico,San Agustin Yatareni,3400,17.0813,-96.66831
M20088,Mexico,San Andres Cabecera Nueva,3100,16.88963,-97.68083
M20089,Mexico,San Andres Dinicuiti,2136,17.6896,-97.72667
M20090,Mexico,San Andres Huaxpaltepec,5638,16.32966,-97.91806
M20091,Mexico,San Andres Huayapam,3909,17.1024,-96.66525
M20092,Mexico,San Andres Ixtlahuaca,1377,17.07157,-96.82525
M20093,Mexico,San Andres Lagunas,563,17.57432,-97.52305
M20094,Mexico,San Andres Nuxiño,2067,17.23823,-97.10582
M20095,Mexico,San Andres Paxtlan,3723,16.2155,-96.50719
M20096,Mexico,San Andres Sinaxtla,677,17.46461,-97.2822
M20097,Mexico,San Andres Solaga,1678,17.27156,-96.23496
M20098,Mexico,San Andres Teotilalpam,4295,17.95487,-96.65581
M20099,Mexico,San Andres Tepetlapa,548,17.66515,-98.39058
M20100,Mexico,San Andres Yaa,537,17.2924,-96.1533
M20101,Mexico,San Andres Zabache,916,16.60048,-96.85832
M20102,Mexico,San Andres Zautla,3074,17.18684,-96.86331
M20103,Mexico,San Antonino Castillo Velasco,4809,16.80269,-96.68331
M20104,Mexico,San Antonino el Alto,1929,16.81603,-97.02526
M20105,Mexico,San Antonino Monte Verde,6200,17.53293,-97.72111
M20106,Mexico,San Antonio Acutla,339,17.74431,-97.49917
M20107,Mexico,San Antonio de la Cal,15261,17.02907,-96.70081
M20108,Mexico,San Antonio Huitepec,4315,16.92907,-97.14665
M20109,Mexico,San Antonio Nanahuatipam,1313,18.13625,-97.12609
M20110,Mexico,San Antonio Sinicahua,1362,17.15073,-97.56695
M20111,Mexico,San Antonio Tepetlapa,3818,16.54215,-98.06417
M20112,Mexico,San Baltazar Chichicapam,2881,16.76186,-96.49052
M20113,Mexico,San Baltazar Loxicha,2873,16.07634,-96.79136
M20114,Mexico,San Baltazar Yatzachi el Bajo,788,17.22712,-96.22052
M20115,Mexico,San Bartolo Coyotepec,4740,16.95824,-96.70775
M20116,Mexico,San Bartolome Ayautla,3833,18.03125,-96.66969
M20117,Mexico,San Bartolome Loxicha,2512,15.96968,-96.70858
M20118,Mexico,San Bartolome Quialana,2731,16.90324,-96.50246
M20119,Mexico,San Bartolome Yucuañe,523,17.23962,-97.45027
M20120,Mexico,San Bartolome Zoogocho,638,17.23823,-96.24357
M20121,Mexico,San Bartolo Soyaltepec,827,17.59099,-97.30721
M20122,Mexico,San Bartolo Yautepec,752,16.4291,-95.97384
M20123,Mexico,San Bernardo Mixtepec,2727,16.82492,-96.89832
M20124,Mexico,San Blas Atempa,15886,16.32716,-95.22577
M20125,Mexico,San Carlos Yautepec,10882,16.49576,-96.10634
M20126,Mexico,San Cristobal Amatlan,4236,16.31827,-96.40996
M20127,Mexico,San Cristobal Amoltepec,1180,17.28406,-97.5711
M20128,Mexico,San Cristobal Lachirioag,1252,17.33545,-96.16552
M20129,Mexico,San Cristobal Suchixtlahuaca,344,17.7271,-97.36694
M20130,Mexico,San Dionisio del Mar,4931,16.32244,-94.75714
M20131,Mexico,San Dionisio Ocotepec,9788,16.79797,-96.39607
M20132,Mexico,San Dionisio Ocotlan,1043,16.74797,-96.67886
M20133,Mexico,San Esteban Atatlahuca,3408,17.06602,-97.6775
M20134,Mexico,San Felipe Jalapa de Diaz,23238,18.07152,-96.53497
M20135,Mexico,San Felipe Tejalapam,6150,17.11184,-96.85443
M20136,Mexico,San Felipe Usila,11680,17.87987,-96.52802
M20137,Mexico,San Francisco Cahuacua,3324,16.89657,-97.3072
M20138,Mexico,San Francisco Cajonos,472,17.17156,-96.25024
M20139,Mexico,San Francisco Chapulapa,1914,17.94098,-96.75581
M20140,Mexico,San Francisco Chindua,783,17.42739,-97.312
M20141,Mexico,San Francisco del Mar,5782,16.333333,-94.516667
M20142,Mexico,San Francisco Huehuetlan,1379,18.1979,-96.94665
M20143,Mexico,San Francisco Ixhuatan,9318,16.35,-94.483333
M20144,Mexico,San Francisco Jaltepetongo,1184,17.38516,-97.26416
M20145,Mexico,San Francisco Lachigolo,1789,17.00768,-96.59608
M20146,Mexico,San Francisco Logueche,1868,16.35021,-96.37718
M20147,Mexico,San Francisco Nuxaño,413,17.383333,-97.35
M20148,Mexico,San Francisco Ozolotepec,1991,16.10078,-96.22246
M20149,Mexico,San Francisco Sola,1250,16.51604,-96.97526
M20150,Mexico,San Francisco Telixtlahuaca,9694,17.3,-96.9
M20151,Mexico,San Francisco Teopan,452,17.8507,-97.483333
M20152,Mexico,San Francisco Tlapancingo,2064,17.48404,-98.266667
M20153,Mexico,San Gabriel Mixtepec,3959,16.09328,-97.08248
M20154,Mexico,San Ildefonso Amatlan,1938,16.3341,-96.49081
M20155,Mexico,San Ildefonso Sola,849,16.5202,-96.98414
M20156,Mexico,San Ildefonso Villa Alta,3294,17.33822,-96.15163
M20157,Mexico,San Jacinto Amilpas,8343,17.10129,-96.76275
M20158,Mexico,San Jacinto Tlacotepec,2355,16.5202,-97.38637
M20159,Mexico,San Jeronimo Coatlan,5227,16.23134,-96.87108
M20160,Mexico,San Jeronimo Silacayoapilla,1895,17.81042,-97.845
M20161,Mexico,San Jeronimo Sosola,2717,17.36628,-97.03359
M20162,Mexico,San Jeronimo Taviche,1529,16.71186,-96.59331
M20163,Mexico,San Jeronimo Tecoatl,1702,18.16736,-96.91276
M20164,Mexico,San Jorge Nuchita,3353,17.65599,-98.10501
M20165,Mexico,San Jose Ayuquila,1271,17.94236,-97.96945
M20166,Mexico,San Jose Chiltepec,9867,17.94737,-96.1708
M20167,Mexico,San Jose del Peñasco,1892,16.31605,-96.50218
M20168,Mexico,San Jose Estancia Grande,916,16.36466,-98.25029
M20169,Mexico,San Jose Independencia,4538,18.23957,-96.64525
M20170,Mexico,San Jose Lachiguiri,3151,16.37855,-96.33552
M20171,Mexico,San Jose Tenango,19969,18.15069,-96.71832
M20172,Mexico,San Juan Achiutla,531,17.34516,-97.50721
M20173,Mexico,San Juan Atepec,1572,17.42739,-96.53858
M20174,Mexico,Animas Trujano,2887,16.99102,-96.71303
M20175,Mexico,San Juan Bautista Atatlahuca,1775,17.53183,-96.82775
M20176,Mexico,San Juan Bautista Coixtlahuaca,3223,17.72432,-97.32388
M20177,Mexico,San Juan Bautista Cuicatlan,9298,17.79931,-96.95998
M20178,Mexico,San Juan Bautista Guelache,3499,17.22712,-96.77803
M20179,Mexico,San Juan Bautista Jayacatlan,1236,17.42294,-96.82192
M20180,Mexico,San Juan Bautista Lo de Soto,2286,16.51048,-98.34751
M20181,Mexico,San Juan Bautista Suchitepec,442,17.97236,-97.65972
M20182,Mexico,San Juan Bautista Tlacoatzintepec,2242,17.86042,-96.58636
M20183,Mexico,San Juan Bautista Tlachichilco,1511,17.62349,-98.34473
M20184,Mexico,San Juan Bautista Tuxtepec,133913,18.0868,-96.12413
M20185,Mexico,San Juan Cacahuatepec,7514,16.61354,-98.15585
M20186,Mexico,San Juan Cieneguilla,666,17.85126,-98.27807
M20187,Mexico,San Juan Coatzospam,2479,18.0493,-96.76275
M20188,Mexico,San Juan Colorado,8656,16.46076,-97.95306
M20189,Mexico,San Juan Comaltepec,2338,17.33822,-95.9758
M20190,Mexico,San Juan Cotzocon,21679,17.16351,-95.78106
M20191,Mexico,San Juan Chicomezuchil,374,17.28823,-96.49525
M20192,Mexico,San Juan Chilateca,1338,16.82992,-96.67108
M20193,Mexico,San Juan del Estado,2285,17.27295,-96.79969
M20194,Mexico,San Juan del Rio,1350,16.88325,-96.16051
M20195,Mexico,San Juan Diuxi,1468,17.28156,-97.3736
M20196,Mexico,San Juan Evangelista Analco,422,17.40739,-96.53913
M20197,Mexico,San Juan Guelavia,2914,16.95491,-96.54469
M20198,Mexico,San Juan Guichicovi,27399,16.96241,-95.09327
M20199,Mexico,San Juan Ihualtepec,849,17.74042,-98.28973
M20200,Mexico,San Juan Juquila Mixes,3588,16.93546,-95.91745
M20201,Mexico,San Juan Juquila Vijanos,1830,17.35489,-96.30357
M20202,Mexico,San Juan Lachao,4302,16.15884,-97.12498
M20203,Mexico,San Juan Lachigalla,3198,16.59243,-96.54968
M20204,Mexico,San Juan Lajarcia,675,16.50909,-95.92662
M20205,Mexico,San Juan Lalana,16775,17.47155,-95.8794
M20206,Mexico,San Juan de los Cues,2466,18.0468,-97.05859
M20207,Mexico,San Juan Mazatlan,17090,17.03268,-95.44466
M20208,Mexico,San Juan Mixtepec Mixteca,9543,17.30544,-97.83
M20209,Mexico,San Juan Mixtepec Miahuatlan,932,16.27716,-96.30024
M20210,Mexico,San Juan ?umi,6750,17.39739,-97.70722
M20211,Mexico,San Juan Ozolotepec,3125,16.13189,-96.25857
M20212,Mexico,San Juan Petlapa,2551,17.46878,-96.03856
M20213,Mexico,San Juan Quiahije,3889,16.30133,-97.31776
M20214,Mexico,San Juan Quiotepec,2486,17.60182,-96.58858
M20215,Mexico,San Juan Sayultepec,665,17.45266,-97.28638
M20216,Mexico,San Juan Tabaa,1150,17.3049,-96.20857
M20217,Mexico,San Juan Tamazola,3454,17.16045,-97.22665
M20218,Mexico,San Juan Teita,572,17.09657,-97.41471
M20219,Mexico,San Juan Teitipac,2817,16.92963,-96.60442
M20220,Mexico,San Juan Tepeuxila,2974,17.72432,-96.84192
M20221,Mexico,San Juan Teposcolula,1448,17.55127,-97.42527
M20222,Mexico,San Juan Yaee,1605,17.42989,-96.28357
M20223,Mexico,San Juan Yatzona,496,17.40072,-96.16913
M20224,Mexico,San Juan Yucuita,720,17.51211,-97.27054
M20225,Mexico,San Lorenzo,5380,16.3941,-97.87389
M20226,Mexico,San Lorenzo Albarradas,2587,16.91046,-96.25718
M20227,Mexico,San Lorenzo Cacaotepec,9965,17.12906,-96.80026
M20228,Mexico,San Lorenzo Cuaunecuiltitla,737,18.20762,-96.91165
M20229,Mexico,San Lorenzo Texmelucan,5676,16.58409,-97.20193
M20230,Mexico,San Lorenzo Victoria,1202,17.66877,-98.11973
M20231,Mexico,San Lucas Camotlan,3144,16.94574,-95.71134
M20232,Mexico,San Lucas Ojitlan,20118,18.06041,-96.39607
M20233,Mexico,San Lucas Quiavini,1941,16.89935,-96.46913
M20234,Mexico,San Lucas Zoquiapam,7227,18.1368,-96.90719
M20235,Mexico,San Luis Amatlan,3618,16.38966,-96.49635
M20236,Mexico,San Marcial Ozolotepec,1741,16.08828,-96.40581
M20237,Mexico,San Marcos Arteaga,2303,17.72015,-97.86
M20238,Mexico,San Martin de los Cansecos,757,16.6577,-96.72775
M20239,Mexico,San Martin Huamelulpam,1078,17.39794,-97.60166
M20240,Mexico,San Martin Itunyoso,2614,17.22851,-97.88084
M20241,Mexico,San Martin Lachila,1200,16.61243,-96.84969
M20242,Mexico,San Martin Peras,8877,17.35989,-98.23835
M20243,Mexico,San Martin Tilcajete,1776,16.85992,-96.69553
M20244,Mexico,San Martin Toxpalan,3254,18.10069,-97.05748
M20245,Mexico,San Martin Zacatepec,1370,17.80764,-98.06001
M20246,Mexico,San Mateo Cajonos,642,17.16184,-96.20718
M20247,Mexico,Capulalpam de Mendez,1391,17.30684,-96.44636
M20248,Mexico,San Mateo del Mar,10657,16.21078,-94.98187
M20249,Mexico,San Mateo Yoloxochitlan,2913,18.14291,-96.86831
M20250,Mexico,San Mateo Etlatongo,1108,17.41572,-97.2736
M20251,Mexico,San Mateo Nejapam,1150,17.65654,-98.41697
M20252,Mexico,San Mateo Peñasco,1838,17.15073,-97.53221
M20253,Mexico,San Mateo Piñas,4148,15.9994,-96.33552
M20254,Mexico,San Mateo Rio Hondo,3495,16.14328,-96.44968
M20255,Mexico,San Mateo Sindihui,1945,17.00268,-97.35165
M20256,Mexico,San Mateo Tlapiltepec,250,17.81014,-97.43221
M20257,Mexico,San Melchor Betaza,1122,17.25017,-96.15163
M20258,Mexico,San Miguel Achiutla,880,17.30516,-97.4886
M20259,Mexico,San Miguel Ahuehuetitlan,2261,17.67238,-98.31723
M20260,Mexico,San Miguel Aloapam,2621,17.41183,-96.69275
M20261,Mexico,San Miguel Amatitlan,6143,17.89181,-98.02417
M20262,Mexico,San Miguel Amatlan,1089,17.27906,-96.47135
M20263,Mexico,San Miguel Coatlan,3134,16.19578,-96.69331
M20264,Mexico,San Miguel Chicahua,2276,17.63654,-97.19498
M20265,Mexico,San Miguel Chimalapa,5947,16.71408,-94.74798
M20266,Mexico,San Miguel del Puerto,8584,15.92329,-96.17467
M20267,Mexico,San Miguel del Rio,307,17.32155,-96.56803
M20268,Mexico,San Miguel Ejutla,884,16.58048,-96.73997
M20269,Mexico,San Miguel el Grande,3635,17.04657,-97.61971
M20270,Mexico,San Miguel Huautla,1703,17.74099,-97.14332
M20271,Mexico,San Miguel Mixtepec,2097,16.77769,-96.95748
M20272,Mexico,San Miguel Panixtlahuaca,6705,16.26049,-97.37833
M20273,Mexico,San Miguel Peras,3205,16.93824,-97.01137
M20274,Mexico,San Miguel Piedras,1193,16.99241,-97.22748
M20275,Mexico,San Miguel Quetzaltepec,5332,16.97352,-95.75994
M20276,Mexico,San Miguel Santa Flor,874,17.92153,-96.79886
M20277,Mexico,Villa Sola de Vega,12668,16.51548,-96.97804
M20278,Mexico,San Miguel Soyaltepec,36036,18.24235,-96.40163
M20279,Mexico,San Miguel Suchixtepec,2617,16.09245,-96.46552
M20280,Mexico,Villa Talea de Castro,2673,17.36239,-96.24857
M20281,Mexico,San Miguel Tecomatlan,268,17.39378,-97.26832
M20282,Mexico,San Miguel Tenango,821,16.26688,-95.59522
M20283,Mexico,San Miguel Tequixtepec,1038,17.80264,-97.34083
M20284,Mexico,San Miguel Tilquiapam,3160,16.78186,-96.58164
M20285,Mexico,San Miguel Tlacamama,3115,16.41604,-98.06278
M20286,Mexico,San Miguel Tlacotepec,3525,17.45489,-98.00611
M20287,Mexico,San Miguel Tulancingo,432,17.75126,-97.44138
M20288,Mexico,San Miguel Yotao,601,17.36933,-96.33691
M20289,Mexico,San Nicolas,1131,16.42021,-96.74192
M20290,Mexico,San Nicolas Hidalgo,991,17.78348,-98.1439
M20291,Mexico,San Pablo Coatlan,4069,16.22299,-96.78358
M20292,Mexico,San Pablo Cuatro Venados,1294,16.98268,-96.89137
M20293,Mexico,San Pablo Etla,7103,17.14517,-96.76025
M20294,Mexico,San Pablo Huitzo,5071,17.27712,-96.88276
M20295,Mexico,San Pablo Huixtepec,8470,16.82214,-96.78164
M20296,Mexico,San Pablo Macuiltianguis,1135,17.53515,-96.55358
M20297,Mexico,San Pablo Tijaltepec,2489,17.0188,-97.50027
M20298,Mexico,San Pablo Villa de Mitla,10477,16.92296,-96.36274
M20299,Mexico,San Pablo Yaganiza,1074,17.14601,-96.22802
M20300,Mexico,San Pedro Amuzgos,5334,16.65353,-98.08972
M20301,Mexico,San Pedro Apostol,1471,16.73686,-96.72664
M20302,Mexico,San Pedro Atoyac,3765,16.48965,-97.98639
M20303,Mexico,San Pedro Cajonos,1204,17.16879,-96.26135
M20304,Mexico,San Pedro Coxcaltepec Cantaros,1050,17.33239,-97.13804
M20305,Mexico,San Pedro Comitancillo,3634,16.49105,-95.15993
M20306,Mexico,San Pedro el Alto,4735,16.03522,-96.47385
M20307,Mexico,San Pedro Huamelula,9862,16.02579,-95.6655
M20308,Mexico,San Pedro Huilotepec,2588,16.24467,-95.15021
M20309,Mexico,San Pedro Ixcatlan,10854,18.14513,-96.50997
M20310,Mexico,San Pedro Ixtlahuaca,3604,17.0638,-96.81831
M20311,Mexico,San Pedro Jaltepetongo,677,17.68932,-97.03415
M20312,Mexico,San Pedro Jicayan,1298,16.45354,-98.01473
M20313,Mexico,San Pedro Jocotipac,1010,17.76931,-97.0797
M20314,Mexico,San Pedro Juchatengo,1548,16.34105,-97.08693
M20315,Mexico,San Pedro Martir,1903,16.74353,-96.71136
M20316,Mexico,San Pedro Martir Quiechapa,821,16.41466,-96.24691
M20317,Mexico,San Pedro Martir Yucuxaco,1555,17.43128,-97.61138
M20318,Mexico,San Pedro Mixtepec Juquila,32471,15.98357,-97.08304
M20319,Mexico,San Pedro Mixtepec Miahuatlan,1312,16.2716,-96.28302
M20320,Mexico,San Pedro Molinos,653,17.10212,-97.54333
M20321,Mexico,San Pedro Nopala,926,17.80487,-97.54083
M20322,Mexico,San Pedro Ocopetatillo,877,18.18679,-96.91359
M20323,Mexico,San Pedro Ocotepec,1780,16.95491,-95.84466
M20324,Mexico,San Pedro Pochutla,36982,15.74524,-96.46552
M20325,Mexico,San Pedro Quiatoni,9570,16.77992,-96.03217
M20326,Mexico,San Pedro Sochiapam,4535,17.8282,-96.66247
